1	1	2	50	0	170
2	2	8	7	0	847
2	3	19	17	0	2177
2	4	7	18	0	738
2	5	5	32	0	512
3	6	8	8	0	848
4	7	16	4	0	1804
5	8	1	57	0	57
5	9	18	9	0	2049
5	10	10	20	0	1100
6	11	4	83	0	443
6	12	3	12	0	252
7	13	8	38	0	878
7	14	19	11	0	2171
7	15	23	11	0	2651
7	16	11	4	0	1204
7	17	8	46	0	886
8	18	2	6	0	126
8	19	4	13	0	373
8	20	14	3	0	1563
9	21	24	19	0	2779
10	22	14	16	0	1576
10	23	2	92	0	212
10	24	18	37	0	2077
10	25	5	2	0	482
10	26	21	12	0	2412
11	27	16	26	0	1826
11	28	7	12	0	732
11	29	19	20	0	2180
11	30	20	55	0	2335
11	31	14	70	0	1630
11	32	16	57	0	1857
11	33	11	49	0	1249
12	34	2	1	0	121
12	35	3	18	0	258
13	36	14	50	0	1610
14	37	13	17	0	1457
14	38	17	50	0	1970
15	39	6	101	0	701
15	40	22	77	0	2597
15	41	21	6	0	2406
16	42	18	11	0	2051
16	43	11	15	0	1215
17	44	12	13	0	1333
18	45	21	29	0	2429
19	46	20	10	0	2290
19	47	10	22	0	1102
19	48	4	5	0	365
19	49	15	10	0	1690
19	50	11	19	0	1219
19	51	9	15	0	975
19	52	8	17	0	857
19	53	21	7	0	2407
19	54	24	46	0	2806
19	55	8	23	0	863
19	56	11	15	0	1215
19	57	7	24	0	744
20	58	3	23	0	263
20	59	8	2	0	842
20	60	10	9	0	1089
20	61	22	50	0	2570
20	62	15	6	0	1686
20	63	16	3	0	1803
20	64	9	23	0	983
20	65	23	28	0	2668
21	66	12	7	0	1327
22	67	2	11	0	131
23	68	5	32	0	512
23	69	9	33	0	993
24	70	5	11	0	491
25	71	9	37	0	997
26	72	24	8	0	2768
27	73	8	37	0	877
27	74	11	20	0	1220
27	75	2	15	0	135
27	76	10	85	0	1165
27	77	24	11	0	2771
28	78	14	2	0	1562
28	79	7	20	0	740
28	80	2	17	0	137
29	81	4	98	0	458
30	82	20	16	0	2296
30	83	7	14	0	734
31	84	2	47	0	167
31	85	13	99	0	1539
31	86	18	59	0	2099
31	87	5	6	0	486
32	88	6	10	0	610
33	89	18	7	0	2047
33	90	16	15	0	1815
33	91	12	10	0	1330
34	92	1	120	0	120
34	93	14	34	0	1594
34	94	16	2	0	1802
35	95	19	8	0	2168
35	96	14	13	0	1573
35	97	7	94	0	814
36	98	13	20	0	1460
36	99	16	2	0	1802
36	100	7	45	0	765
36	101	10	59	0	1139
36	102	21	36	0	2436
37	103	21	15	0	2415
37	104	23	20	0	2660
38	105	21	14	0	2414
38	106	1	12	0	12
38	107	15	1	0	1681
39	108	18	10	0	2050
39	109	24	11	0	2771
39	110	18	15	0	2055
39	111	16	15	0	1815
39	112	20	7	0	2287
40	113	3	9	0	249
41	114	8	19	0	859
42	115	5	52	0	532
42	116	21	51	0	2451
42	117	7	5	0	725
42	118	14	1	0	1561
42	119	7	17	0	737
42	120	24	50	0	2810
43	121	5	20	0	500
44	122	17	15	0	1935
45	123	16	95	0	1895
45	124	10	8	0	1088
45	125	5	45	0	525
46	126	16	110	0	1910
46	127	5	1	0	481
46	128	13	14	0	1454
46	129	23	24	0	2664
46	130	15	7	0	1687
47	131	18	17	0	2057
48	132	16	19	0	1819
48	133	10	8	0	1088
48	134	22	6	0	2526
48	135	23	10	0	2650
48	136	17	40	0	1960
49	137	24	14	0	2774
49	138	10	34	0	1114
50	139	11	10	0	1210
51	140	5	9	0	489
51	141	9	17	0	977
52	142	6	58	0	658
52	143	24	6	0	2766
52	144	8	93	0	933
52	145	4	4	0	364
52	146	16	29	0	1829
52	147	14	43	0	1603
53	148	10	7	0	1087
53	149	11	18	0	1218
54	150	3	10	0	250
54	151	13	58	0	1498
54	152	20	3	0	2283
54	153	23	3	0	2643
55	154	23	18	0	2658
55	155	6	52	0	652
55	156	17	101	0	2021
55	157	9	17	0	977
55	158	11	5	0	1205
56	159	15	20	0	1700
57	160	20	17	0	2297
58	161	23	1	0	2641
59	162	17	13	0	1933
59	163	3	86	0	326
60	164	23	39	0	2679
60	165	7	10	0	730
61	166	13	36	0	1476
61	167	10	8	0	1088
62	168	15	49	0	1729
63	169	19	20	0	2180
64	170	2	22	0	142
64	171	2	1	0	121
64	172	4	16	0	376
65	173	15	7	0	1687
66	174	19	16	0	2176
66	175	5	72	0	552
67	176	20	18	0	2298
67	177	18	63	0	2103
67	178	1	5	0	5
67	179	14	13	0	1573
68	180	6	11	0	611
69	181	13	16	0	1456
70	182	1	67	0	67
70	183	8	13	0	853
71	184	3	105	0	345
71	185	23	114	0	2754
72	186	17	19	0	1939
72	187	16	13	0	1813
73	188	15	20	0	1700
73	189	16	45	0	1845
73	190	22	9	0	2529
74	191	4	14	0	374
74	192	8	31	0	871
74	193	2	10	0	130
75	194	7	18	0	738
75	195	12	12	0	1332
75	196	14	9	0	1569
75	197	4	15	0	375
76	198	23	6	0	2646
77	199	5	13	0	493
77	200	5	3	0	483
77	201	1	24	0	24
78	202	1	5	0	5
78	203	19	17	0	2177
78	204	22	30	0	2550
78	205	15	36	0	1716
78	206	6	7	0	607
79	207	16	18	0	1818
80	208	19	5	0	2165
80	209	23	64	0	2704
81	210	7	8	0	728
82	211	10	49	0	1129
82	212	16	15	0	1815
82	213	5	10	0	490
82	214	4	3	0	363
83	215	12	36	0	1356
83	216	14	7	0	1567
83	217	18	3	0	2043
83	218	16	7	0	1807
83	219	2	113	0	233
84	220	22	9	0	2529
85	221	24	2	0	2762
85	222	21	48	0	2448
85	223	9	6	0	966
86	224	3	12	0	252
87	225	17	10	0	1930
88	226	10	18	0	1098
88	227	11	2	0	1202
89	228	17	3	0	1923
90	229	7	55	0	775
91	230	9	47	0	1007
91	231	22	5	0	2525
92	232	6	44	0	644
92	233	5	8	0	488
92	234	19	33	0	2193
92	235	16	3	0	1803
93	236	12	9	0	1329
93	237	6	17	0	617
94	238	14	3	0	1563
94	239	24	5	0	2765
95	240	23	1	0	2641
95	241	11	5	0	1205
95	242	15	53	0	1733
95	243	1	55	0	55
95	244	18	4	0	2044
96	245	8	22	0	862
96	246	5	56	0	536
96	247	4	12	0	372
96	248	5	21	0	501
97	249	16	48	0	1848
98	250	4	7	0	367
99	251	17	7	0	1927
99	252	22	4	0	2524
99	253	9	15	0	975
100	254	5	14	0	494
101	255	2	10	0	130
102	256	16	24	0	1824
103	257	21	20	0	2420
103	258	16	27	0	1827
104	259	11	23	0	1223
104	260	10	54	0	1134
104	261	2	67	0	187
105	262	4	14	0	374
106	263	10	99	0	1179
106	264	21	13	0	2413
106	265	7	2	0	722
106	266	10	37	0	1117
106	267	23	36	0	2676
106	268	16	1	0	1801
106	269	13	16	0	1456
