0	24	100	100	0	50	50	0	0
1	4	10500	18240	1	53	1	11040	18240
2	2	0	7320	5	39	86	120	7320
3	2	18960	26520	7	80	84	19320	26520
4	6	7740	17700	9	91	47	10500	17700
5	1	6300	16260	15	93	19	9060	16260
6	5	4680	12420	16	70	25	5220	12420
7	4	10560	20100	21	98	34	12900	20100
8	3	17940	28320	25	7	44	21120	28320
9	2	4200	12960	28	32	25	5760	12960
10	2	9300	18480	30	44	24	11280	18480
11	1	11280	18720	32	30	65	11520	18720
12	3	11040	18900	33	80	83	11700	18900
13	1	5340	12720	36	67	94	5520	12720
14	3	3540	13260	37	51	78	6060	13260
15	1	15480	25500	40	97	7	18300	25500
16	1	5520	15480	41	40	22	8280	15480
17	3	3360	11400	42	78	4	4200	11400
18	1	0	10440	45	77	59	3240	10440
19	2	14460	23280	46	97	21	16080	23280
20	3	18000	26400	48	28	48	19200	26400
21	1	4680	14100	51	82	99	6900	14100
22	1	19860	28800	52	27	42	21600	28800
23	3	15300	25680	53	32	19	18480	25680
24	3	17520	24960	56	54	2	17760	24960
25	1	7560	16920	59	35	58	9720	16920
26	1	7440	16020	60	15	40	8820	16020
27	1	8160	16380	61	2	87	9180	16380
28	1	0	7260	62	16	25	60	7260
29	4	2820	10020	63	9	77	2820	10020
30	3	7800	17280	67	11	54	10080	17280
31	4	8640	17400	70	54	25	10200	17400
32	13	11760	20520	74	82	13	13320	20520
33	3	0	7980	87	26	67	780	7980
34	3	9600	18420	90	59	36	11220	18420
35	1	17160	25260	93	2	98	18060	25260
36	1	9120	18660	94	32	84	11460	18660
37	1	19380	28200	95	55	59	21000	28200
38	6	10680	18900	96	48	57	11700	18900
39	1	0	7500	102	3	6	300	7500
40	1	0	8520	103	67	56	1320	8520
41	5	19380	28560	104	70	30	21360	28560
42	3	9720	18060	109	52	1	10860	18060
43	1	2640	10440	112	99	51	3240	10440
44	4	2580	12000	113	77	43	4800	12000
45	4	0	8640	117	76	29	1440	8640
46	1	12300	21000	121	29	58	13800	21000
47	2	13740	22140	122	21	37	14940	22140
48	2	13560	21000	124	75	60	13800	21000
49	1	13440	21060	126	91	30	13860	21060
50	2	1920	11700	127	86	38	4500	11700
51	4	3420	12300	129	54	64	5100	12300
52	1	6420	14700	133	85	36	7500	14700
53	4	180	9360	134	92	85	2160	9360
54	3	10260	18840	138	1	93	11640	18840
55	4	3960	12900	141	66	48	5700	12900
56	2	18120	25800	145	6	51	18600	25800
57	1	780	9120	147	29	96	1920	9120
58	5	0	7440	148	16	56	240	7440
59	3	14700	23280	153	100	43	16080	23280
60	3	9540	18840	156	27	70	11640	18840
61	1	19920	28560	159	94	1	21360	28560
62	1	4560	13200	160	81	89	6000	13200
63	1	5400	13560	161	24	86	6360	13560
64	1	12600	21840	162	10	9	14640	21840
65	2	5820	15420	163	57	64	8220	15420
66	2	4620	15300	165	73	40	8100	15300
67	1	18660	27300	167	53	44	20100	27300
68	3	6420	14460	168	32	91	7260	14460
69	1	16080	25860	171	63	90	18660	25860
70	8	17520	28320	172	68	25	21120	28320
71	1	0	8040	180	20	79	840	8040
72	1	4200	14460	181	96	34	7260	14460
73	1	360	8520	182	91	41	1320	8520
74	4	8760	18240	183	79	7	11040	18240
75	2	11520	20580	187	25	30	13380	20580
76	3	7320	15660	189	95	43	8460	15660
77	2	120	10800	192	78	69	3600	10800
78	1	4440	14160	194	57	98	6960	14160
79	2	9720	17100	195	32	96	9900	17100
80	6	16920	26520	197	47	9	19320	26520
81	2	15000	25440	203	1	66	18240	25440
82	1	11580	21360	205	54	72	14160	21360
83	1	2460	12840	206	38	42	5640	12840
84	4	13680	23760	207	88	35	16560	23760
85	1	18000	26580	211	29	17	19380	26580
86	3	12960	23640	212	49	83	16440	23640
87	4	360	8160	215	2	11	960	8160
88	2	13140	20940	219	29	58	13740	20940
89	2	4080	12000	221	27	75	4800	12000
90	1	16440	26700	223	33	8	19500	26700
91	1	3540	12180	224	35	54	4980	12180
92	2	2460	9720	225	76	100	2520	9720
93	3	0	9480	227	33	41	2280	9480
94	4	0	10440	230	64	93	3240	10440
95	3	8520	19260	234	52	66	12060	19260
96	6	19080	28320	237	9	14	21120	28320
97	2	1440	9000	243	90	62	1800	9000
98	1	17700	26100	245	76	13	18900	26100
99	1	4740	12960	246	92	41	5760	12960
100	1	16260	23760	247	28	59	16560	23760
101	3	6180	14640	248	42	36	7440	14640
102	8	13380	23880	251	56	48	16680	23880
103	1	12360	21420	259	91	33	14220	21420
104	1	16200	25260	260	61	77	18060	25260
105	1	4560	12300	261	0	39	5100	12300
106	2	17760	27720	262	83	68	20520	27720
107	1	2520	10500	264	31	37	3300	10500
108	1	0	7380	265	30	85	180	7380
109	1	17160	27060	266	58	51	19860	27060
110	2	10260	17940	267	24	32	10740	17940
111	3	3720	11580	269	34	75	4380	11580
112	6	840	10140	272	86	80	2940	10140
113	2	14460	22260	278	79	5	15060	22260
114	2	960	9600	280	3	0	2400	9600
115	3	5640	16320	282	34	1	9120	16320
116	1	7500	15780	285	98	59	8580	15780
117	4	11640	20940	286	44	46	13740	20940
118	5	8940	16920	290	21	57	9720	16920
119	1	4020	13020	295	7	12	5820	13020
120	2	4500	15240	296	16	48	8040	15240
121	2	0	7680	298	62	0	480	7680
122	7	13500	22920	300	50	47	15720	22920
123	5	10080	20220	307	55	78	13020	20220
124	2	8040	15480	312	86	43	8280	15480
125	2	12840	20400	314	39	60	13200	20400
126	3	12360	20280	316	74	26	13080	20280
127	1	0	8340	319	66	79	1140	8340
128	1	14160	24660	320	33	65	17460	24660
129	5	16320	24960	321	17	77	17760	24960
130	2	6000	15060	326	13	19	7860	15060
131	1	9300	19200	328	28	61	12000	19200
132	2	12600	20220	329	5	32	13020	20220
133	6	9180	17040	331	68	72	9840	17040
134	5	17100	24780	337	89	97	17580	24780
135	1	17460	26280	342	7	94	19080	26280
136	1	15960	24240	343	80	32	17040	24240
137	2	9900	18600	344	55	55	11400	18600
138	3	0	7560	346	71	60	360	7560
139	3	3600	13320	349	88	54	6120	13320
