0	24	100	50	0	50	50	0	0
1	1	1140	14400	1	93	99	10800	14400
2	2	0	9360	2	75	28	5760	9360
3	1	0	9900	4	92	92	6300	9900
4	2	6600	18840	5	72	63	15240	18840
5	1	0	9300	7	24	14	5700	9300
6	5	10560	24000	8	64	73	20400	24000
7	1	9600	22980	13	50	21	19380	22980
8	2	0	10380	14	15	25	6780	10380
9	1	7380	21540	16	34	87	17940	21540
10	3	0	9900	17	60	83	6300	9900
11	5	0	12300	20	31	43	8700	12300
12	2	4860	16440	25	61	39	12840	16440
13	1	16140	28560	27	71	43	24960	28560
14	1	8280	21300	28	72	45	17700	21300
15	1	5340	19380	29	9	31	15780	19380
16	14	11580	25740	30	93	58	22140	25740
17	1	0	11220	44	64	27	7620	11220
18	2	10860	22320	45	76	22	18720	22320
19	1	6660	17880	47	38	92	14280	17880
20	1	0	11160	48	0	79	7560	11160
21	3	0	10260	49	28	90	6660	10260
22	1	0	13740	52	38	63	10140	13740
23	1	0	13380	53	28	14	9780	13380
24	2	11400	23460	54	44	50	19860	23460
25	8	4140	16380	56	28	89	12780	16380
26	1	12960	26220	64	9	18	22620	26220
27	1	15480	28620	65	2	23	25020	28620
28	1	0	9360	66	78	99	5760	9360
29	3	12900	26940	67	11	8	23340	26940
30	2	0	9060	70	88	70	5460	9060
31	2	540	11460	72	96	58	7860	11460
32	2	8820	21840	74	40	67	18240	21840
33	1	13440	26280	76	92	78	22680	26280
34	1	5880	18180	77	34	73	14580	18180
35	1	120	12660	78	38	48	9060	12660
36	5	16920	28740	79	0	57	25140	28740
37	1	8040	22080	84	13	21	18480	22080
38	1	0	12360	85	51	14	8760	12360
39	12	2400	14460	86	80	13	10860	14460
40	1	0	10980	98	76	97	7380	10980
41	1	7500	20700	99	55	98	17100	20700
42	3	0	9000	100	30	75	5400	9000
43	4	7080	20880	103	96	67	17280	20880
44	4	0	8340	107	7	13	4740	8340
45	2	4620	15720	111	19	78	12120	15720
46	4	1800	13860	113	61	15	10260	13860
47	3	12540	25860	117	42	46	22260	25860
48	3	0	8040	120	89	14	4440	8040
49	2	10740	23700	123	65	12	20100	23700
50	5	12000	25560	125	95	62	21960	25560
51	3	6720	18180	130	77	33	14580	18180
52	5	7620	18660	133	81	94	15060	18660
53	1	0	9180	138	15	23	5580	9180
54	4	0	10080	139	80	21	6480	10080
55	2	0	9660	143	49	9	6060	9660
56	3	15060	28680	145	64	38	25080	28680
57	1	0	11040	148	24	9	7440	11040
58	1	7620	20580	149	54	86	16980	20580
59	1	0	11460	150	43	11	7860	11460
60	1	0	8700	151	65	54	5100	8700
61	2	0	8460	152	3	56	4860	8460
62	1	12180	23820	154	2	75	20220	23820
63	1	300	14400	155	87	100	10800	14400
64	4	360	13800	156	50	99	10200	13800
65	1	0	13680	160	11	64	10080	13680
66	2	10320	22320	161	75	72	18720	22320
67	1	10740	23160	163	30	45	19560	23160
68	2	12000	22920	164	69	38	19320	22920
69	1	10500	21780	166	11	91	18180	21780
70	1	6900	19860	167	70	79	16260	19860
71	3	7440	20040	168	71	22	16440	20040
72	6	2700	13740	171	72	98	10140	13740
73	2	0	10680	177	85	0	7080	10680
74	4	2880	14520	179	78	85	10920	14520
75	5	14520	26760	183	62	18	23160	26760
76	4	1320	13800	188	86	46	10200	13800
77	1	4380	17160	192	10	26	13560	17160
78	1	1860	12840	193	86	50	9240	12840
79	1	3060	15900	194	62	53	12300	15900
80	2	240	13380	195	46	73	9780	13380
81	2	13980	25800	197	2	51	22200	25800
82	2	7380	21240	199	51	90	17640	21240
83	2	0	8220	201	62	14	4620	8220
84	1	1740	16020	203	4	93	12420	16020
85	2	7020	20640	204	19	97	17040	20640
86	3	180	14340	206	27	88	10740	14340
87	2	7500	20220	209	73	100	16620	20220
88	2	3900	17280	211	85	56	13680	17280
89	7	8820	19740	213	27	25	16140	19740
90	2	11340	22320	220	63	12	18720	22320
91	1	0	10140	222	65	81	6540	10140
92	1	3000	14100	223	18	71	10500	14100
93	2	0	8100	224	27	49	4500	8100
94	2	0	12840	226	55	39	9240	12840
95	1	12840	26520	228	87	68	22920	26520
96	1	0	8340	229	18	40	4740	8340
97	1	10500	22500	230	47	65	18900	22500
98	3	6960	19080	231	70	4	15480	19080
99	4	0	11760	234	31	95	8160	11760
100	2	9780	23040	238	43	13	19440	23040
101	1	3300	15000	240	97	91	11400	15000
102	4	7260	18900	241	27	52	15300	18900
103	2	8520	19800	245	69	18	16200	19800
104	1	0	8340	247	100	42	4740	8340
105	1	10500	22140	248	82	15	18540	22140
106	3	10380	21420	249	37	6	17820	21420
107	4	8400	21420	252	54	20	17820	21420
108	1	0	8100	256	26	58	4500	8100
109	5	60	14340	257	84	64	10740	14340
110	3	2280	14460	262	14	48	10860	14460
111	1	10260	22440	265	75	33	18840	22440
112	3	12360	24840	266	22	60	21240	24840
113	1	8040	21900	269	99	79	18300	21900
114	2	13380	26220	270	43	8	22620	26220
115	2	14400	26940	272	81	72	23340	26940
116	3	7680	21780	274	58	8	18180	21780
117	2	9240	21060	277	44	2	17460	21060
118	2	7200	19140	279	9	76	15540	19140
119	2	6540	17580	281	68	79	13980	17580
120	3	0	9600	283	29	41	6000	9600
121	1	9180	20820	286	22	82	17220	20820
122	1	5280	17940	287	95	13	14340	17940
123	3	2520	16620	288	20	83	13020	16620
124	2	5700	20100	291	89	95	16500	20100
125	4	9240	22800	293	49	90	19200	22800
126	5	8160	19020	297	38	83	15420	19020
127	3	8280	19320	302	28	68	15720	19320
128	1	0	9240	305	29	42	5640	9240
129	4	10860	21900	306	48	40	18300	21900
130	1	3420	15960	310	45	98	12360	15960
131	4	16260	27960	311	53	59	24360	27960
132	2	0	8400	315	36	40	4800	8400
133	1	0	7260	317	99	35	3660	7260
134	1	14040	25200	318	77	69	21600	25200
135	1	2460	14580	319	67	17	10980	14580
136	2	13620	25860	320	3	91	22260	25860
137	5	0	13020	322	57	15	9420	13020
138	1	10200	23100	327	95	79	19500	23100
139	1	13800	24720	328	47	47	21120	24720
140	3	6300	20580	329	3	19	16980	20580
141	1	12240	24600	332	32	22	21000	24600
142	1	14400	27360	333	63	56	23760	27360
143	5	4560	18900	334	38	17	15300	18900
144	1	0	9000	339	25	51	5400	9000
145	2	14580	25440	340	27	78	21840	25440
146	3	5580	16440	342	18	72	12840	16440
147	1	12540	25620	345	72	95	22020	25620
148	3	11280	24000	346	82	22	20400	24000
149	1	17760	28740	349	42	77	25140	28740
150	1	0	9540	350	4	44	5940	9540
151	5	720	14100	351	54	91	10500	14100
152	1	0	8700	356	67	82	5100	8700
153	1	9840	21240	357	42	79	17640	21240
154	3	0	8280	358	63	55	4680	8280
155	4	7200	18240	361	8	16	14640	18240
156	4	11040	23820	365	79	21	20220	23820
157	1	5100	16980	369	84	32	13380	16980
158	1	14040	27780	370	94	80	24180	27780
159	1	7440	21120	371	91	56	17520	21120
160	1	13260	27540	372	14	5	23940	27540
161	1	0	11040	373	9	98	7440	11040
162	1	10320	22320	374	71	32	18720	22320
163	9	15900	26820	375	59	49	23220	26820
164	1	11220	22080	384	14	25	18480	22080
165	6	0	9420	385	94	89	5820	9420
166	1	7080	20520	391	25	16	16920	20520
167	1	7440	19860	392	8	88	16260	19860
168	1	12540	23880	393	79	59	20280	23880
169	9	2280	13560	394	69	19	9960	13560
170	3	16440	28380	403	88	95	24780	28380
171	3	60	11220	406	67	24	7620	11220
172	1	4140	16440	409	44	47	12840	16440
173	1	12780	23760	410	96	75	20160	23760
174	2	4860	16980	411	100	73	13380	16980
175	3	0	8640	413	58	86	5040	8640
176	7	1080	14700	416	13	73	11100	14700
177	2	2820	13740	423	9	84	10140	13740
178	3	0	11460	425	77	85	7860	11460
179	2	0	12240	428	22	19	8640	12240
180	1	9180	22740	430	66	67	19140	22740
181	2	1980	14520	431	17	12	10920	14520
182	1	2580	16560	433	43	3	12960	16560
183	3	2160	13740	434	99	27	10140	13740
184	3	13320	27600	437	17	18	24000	27600
185	1	240	11940	440	73	60	8340	11940
186	3	0	11880	441	27	56	8280	11880
187	2	960	11820	444	78	30	8220	11820
188	1	0	11700	446	40	94	8100	11700
189	1	0	11880	447	99	78	8280	11880
190	4	3120	14880	448	16	54	11280	14880
191	1	2640	16620	452	7	37	13020	16620
192	1	0	10620	453	57	79	7020	10620
193	1	12960	24180	454	79	98	20580	24180
194	5	2280	16140	455	74	37	12540	16140
195	2	0	12000	460	62	28	8400	12000
196	4	11040	24480	462	90	25	20880	24480
197	1	5220	18000	466	12	67	14400	18000
198	4	2100	14940	467	26	28	11340	14940
199	1	0	7560	471	88	50	3960	7560
200	2	4620	17100	472	72	10	13500	17100
201	3	0	7380	474	28	1	3780	7380
202	1	9960	21180	477	2	97	17580	21180
203	2	1500	13140	478	88	25	9540	13140
204	4	11520	24660	480	25	13	21060	24660
205	1	0	10020	484	66	51	6420	10020
206	1	0	7320	485	42	46	3720	7320
207	1	0	8760	486	91	69	5160	8760
208	3	15780	27300	487	94	1	23700	27300
209	6	12360	24480	490	16	80	20880	24480
210	6	7380	20100	496	66	1	16500	20100
211	2	0	8280	502	69	31	4680	8280
212	1	0	7920	504	50	26	4320	7920
213	1	16020	28320	505	22	49	24720	28320
214	2	9180	22500	506	6	13	18900	22500
215	1	1200	13320	508	24	31	9720	13320
216	4	0	9540	509	52	38	5940	9540
217	4	4080	16200	513	49	22	12600	16200
218	2	6120	20280	517	100	81	16680	20280
219	1	13800	25200	519	32	24	21600	25200
220	1	7380	18780	520	74	8	15180	18780
221	3	13740	26460	521	9	80	22860	26460
222	1	2100	13860	524	45	76	10260	13860
223	4	0	9900	525	58	68	6300	9900
224	2	12420	23400	529	90	67	19800	23400
225	2	480	13500	531	54	48	9900	13500
226	1	7440	20220	533	25	91	16620	20220
227	6	13260	25200	534	25	8	21600	25200
228	2	3360	16020	540	28	49	12420	16020
229	1	3360	16860	542	30	34	13260	16860
230	1	0	8400	543	84	89	4800	8400
231	1	3540	15960	544	49	70	12360	15960
232	2	0	10980	545	79	57	7380	10980
233	2	0	10500	547	92	80	6900	10500
234	1	1200	13440	549	73	75	9840	13440
235	5	15600	26880	550	36	74	23280	26880
236	3	6000	20220	555	75	37	16620	20220
237	3	360	12180	558	82	29	8580	12180
238	4	3660	15060	561	57	74	11460	15060
239	2	3240	14160	565	43	49	10560	14160
240	1	0	10740	567	26	61	7140	10740
241	2	0	9420	568	71	99	5820	9420
242	1	4800	16980	570	86	25	13380	16980
243	1	15060	27780	571	1	68	24180	27780
244	2	14820	27360	572	21	29	23760	27360
245	2	10920	22740	574	61	76	19140	22740
246	1	10020	22260	576	23	85	18660	22260
247	2	0	10080	577	95	97	6480	10080
248	1	0	7320	579	91	78	3720	7320
249	6	3060	13980	580	55	11	10380	13980
250	1	2280	16260	586	40	47	12660	16260
251	3	11160	25560	587	18	48	21960	25560
252	5	0	10200	590	33	9	6600	10200
253	2	12960	24660	595	80	40	21060	24660
254	1	6180	19440	597	75	71	15840	19440
255	3	3300	17100	598	75	54	13500	17100
256	1	10080	21240	601	97	19	17640	21240
257	1	2340	15300	602	82	7	11700	15300
258	4	8760	20220	603	51	23	16620	20220
259	1	0	9900	607	60	49	6300	9900
260	1	0	10140	608	43	53	6540	10140
261	1	14640	27840	609	78	5	24240	27840
262	1	0	11580	610	55	36	7980	11580
263	1	1740	13680	611	86	67	10080	13680
264	2	4440	17100	612	43	64	13500	17100
265	4	17100	28200	614	73	28	24600	28200
266	2	17580	28680	618	87	71	25080	28680
267	8	0	10500	620	86	47	6900	10500
268	1	0	8220	628	68	88	4620	8220
269	1	10320	23340	629	36	35	19740	23340
270	4	0	12540	630	63	3	8940	12540
271	1	4740	18300	634	72	54	14700	18300
272	1	0	9060	635	17	30	5460	9060
273	3	11100	24660	636	45	26	21060	24660
274	9	3540	16440	639	85	10	12840	16440
275	2	9600	23280	648	55	17	19680	23280
276	3	14820	25920	650	20	60	22320	25920
277	1	1500	15120	653	87	33	11520	15120
278	1	0	13920	654	74	79	10320	13920
279	5	10620	24240	655	34	67	20640	24240
280	1	180	13440	660	5	29	9840	13440
281	1	11040	24960	661	25	24	21360	24960
282	6	13020	25440	662	61	22	21840	25440
283	4	7440	21780	668	38	0	18180	21780
284	1	7680	18540	672	18	91	14940	18540
285	3	11040	21960	673	27	11	18360	21960
286	4	0	10140	676	48	10	6540	10140
287	8	3060	15900	680	41	50	12300	15900
288	4	7080	20400	688	11	36	16800	20400
289	1	0	8340	692	59	85	4740	8340
290	1	11940	24060	693	22	13	20460	24060
291	4	60	14220	694	30	65	10620	14220
292	1	17460	28740	698	98	44	25140	28740
293	5	0	12000	699	33	47	8400	12000
294	9	14520	26160	704	42	53	22560	26160
295	5	9840	23040	713	42	8	19440	23040
296	2	6300	19380	718	62	44	15780	19380
297	3	0	10620	720	28	67	7020	10620
298	1	5940	17160	723	80	78	13560	17160
299	2	11640	23880	724	63	67	20280	23880
300	1	0	11220	726	33	86	7620	11220
301	1	4500	15360	727	69	47	11760	15360
302	2	9420	21840	728	25	33	18240	21840
303	9	1560	14820	730	82	67	11220	14820
304	3	3240	14280	739	24	32	10680	14280
305	5	0	8640	742	61	93	5040	8640
306	1	3540	16560	747	61	61	12960	16560
307	2	15240	27000	748	19	15	23400	27000
308	1	14160	25200	750	36	51	21600	25200
309	7	12840	25260	751	3	12	21660	25260
310	1	9600	23760	758	88	4	20160	23760
311	2	14880	28500	759	7	34	24900	28500
312	3	8040	19020	761	15	29	15420	19020
313	4	10080	24180	764	43	7	20580	24180
314	6	7020	21180	768	23	21	17580	21180
315	1	11340	24960	774	41	31	21360	24960
316	4	0	8220	775	81	98	4620	8220
317	1	0	10860	779	17	96	7260	10860
318	4	12840	25080	780	55	17	21480	25080
319	1	0	11880	784	85	62	8280	11880
320	5	5520	16860	785	15	69	13260	16860
321	2	120	12060	790	32	39	8460	12060
322	1	3840	15180	792	64	89	11580	15180
323	2	14760	27420	793	47	16	23820	27420
324	4	6540	20460	795	9	80	16860	20460
325	1	0	7680	799	23	72	4080	7680
326	2	2280	13920	800	2	77	10320	13920
327	2	0	12000	802	13	13	8400	12000
328	8	0	10500	804	81	60	6900	10500
329	1	0	8940	812	69	68	5340	8940
330	4	8520	19680	813	38	36	16080	19680
331	2	7560	21540	817	42	8	17940	21540
332	4	3600	14400	819	45	1	10800	14400
333	7	15720	28620	823	70	93	25020	28620
334	2	16740	28680	830	63	10	25080	28680
335	4	8280	20280	832	31	18	16680	20280
336	1	2520	14280	836	57	46	10680	14280
337	1	0	11220	837	91	86	7620	11220
338	2	5220	16920	838	63	32	13320	16920
339	1	0	10680	840	31	48	7080	10680
340	5	0	12840	841	8	83	9240	12840
341	5	4020	17280	846	62	51	13680	17280
342	8	0	12960	851	45	22	9360	12960
343	3	3780	16920	859	35	42	13320	16920
344	4	0	10380	862	91	65	6780	10380
345	2	4080	17100	866	46	56	13500	17100
346	1	4260	15780	868	37	11	12180	15780
347	1	10740	25020	869	28	40	21420	25020
348	1	0	11940	870	24	25	8340	11940
349	2	0	13620	871	66	47	10020	13620
350	1	9600	23820	873	40	64	20220	23820
351	1	5160	16680	874	90	46	13080	16680
352	1	12300	25140	875	41	18	21540	25140
353	7	10800	23940	876	99	78	20340	23940
354	6	5580	17040	883	51	30	13440	17040
355	3	0	9600	889	75	16	6000	9600
356	5	3000	16560	892	39	67	12960	16560
357	2	2220	16200	897	27	48	12600	16200
358	2	2820	15300	899	39	92	11700	15300
359	8	5460	19440	901	41	48	15840	19440
360	3	0	9420	909	94	26	5820	9420
361	8	0	8100	912	54	52	4500	8100
362	1	8880	21420	920	98	37	17820	21420
363	1	660	14100	921	49	96	10500	14100
364	1	15120	28080	922	32	53	24480	28080
365	1	14100	27000	923	82	49	23400	27000
366	3	240	11400	924	43	33	7800	11400
367	1	10200	22380	927	25	87	18780	22380
368	4	12600	24060	928	73	95	20460	24060
369	4	12840	25140	932	57	37	21540	25140
370	3	3840	17880	936	89	27	14280	17880
371	1	2340	14100	939	78	54	10500	14100
372	1	10800	22440	940	25	90	18840	22440
373	1	6120	20460	941	68	41	16860	20460
374	1	11040	22800	942	76	44	19200	22800
375	5	0	7740	943	87	85	4140	7740
376	3	17220	28320	948	53	77	24720	28320
377	3	0	7560	951	16	17	3960	7560
378	5	11880	25920	954	64	8	22320	25920
379	6	0	8880	959	49	76	5280	8880
380	2	1200	15540	965	99	18	11940	15540
381	2	14700	27600	967	39	67	24000	27600
382	1	6780	20580	969	95	75	16980	20580
383	5	7920	19800	970	88	8	16200	19800
384	2	0	12000	975	73	36	8400	12000
385	2	16680	28020	977	7	62	24420	28020
386	1	60	13800	979	5	67	10200	13800
387	2	0	10020	980	26	25	6420	10020
388	1	0	9180	982	3	64	5580	9180
389	1	0	7440	983	74	88	3840	7440
390	3	3900	17280	984	9	35	13680	17280
391	1	5760	18540	987	20	33	14940	18540
392	2	2820	16800	988	48	6	13200	16800
393	1	3840	15900	990	93	90	12300	15900
394	1	0	8940	991	45	23	5340	8940
395	11	12540	25860	992	59	5	22260	25860
396	3	9900	22680	1003	71	10	19080	22680
397	4	9120	21000	1006	95	45	17400	21000
398	2	7560	21780	1010	83	50	18180	21780
399	5	17220	28740	1012	21	5	25140	28740
400	1	0	11460	1017	80	56	7860	11460
401	3	0	10800	1018	31	31	7200	10800
402	1	11220	25440	1021	89	99	21840	25440
403	2	0	10740	1022	98	20	7140	10740
404	1	0	11280	1024	27	54	7680	11280
405	4	0	8820	1025	75	22	5220	8820
406	1	0	12540	1029	59	28	8940	12540
407	1	14220	27660	1030	80	4	24060	27660
408	4	10260	22260	1031	73	53	18660	22260
409	3	600	13080	1035	88	88	9480	13080
410	4	10200	23280	1038	16	81	19680	23280
411	1	0	7560	1042	4	39	3960	7560
412	1	10620	23340	1043	8	71	19740	23340
413	4	15840	28140	1044	52	8	24540	28140
414	4	12420	26700	1048	62	21	23100	26700
415	1	7560	20700	1052	59	3	17100	20700
416	4	0	10140	1053	44	23	6540	10140
417	1	13980	25380	1057	53	99	21780	25380
418	2	4200	18000	1058	100	77	14400	18000
419	2	10440	24360	1060	62	57	20760	24360
420	4	2220	15960	1062	65	77	12360	15960
421	2	6960	19860	1066	41	57	16260	19860
422	2	0	8700	1068	14	89	5100	8700
423	1	5640	19560	1070	95	35	15960	19560
424	3	9420	22560	1071	38	13	18960	22560
425	4	8400	20040	1074	45	4	16440	20040
426	4	0	12360	1078	17	85	8760	12360
427	1	5340	18960	1082	97	59	15360	18960
428	1	9540	23100	1083	87	94	19500	23100
429	3	3000	16980	1084	50	57	13380	16980
430	2	600	13740	1087	50	57	10140	13740
431	4	7440	20580	1089	25	53	16980	20580
432	1	12060	23220	1093	35	56	19620	23220
433	1	7740	21600	1094	35	1	18000	21600
434	1	0	11880	1095	60	54	8280	11880
435	6	14940	26460	1096	79	82	22860	26460
436	1	1860	14940	1102	3	6	11340	14940
437	2	0	9060	1103	85	84	5460	9060
438	3	12000	24180	1105	26	86	20580	24180
439	5	7260	20520	1108	85	93	16920	20520
440	8	60	13740	1113	69	32	10140	13740
441	2	4320	16140	1121	48	13	12540	16140
442	2	720	15120	1123	53	43	11520	15120
443	2	0	10920	1125	43	77	7320	10920
444	2	10920	24780	1127	1	28	21180	24780
445	2	3660	16200	1129	70	72	12600	16200
446	1	0	9060	1131	33	27	5460	9060
447	1	0	8700	1132	34	37	5100	8700
448	1	9420	21540	1133	37	29	17940	21540
449	4	16560	27720	1134	83	49	24120	27720
450	1	0	13860	1138	60	90	10260	13860
451	2	0	8280	1139	97	71	4680	8280
452	3	15780	27900	1141	40	64	24300	27900
453	2	3720	14640	1144	57	72	11040	14640
454	9	0	11100	1146	12	91	7500	11100
455	3	16680	27540	1155	60	73	23940	27540
456	1	14040	28200	1158	9	10	24600	28200
457	1	300	11880	1159	21	65	8280	11880
458	1	4620	17460	1160	98	65	13860	17460
459	2	10200	24240	1161	38	32	20640	24240
460	1	0	9000	1163	58	73	5400	9000
461	2	2160	15120	1164	37	12	11520	15120
462	2	6060	18420	1166	62	4	14820	18420
463	4	5580	17700	1168	93	62	14100	17700
464	1	11880	26040	1172	48	70	22440	26040
465	3	3660	16980	1173	41	32	13380	16980
466	1	540	14880	1176	52	45	11280	14880
467	2	7080	18180	1177	58	28	14580	18180
468	4	11400	24840	1179	91	29	21240	24840
469	3	0	9720	1183	52	67	6120	9720
470	1	14040	24960	1186	56	78	21360	24960
471	2	5760	18660	1187	20	96	15060	18660
472	3	10980	24000	1189	14	1	20400	24000
473	8	14100	27180	1192	30	90	23580	27180
474	1	0	7260	1200	87	64	3660	7260
475	3	480	12180	1201	67	91	8580	12180
476	1	0	9600	1204	82	84	6000	9600
