1	1	17	51	0	1971
2	2	23	18	0	2658
3	3	14	21	0	1581
4	4	24	12	0	2772
4	5	22	9	0	2529
4	6	7	58	0	778
4	7	5	14	0	494
5	8	7	17	0	737
6	9	17	62	0	1982
6	10	21	6	0	2406
7	11	1	2	0	2
8	12	10	2	0	1082
8	13	1	4	0	4
9	14	16	3	0	1803
9	15	11	33	0	1233
9	16	22	8	0	2528
10	17	2	15	0	135
10	18	20	37	0	2317
10	19	16	49	0	1849
10	20	14	11	0	1571
10	21	21	15	0	2415
10	22	20	24	0	2304
11	23	24	8	0	2768
12	24	10	79	0	1159
12	25	17	17	0	1937
13	26	17	4	0	1924
14	27	16	9	0	1809
15	28	20	23	0	2303
16	29	23	13	0	2653
16	30	13	15	0	1455
16	31	12	11	0	1331
16	32	19	3	0	2163
16	33	4	12	0	372
16	34	6	35	0	635
17	35	17	17	0	1937
18	36	23	10	0	2650
18	37	2	11	0	131
18	38	13	81	0	1521
18	39	1	30	0	30
18	40	10	67	0	1147
19	41	5	8	0	488
19	42	10	53	0	1133
20	43	14	11	0	1571
21	44	22	43	0	2563
21	45	17	7	0	1927
21	46	8	29	0	869
22	47	17	11	0	1931
23	48	15	59	0	1739
23	49	6	15	0	615
24	50	7	45	0	765
25	51	21	20	0	2420
26	52	18	13	0	2053
27	53	12	34	0	1354
27	54	13	19	0	1459
27	55	9	6	0	966
27	56	6	46	0	646
27	57	4	7	0	367
27	58	24	6	0	2766
28	59	14	10	0	1570
28	60	12	30	0	1350
29	61	24	37	0	2797
29	62	22	7	0	2527
30	63	11	16	0	1216
30	64	12	7	0	1327
30	65	14	49	0	1609
31	66	17	9	0	1929
31	67	5	92	0	572
32	68	5	44	0	524
32	69	15	7	0	1687
32	70	22	18	0	2538
32	71	22	104	0	2624
32	72	17	6	0	1926
32	73	12	6	0	1326
32	74	20	5	0	2285
33	75	16	25	0	1825
33	76	5	54	0	534
34	77	9	5	0	965
35	78	23	1	0	2641
35	79	10	18	0	1098
35	80	15	9	0	1689
35	81	10	57	0	1137
35	82	12	4	0	1324
36	83	14	1	0	1561
37	84	12	103	0	1423
38	85	23	31	0	2671
38	86	6	15	0	615
38	87	11	29	0	1229
39	88	4	25	0	385
39	89	8	55	0	895
39	90	15	16	0	1696
40	91	11	11	0	1211
41	92	3	18	0	258
41	93	4	5	0	365
41	94	8	2	0	842
42	95	19	18	0	2178
43	96	2	20	0	140
44	97	6	6	0	606
45	98	19	17	0	2177
46	99	24	2	0	2762
46	100	16	1	0	1801
47	101	22	12	0	2532
48	102	3	1	0	241
49	103	20	15	0	2295
49	104	1	6	0	6
49	105	2	4	0	124
50	106	17	60	0	1980
50	107	23	120	0	2760
51	108	7	7	0	727
51	109	20	26	0	2306
51	110	20	39	0	2319
51	111	9	33	0	993
51	112	9	13	0	973
52	113	19	13	0	2173
52	114	5	46	0	526
52	115	11	97	0	1297
52	116	2	15	0	135
53	117	22	11	0	2531
54	118	1	2	0	2
54	119	3	53	0	293
54	120	13	17	0	1457
54	121	10	46	0	1126
54	122	22	42	0	2562
55	123	1	3	0	3
55	124	12	59	0	1379
55	125	24	3	0	2763
55	126	22	8	0	2528
55	127	17	34	0	1954
55	128	3	14	0	254
55	129	8	15	0	855
56	130	14	111	0	1671
56	131	8	59	0	899
57	132	1	53	0	53
58	133	19	92	0	2252
58	134	18	8	0	2048
58	135	15	17	0	1697
59	136	8	30	0	870
60	137	15	3	0	1683
61	138	24	32	0	2792
62	139	8	1	0	841
62	140	19	8	0	2168
62	141	13	58	0	1498
62	142	3	11	0	251
62	143	6	17	0	617
62	144	13	16	0	1456
63	145	14	85	0	1645
63	146	14	4	0	1564
64	147	8	1	0	841
65	148	11	48	0	1248
65	149	12	19	0	1339
65	150	24	11	0	2771
65	151	3	15	0	255
66	152	24	4	0	2764
67	153	12	4	0	1324
67	154	12	20	0	1340
67	155	10	33	0	1113
68	156	3	5	0	245
69	157	17	20	0	1940
70	158	21	18	0	2418
71	159	7	45	0	765
71	160	8	86	0	926
71	161	2	16	0	136
71	162	10	11	0	1091
71	163	17	7	0	1927
72	164	13	17	0	1457
73	165	15	9	0	1689
74	166	5	13	0	493
74	167	21	14	0	2414
75	168	18	19	0	2059
75	169	16	4	0	1804
75	170	2	18	0	138
76	171	24	9	0	2769
76	172	1	30	0	30
76	173	9	84	0	1044
77	174	23	7	0	2647
78	175	10	39	0	1119
78	176	23	44	0	2684
78	177	2	69	0	189
78	178	6	45	0	645
78	179	8	3	0	843
79	180	6	9	0	609
80	181	8	20	0	860
80	182	24	60	0	2820
81	183	20	46	0	2326
81	184	4	26	0	386
81	185	16	78	0	1878
82	186	11	30	0	1230
83	187	22	14	0	2534
83	188	4	9	0	369
84	189	23	81	0	2721
84	190	5	5	0	485
84	191	7	7	0	727
85	192	13	10	0	1450
86	193	19	8	0	2168
87	194	2	12	0	132
88	195	22	14	0	2534
88	196	2	56	0	176
89	197	11	3	0	1203
89	198	21	103	0	2503
90	199	21	20	0	2420
90	200	14	86	0	1646
91	201	23	16	0	2656
92	202	17	4	0	1924
93	203	11	4	0	1204
93	204	23	2	0	2642
93	205	19	20	0	2180
93	206	5	72	0	552
93	207	24	6	0	2766
93	208	12	2	0	1322
93	209	12	19	0	1339
94	210	5	40	0	520
94	211	23	4	0	2644
94	212	15	14	0	1694
94	213	16	1	0	1801
95	214	21	37	0	2437
96	215	14	5	0	1565
96	216	23	59	0	2699
96	217	4	23	0	383
97	218	5	25	0	505
98	219	5	32	0	512
98	220	8	3	0	843
98	221	23	47	0	2687
99	222	20	38	0	2318
99	223	5	60	0	540
100	224	21	14	0	2414
100	225	18	19	0	2059
101	226	20	5	0	2285
101	227	24	69	0	2829
102	228	6	49	0	649
102	229	16	10	0	1810
102	230	2	48	0	168
102	231	19	9	0	2169
103	232	7	4	0	724
103	233	4	15	0	375
103	234	2	36	0	156
103	235	11	11	0	1211
103	236	5	20	0	500
104	237	17	1	0	1921
105	238	20	13	0	2293
106	239	1	9	0	9
106	240	7	101	0	821
106	241	6	30	0	630
106	242	20	19	0	2299
106	243	20	27	0	2307
106	244	14	68	0	1628
107	245	6	4	0	604
108	246	10	116	0	1196
109	247	9	29	0	989
109	248	9	78	0	1038
109	249	4	17	0	377
109	250	18	1	0	2041
109	251	21	15	0	2415
110	252	12	37	0	1357
110	253	17	11	0	1931
111	254	17	10	0	1930
111	255	11	8	0	1208
111	256	23	6	0	2646
111	257	11	30	0	1230
111	258	20	7	0	2287
111	259	3	6	0	246
111	260	23	33	0	2673
112	261	7	60	0	780
112	262	6	42	0	642
112	263	11	36	0	1236
112	264	8	19	0	859
113	265	23	104	0	2744
113	266	10	1	0	1081
114	267	22	1	0	2521
114	268	19	49	0	2209
114	269	4	12	0	372
114	270	11	5	0	1205
115	271	11	97	0	1297
115	272	4	13	0	373
116	273	6	58	0	658
116	274	24	58	0	2818
116	275	18	13	0	2053
117	276	9	6	0	966
118	277	23	4	0	2644
118	278	1	59	0	59
118	279	17	12	0	1932
119	280	12	18	0	1338
119	281	15	5	0	1685
119	282	16	19	0	1819
120	283	17	14	0	1934
120	284	6	13	0	613
120	285	15	28	0	1708
121	286	7	4	0	724
121	287	23	43	0	2683
121	288	24	17	0	2777
122	289	15	7	0	1687
123	290	2	11	0	131
124	291	6	23	0	623
124	292	24	114	0	2874
125	293	5	49	0	529
125	294	2	17	0	137
125	295	18	49	0	2089
125	296	6	3	0	603
126	297	3	48	0	288
127	298	2	12	0	132
128	299	20	9	0	2289
128	300	13	53	0	1493
128	301	16	4	0	1804
128	302	23	25	0	2665
128	303	3	18	0	258
128	304	18	2	0	2042
128	305	6	16	0	616
128	306	5	13	0	493
128	307	24	119	0	2879
129	308	9	44	0	1004
129	309	16	16	0	1816
130	310	7	60	0	780
130	311	6	19	0	619
130	312	11	14	0	1214
130	313	2	10	0	130
131	314	10	1	0	1081
131	315	6	49	0	649
132	316	23	10	0	2650
133	317	23	8	0	2648
133	318	17	5	0	1925
134	319	14	16	0	1576
134	320	3	15	0	255
135	321	13	40	0	1480
135	322	4	11	0	371
136	323	12	4	0	1324
137	324	4	10	0	370
137	325	8	31	0	871
137	326	7	68	0	788
137	327	11	4	0	1204
138	328	1	40	0	40
138	329	6	36	0	636
138	330	4	13	0	373
139	331	1	18	0	18
139	332	6	12	0	612
140	333	4	6	0	366
140	334	10	19	0	1099
141	335	10	48	0	1128
142	336	14	20	0	1580
142	337	24	19	0	2779
142	338	17	38	0	1958
142	339	7	12	0	732
142	340	6	92	0	692
143	341	13	13	0	1453
144	342	5	53	0	533
144	343	12	19	0	1339
145	344	6	15	0	615
145	345	18	10	0	2050
145	346	18	4	0	2044
145	347	1	13	0	13
145	348	3	4	0	244
146	349	8	46	0	886
147	350	15	6	0	1686
148	351	11	16	0	1216
149	352	9	37	0	997
149	353	4	12	0	372
149	354	12	41	0	1361
149	355	9	16	0	976
149	356	18	14	0	2054
149	357	9	11	0	971
149	358	2	15	0	135
150	359	7	16	0	736
150	360	14	53	0	1613
151	361	1	44	0	44
151	362	17	2	0	1922
152	363	8	15	0	855
152	364	1	68	0	68
153	365	16	32	0	1832
153	366	19	54	0	2214
154	367	24	50	0	2810
155	368	16	53	0	1853
155	369	1	40	0	40
156	370	10	4	0	1084
156	371	22	18	0	2538
157	372	8	19	0	859
157	373	5	4	0	484
157	374	19	12	0	2172
157	375	1	70	0	70
157	376	4	89	0	449
158	377	9	17	0	977
158	378	17	38	0	1958
158	379	1	11	0	11
158	380	14	13	0	1573
158	381	2	10	0	130
159	382	7	56	0	776
159	383	13	33	0	1473
159	384	17	9	0	1929
160	385	19	18	0	2178
161	386	13	59	0	1499
162	387	20	52	0	2332
162	388	4	12	0	372
162	389	15	6	0	1686
163	390	5	96	0	576
164	391	22	17	0	2537
165	392	15	20	0	1700
166	393	10	90	0	1170
166	394	19	3	0	2163
167	395	20	17	0	2297
168	396	10	23	0	1103
168	397	21	48	0	2448
169	398	15	46	0	1726
169	399	8	58	0	898
169	400	19	1	0	2161
169	401	5	17	0	497
169	402	2	40	0	160
169	403	8	5	0	845
169	404	4	16	0	376
170	405	4	9	0	369
171	406	16	12	0	1812
171	407	9	7	0	967
171	408	12	19	0	1339
172	409	19	7	0	2167
172	410	5	12	0	492
173	411	14	9	0	1569
173	412	6	5	0	605
174	413	12	9	0	1329
175	414	17	17	0	1937
176	415	6	14	0	614
177	416	15	14	0	1694
177	417	9	104	0	1064
178	418	6	27	0	627
178	419	8	32	0	872
179	420	10	27	0	1107
180	421	2	18	0	138
180	422	20	55	0	2335
181	423	12	45	0	1365
181	424	21	34	0	2434
181	425	20	39	0	2319
182	426	14	1	0	1561
182	427	7	22	0	742
182	428	4	1	0	361
182	429	8	54	0	894
182	430	18	105	0	2145
182	431	14	10	0	1570
183	432	13	9	0	1449
183	433	13	36	0	1476
184	434	9	20	0	980
