0	24	100	100	0	50	50	0	0
1	1	14580	25800	1	100	90	22200	25800
2	1	4680	18180	2	61	99	14580	18180
3	1	6420	20040	3	44	60	16440	20040
4	2	14280	28080	4	30	97	24480	28080
5	9	11760	24060	6	26	20	20460	24060
6	4	9540	20460	15	37	5	16860	20460
7	1	5880	18480	19	41	65	14880	18480
8	2	0	9000	20	3	99	5400	9000
9	1	3840	18120	22	10	47	14520	18120
10	3	7200	19800	23	72	93	16200	19800
11	1	3360	15720	26	81	90	12120	15720
12	2	60	11220	27	28	21	7620	11220
13	3	15960	28740	29	65	83	25140	28740
14	1	0	8760	32	78	81	5160	8760
15	1	0	9060	33	48	65	5460	9060
16	7	15900	27900	34	69	7	24300	27900
17	6	2280	16380	41	51	57	12780	16380
18	1	7080	21120	47	34	46	17520	21120
19	3	0	7980	48	60	82	4380	7980
20	2	7320	21120	51	18	79	17520	21120
21	1	0	10860	53	16	6	7260	10860
22	2	14100	26460	54	99	89	22860	26460
23	1	12960	26760	56	84	46	23160	26760
24	2	8940	21840	57	40	2	18240	21840
25	6	0	11040	59	85	88	7440	11040
26	3	0	7320	65	90	3	3720	7320
27	1	14400	28440	68	15	41	24840	28440
28	2	11040	22260	69	79	63	18660	22260
29	4	16380	27300	71	28	97	23700	27300
30	1	6300	18540	75	16	63	14940	18540
31	2	10500	22740	76	18	2	19140	22740
32	1	4320	15480	78	30	67	11880	15480
33	9	13920	27720	79	74	5	24120	27720
34	3	9540	22740	88	80	23	19140	22740
35	1	2520	15420	91	31	11	11820	15420
36	1	0	9960	92	65	40	6360	9960
37	3	0	9480	93	5	97	5880	9480
38	4	0	10080	96	45	30	6480	10080
39	3	7620	19680	100	31	97	16080	19680
40	1	7140	18960	103	33	49	15360	18960
41	4	8100	19260	104	93	40	15660	19260
42	1	5100	18960	108	52	44	15360	18960
43	3	12480	24360	109	60	46	20760	24360
44	3	0	10920	112	13	27	7320	10920
45	3	8400	21780	115	18	43	18180	21780
46	3	13860	26700	118	16	79	23100	26700
47	1	5640	19200	121	21	33	15600	19200
48	1	15000	28320	122	34	21	24720	28320
49	1	13020	25440	123	38	51	21840	25440
50	2	0	8460	124	71	47	4860	8460
51	5	2100	15420	126	28	61	11820	15420
52	6	10920	22860	131	58	45	19260	22860
53	1	9180	20760	137	21	31	17160	20760
54	3	5460	18240	138	85	21	14640	18240
55	3	0	11400	141	24	11	7800	11400
56	3	10020	22440	144	22	44	18840	22440
57	8	0	9120	147	46	86	5520	9120
58	1	0	7560	155	35	12	3960	7560
59	2	0	14340	156	56	6	10740	14340
60	1	13080	26400	158	47	82	22800	26400
61	5	9240	23580	159	59	74	19980	23580
62	4	60	13200	164	46	51	9600	13200
63	5	11760	24540	168	20	92	20940	24540
64	6	17940	28800	173	4	27	25200	28800
65	1	0	9720	179	1	43	6120	9720
66	1	7200	19020	180	89	89	15420	19020
67	2	16080	28500	181	63	22	24900	28500
68	2	6420	19680	183	48	61	16080	19680
69	1	0	7800	185	85	73	4200	7800
70	2	2340	15840	186	45	10	12240	15840
71	1	1860	15300	188	48	62	11700	15300
72	1	5340	18840	189	14	93	15240	18840
73	2	16260	28440	190	50	37	24840	28440
74	4	5100	17100	192	32	53	13500	17100
75	3	7260	19620	196	85	3	16020	19620
76	1	0	12540	199	67	96	8940	12540
77	1	8880	20400	200	67	71	16800	20400
78	1	3540	14700	201	91	51	11100	14700
79	4	0	10560	202	19	91	6960	10560
80	3	10980	22140	206	29	42	18540	22140
81	2	2340	14100	209	13	56	10500	14100
82	4	10680	21960	211	36	73	18360	21960
83	1	8700	19740	215	86	63	16140	19740
84	4	8520	22800	216	55	60	19200	22800
85	1	6720	18480	220	6	19	14880	18480
86	3	1260	14760	221	68	96	11160	14760
87	3	11940	24600	224	28	0	21000	24600
88	1	15420	27300	227	80	7	23700	27300
89	1	11460	25020	228	100	32	21420	25020
90	2	0	7320	229	51	70	3720	7320
91	2	14100	27960	231	70	94	24360	27960
92	2	10980	22380	233	24	43	18780	22380
93	1	12420	24540	235	46	40	20940	24540
94	3	13800	27180	236	49	6	23580	27180
95	7	9720	22980	239	64	21	19380	22980
96	4	0	8880	246	64	27	5280	8880
97	1	11340	24780	250	16	94	21180	24780
98	3	9120	21540	251	26	78	17940	21540
99	3	13860	27360	254	91	32	23760	27360
100	1	840	12480	257	60	18	8880	12480
101	1	540	13860	258	86	90	10260	13860
102	2	8640	20280	259	9	34	16680	20280
103	1	0	11220	261	28	56	7620	11220
104	1	12900	24780	262	57	99	21180	24780
105	2	13200	25320	263	82	37	21720	25320
106	3	11700	25080	265	15	15	21480	25080
107	1	0	7620	268	73	15	4020	7620
108	1	0	7260	269	34	0	3660	7260
109	3	14820	26940	270	93	20	23340	26940
110	3	16500	27900	273	36	96	24300	27900
111	1	6780	20280	276	40	48	16680	20280
112	5	7140	19860	277	28	47	16260	19860
113	5	5400	17520	282	41	86	13920	17520
114	1	15060	26580	287	92	34	22980	26580
115	2	0	9180	288	12	53	5580	9180
116	2	12480	26220	290	14	12	22620	26220
117	2	8160	20580	292	15	39	16980	20580
118	3	480	14520	294	43	29	10920	14520
119	1	12480	25620	297	55	36	22020	25620
120	1	9540	22440	298	49	83	18840	22440
121	1	2640	15180	299	73	50	11580	15180
122	1	0	10080	300	64	96	6480	10080
123	2	0	10500	301	97	81	6900	10500
124	1	0	7980	303	79	45	4380	7980
125	2	17340	28680	304	94	75	25080	28680
126	1	1080	13440	306	83	54	9840	13440
127	3	0	9360	307	73	21	5760	9360
