0	12	100	100	0	50	50	0	0
1	1	13680	24180	1	42	74	16980	24180
2	1	0	7800	2	65	22	600	7800
3	4	5880	13140	3	44	95	5940	13140
4	1	18900	26460	7	44	72	19260	26460
5	3	12840	21900	8	76	8	14700	21900
6	3	8820	18420	11	13	52	11220	18420
7	3	13380	23340	14	54	96	16140	23340
8	3	11100	18600	17	69	72	11400	18600
9	1	840	10140	20	80	91	2940	10140
10	1	5820	15420	21	42	12	8220	15420
11	1	720	10620	22	64	82	3420	10620
12	1	14820	22740	23	90	92	15540	22740
13	2	7440	15900	24	14	78	8700	15900
14	1	18780	27180	26	1	29	19980	27180
15	4	0	9120	27	86	55	1920	9120
16	1	14580	24720	31	91	6	17520	24720
17	2	0	8580	32	78	9	1380	8580
18	1	18060	26580	34	38	38	19380	26580
19	3	2040	12480	35	60	45	5280	12480
20	1	11880	21840	38	40	50	14640	21840
21	2	10080	19560	39	40	33	12360	19560
22	3	8820	18180	41	45	60	10980	18180
23	1	20520	28560	44	37	56	21360	28560
24	3	9540	19740	45	35	81	12540	19740
25	3	0	7860	48	78	84	660	7860
26	4	6960	15600	51	12	34	8400	15600
27	2	15360	24240	55	78	86	17040	24240
28	1	2280	11580	57	68	88	4380	11580
29	5	8100	15960	58	30	32	8760	15960
30	9	0	7380	63	94	14	180	7380
31	3	9000	18960	72	58	94	11760	18960
32	2	12300	22860	75	97	74	15660	22860
33	1	14640	24480	77	57	82	17280	24480
34	7	5940	15360	78	92	30	8160	15360
35	5	17880	28620	85	87	44	21420	28620
36	1	17940	26520	90	34	95	19320	26520
37	1	16680	25500	91	23	51	18300	25500
38	1	11280	18660	92	47	8	11460	18660
39	2	17460	24720	93	47	5	17520	24720
40	4	11040	20220	95	41	63	13020	20220
41	1	3780	13140	99	81	93	5940	13140
42	1	11340	20160	100	41	59	12960	20160
43	3	10500	20160	101	35	10	12960	20160
44	1	5520	13380	104	43	16	6180	13380
45	1	10860	19200	105	80	96	12000	19200
46	2	0	8160	106	17	22	960	8160
47	1	0	7500	108	21	86	300	7500
48	1	17340	24840	109	55	42	17640	24840
49	1	2520	12300	110	73	40	5100	12300
50	1	0	8040	111	11	75	840	8040
51	1	14700	23100	112	18	39	15900	23100
52	2	9840	18660	113	13	72	11460	18660
53	2	9900	18300	115	49	14	11100	18300
54	3	6840	14460	117	91	9	7260	14460
55	3	2460	11580	120	70	4	4380	11580
56	1	0	8340	123	23	32	1140	8340
57	1	7200	15240	124	71	97	8040	15240
58	8	8160	18900	125	14	60	11700	18900
59	2	1140	10320	133	41	60	3120	10320
60	4	18780	27420	135	29	63	20220	27420
61	1	6960	15480	139	28	5	8280	15480
62	4	0	8580	140	94	9	1380	8580
63	2	4260	13560	144	27	4	6360	13560
64	2	6120	16080	146	79	94	8880	16080
65	5	5340	13560	148	96	96	6360	13560
66	2	4560	12360	153	80	41	5160	12360
67	10	12240	21840	155	76	91	14640	21840
68	1	0	7680	165	15	89	480	7680
