0	12	100	50	0	50	50	0	0
1	1	16680	26820	1	16	55	23220	26820
2	4	11760	19740	2	66	85	16140	19740
3	1	3960	11940	6	96	21	8340	11940
4	1	6300	15660	7	43	29	12060	15660
5	3	16740	26520	8	45	28	22920	26520
6	2	420	10080	11	81	89	6480	10080
7	5	19020	28080	13	88	4	24480	28080
8	3	7140	14400	18	19	36	10800	14400
9	1	300	10440	21	96	35	6840	10440
10	5	1500	8760	22	60	17	5160	8760
11	7	0	8100	27	15	71	4500	8100
12	2	12840	21060	34	29	91	17460	21060
13	1	12180	20040	36	14	13	16440	20040
14	2	13320	22140	37	65	65	18540	22140
15	3	13080	21300	39	53	4	17700	21300
16	2	9240	17820	42	9	45	14220	17820
17	1	9720	18600	44	69	96	15000	18600
18	1	14460	23100	45	78	27	19500	23100
19	12	19380	26640	46	96	90	23040	26640
20	8	5700	14700	58	90	27	11100	14700
21	1	16920	27660	66	8	38	24060	27660
22	1	9300	19860	67	40	82	16260	19860
23	2	6060	15540	68	98	99	11940	15540
24	1	14760	22260	70	69	33	18660	22260
25	1	11220	20640	71	86	40	17040	20640
26	1	13020	20220	72	53	92	16620	20220
27	5	17400	24720	73	76	72	21120	24720
28	3	11100	19140	78	37	36	15540	19140
29	1	10320	18240	81	44	4	14640	18240
30	2	1140	11340	82	42	12	7740	11340
31	4	1740	12480	84	77	26	8880	12480
32	1	3480	11520	88	76	0	7920	11520
33	3	8700	18900	89	59	84	15300	18900
34	3	3120	11460	92	78	17	7860	11460
35	3	1800	11700	95	6	65	8100	11700
36	5	17760	25140	98	15	12	21540	25140
37	2	18000	25560	103	56	60	21960	25560
38	3	7620	14940	105	70	35	11340	14940
39	5	0	8220	108	17	10	4620	8220
40	1	7740	15660	113	47	23	12060	15660
41	1	4020	12780	114	75	21	9180	12780
42	6	300	10980	115	12	97	7380	10980
43	1	14520	23580	121	65	36	19980	23580
44	1	12480	22320	122	15	4	18720	22320
45	3	8040	17040	123	10	60	13440	17040
46	5	8760	19440	126	99	1	15840	19440
47	1	16620	26700	131	27	24	23100	26700
48	5	7980	17280	132	53	15	13680	17280
49	2	9900	18300	137	6	83	14700	18300
50	1	12720	20100	139	100	81	16500	20100
51	2	11820	22020	140	73	29	18420	22020
52	6	12060	19920	142	92	82	16320	19920
53	2	15120	22740	148	17	29	19140	22740
54	4	6960	16740	150	95	98	13140	16740
55	5	13500	22140	154	14	53	18540	22140
56	1	12120	20160	159	31	92	16560	20160
57	1	3960	11460	160	27	4	7860	11460
58	1	3720	14160	161	78	34	10560	14160
59	2	11160	19140	162	1	34	15540	19140
60	2	2160	11220	164	70	96	7620	11220
61	2	18420	28440	166	40	26	24840	28440
62	1	0	8700	168	20	9	5100	8700
63	1	12120	21060	169	93	53	17460	21060
64	3	0	8460	170	0	29	4860	8460
65	1	19920	28200	173	22	84	24600	28200
66	2	15660	24000	174	92	99	20400	24000
67	4	1200	8820	176	85	43	5220	8820
68	1	0	7620	180	62	40	4020	7620
69	1	11340	21120	181	13	6	17520	21120
70	2	4860	15060	182	55	77	11460	15060
71	2	14940	25200	184	0	20	21600	25200
72	2	13980	22200	186	68	30	18600	22200
73	3	6360	14040	188	100	47	10440	14040
74	3	1080	9960	191	7	59	6360	9960
75	4	15540	23220	194	41	18	19620	23220
76	1	3360	13740	198	77	14	10140	13740
77	3	5340	13200	199	50	80	9600	13200
78	5	17280	25620	202	2	67	22020	25620
79	1	6900	17580	207	6	45	13980	17580
80	2	14820	25380	208	47	83	21780	25380
81	1	3360	12480	210	7	7	8880	12480
82	4	16380	25560	211	20	2	21960	25560
83	5	5760	14880	215	71	47	11280	14880
84	1	4800	13080	220	34	88	9480	13080
85	3	540	9660	221	56	81	6060	9660
86	1	13620	22440	224	6	30	18840	22440
87	1	0	7980	225	27	83	4380	7980
88	2	15900	24840	226	67	29	21240	24840
89	1	8940	17820	228	40	33	14220	17820
90	1	1980	10140	229	72	80	6540	10140
91	2	17580	28260	230	84	14	24660	28260
92	4	20340	27720	232	75	64	24120	27720
93	2	17940	27540	236	46	24	23940	27540
94	2	15720	23820	238	59	61	20220	23820
95	5	13440	23460	240	38	10	19860	23460
96	4	2160	11400	245	86	21	7800	11400
97	1	6480	17220	249	55	2	13620	17220
98	1	1560	11700	250	62	76	8100	11700
99	3	420	7860	251	100	57	4260	7860
100	1	3900	13020	254	78	35	9420	13020
101	1	0	9900	255	49	71	6300	9900
102	1	2640	11460	256	19	67	7860	11460
103	2	6600	15120	257	85	91	11520	15120
104	3	13320	23460	259	4	86	19860	23460
105	1	3960	14580	262	84	75	10980	14580
106	7	5520	13140	263	60	60	9540	13140
107	5	10020	19800	270	69	31	16200	19800
108	2	14040	24300	275	69	55	20700	24300
109	2	16440	23880	277	26	91	20280	23880
110	6	12660	22560	279	19	27	18960	22560
111	1	19680	26940	285	0	37	23340	26940
112	2	20040	28560	286	77	90	24960	28560
113	4	4680	13380	288	47	45	9780	13380
