0	12	100	50	0	50	50	0	0
1	1	13380	24240	1	66	48	20640	24240
2	4	15480	26700	2	52	66	23100	26700
3	1	6300	19380	6	69	13	15780	19380
4	8	0	9420	7	18	53	5820	9420
5	1	0	8220	15	53	31	4620	8220
6	3	0	12120	16	33	66	8520	12120
7	4	7680	20340	19	67	58	16740	20340
8	2	360	11340	23	85	8	7740	11340
9	1	11340	22680	25	47	82	19080	22680
10	3	7200	21120	26	52	78	17520	21120
11	4	4860	18000	29	61	79	14400	18000
12	1	0	8040	33	39	16	4440	8040
13	6	0	8160	34	63	86	4560	8160
14	2	6960	20280	40	69	95	16680	20280
15	2	12660	26160	42	58	92	22560	26160
16	5	660	14880	44	24	64	11280	14880
17	1	15420	28620	49	62	4	25020	28620
18	2	0	10860	50	70	39	7260	10860
19	1	0	8280	52	47	79	4680	8280
20	3	3180	16860	53	51	67	13260	16860
21	2	10680	23820	56	75	95	20220	23820
22	4	9780	24060	58	14	28	20460	24060
23	2	11220	23340	62	82	40	19740	23340
24	2	10380	21660	64	34	26	18060	21660
25	3	3900	15120	66	46	96	11520	15120
26	1	11880	24840	69	87	17	21240	24840
27	3	0	8460	70	78	4	4860	8460
28	2	13440	24420	73	64	41	20820	24420
29	2	0	10140	75	81	68	6540	10140
30	2	3840	14880	77	67	91	11280	14880
31	3	13740	27540	79	18	8	23940	27540
32	4	0	9060	82	72	90	5460	9060
33	1	0	8280	86	16	1	4680	8280
34	1	0	11220	87	6	24	7620	11220
35	3	0	10140	88	75	31	6540	10140
36	3	0	11160	91	23	72	7560	11160
37	2	11220	22980	94	88	83	19380	22980
38	8	5580	16680	96	24	7	13080	16680
39	12	12540	24660	104	45	97	21060	24660
40	2	8400	21120	116	10	5	17520	21120
41	5	10560	24660	118	31	33	21060	24660
42	5	12660	27000	123	10	26	23400	27000
43	2	12780	24420	128	91	39	20820	24420
44	4	0	12960	130	69	1	9360	12960
45	1	9960	23340	134	73	95	19740	23340
46	2	6420	17700	135	45	13	14100	17700
47	2	11280	24060	137	6	18	20460	24060
48	8	16860	27840	139	99	84	24240	27840
49	7	9660	22260	147	53	93	18660	22260
50	2	7380	19920	154	26	56	16320	19920
51	1	480	11940	156	77	20	8340	11940
52	1	1440	14400	157	3	91	10800	14400
53	1	4260	18120	158	50	52	14520	18120
54	6	60	13020	159	14	70	9420	13020
55	4	5280	16680	165	73	99	13080	16680
56	1	0	8460	169	31	18	4860	8460
57	1	1140	14580	170	15	78	10980	14580
58	5	3300	15240	171	87	31	11640	15240
59	1	6360	20700	176	39	93	17100	20700
60	2	11160	24360	177	47	40	20760	24360
61	5	0	10560	179	32	6	6960	10560
62	3	4980	17880	184	5	76	14280	17880
63	1	5700	16980	187	4	1	13380	16980
64	1	0	7440	188	100	87	3840	7440
65	1	0	13860	189	76	99	10260	13860
66	9	2640	15600	190	95	59	12000	15600
67	1	8880	19800	199	5	16	16200	19800
68	1	7080	18000	200	10	89	14400	18000
69	1	12540	26700	201	93	25	23100	26700
70	1	11100	23700	202	40	78	20100	23700
71	1	13320	24780	203	13	29	21180	24780
72	1	15060	26340	204	67	75	22740	26340
73	1	11340	22920	205	89	85	19320	22920
74	1	9240	23580	206	85	54	19980	23580
75	1	14280	26040	207	86	94	22440	26040
76	1	7740	20820	208	45	41	17220	20820
77	1	0	9300	209	31	8	5700	9300
78	2	0	11400	210	55	84	7800	11400
79	1	4380	16740	212	24	48	13140	16740
80	1	720	13260	213	22	80	9660	13260
81	1	4080	17520	214	63	5	13920	17520
82	4	0	7320	215	85	48	3720	7320
83	6	10800	24840	219	39	1	21240	24840
84	1	1500	12840	225	18	69	9240	12840
85	1	0	13680	226	30	92	10080	13680
86	1	2820	15600	227	61	79	12000	15600
87	1	4980	17220	228	41	89	13620	17220
88	1	15180	27960	229	44	28	24360	27960
89	1	7020	19080	230	22	71	15480	19080
90	2	4140	16680	231	78	3	13080	16680
91	1	14280	27300	233	29	83	23700	27300
92	3	15060	28200	234	64	30	24600	28200
93	3	7080	20820	237	22	72	17220	20820
94	3	16380	27300	240	5	33	23700	27300
95	1	7800	19980	243	4	68	16380	19980
96	4	12600	26640	244	67	85	23040	26640
97	2	8460	21960	248	73	60	18360	21960
98	3	0	12600	250	67	27	9000	12600
99	3	0	13980	253	89	76	10380	13980
100	4	9060	23160	256	55	77	19560	23160
101	2	14280	27600	260	52	7	24000	27600
102	2	1260	15420	262	37	16	11820	15420
103	2	15240	27060	264	59	94	23460	27060
104	4	17340	28500	266	39	70	24900	28500
105	2	720	12480	270	62	20	8880	12480
106	3	2580	16800	272	38	81	13200	16800
107	1	11040	22860	275	88	17	19260	22860
108	2	0	12180	276	57	72	8580	12180
109	2	0	12240	278	35	36	8640	12240
110	3	10020	23880	280	67	8	20280	23880
111	3	0	9300	283	12	84	5700	9300
112	1	2220	16380	286	88	66	12780	16380
113	3	3720	16260	287	42	82	12660	16260
114	3	15960	27360	290	19	94	23760	27360
115	2	1320	13080	293	90	56	9480	13080
116	2	6360	19500	295	99	98	15900	19500
117	8	7800	20760	297	25	90	17160	20760
118	2	10200	23520	305	33	18	19920	23520
119	5	2760	14580	307	98	74	10980	14580
120	2	0	7800	312	83	34	4200	7800
121	11	14940	28500	314	33	79	24900	28500
122	3	11640	23160	325	45	78	19560	23160
123	5	10980	23160	328	16	69	19560	23160
124	1	0	11220	333	29	73	7620	11220
125	1	16980	28380	334	75	3	24780	28380
126	9	12660	26220	335	58	87	22620	26220
127	6	0	8460	344	42	35	4860	8460
128	4	8400	21480	350	93	26	17880	21480
129	1	12120	23280	354	85	52	19680	23280
130	1	1560	14700	355	20	35	11100	14700
131	7	5400	18900	356	8	71	15300	18900
132	3	13980	25080	363	83	58	21480	25080
133	1	0	9600	366	98	27	6000	9600
134	2	15660	28680	367	17	8	25080	28680
135	1	0	9780	369	18	79	6180	9780
136	2	10560	24480	370	58	94	20880	24480
137	1	5340	19260	372	40	65	15660	19260
138	4	0	10800	373	79	76	7200	10800
139	1	660	13500	377	91	27	9900	13500
140	2	9960	21840	378	41	78	18240	21840
141	1	8400	21180	380	30	41	17580	21180
142	1	11700	24000	381	97	36	20400	24000
143	3	9540	23340	382	17	77	19740	23340
144	4	0	11640	385	42	8	8040	11640
145	3	0	7440	389	94	18	3840	7440
146	1	10980	23160	392	52	27	19560	23160
147	2	0	9960	393	35	67	6360	9960
148	7	3660	15240	395	94	25	11640	15240
149	5	8280	22320	402	94	69	18720	22320
150	1	13740	26040	407	60	99	22440	26040
151	1	16500	28140	408	6	69	24540	28140
152	2	15780	27720	409	3	64	24120	27720
153	2	0	9360	411	63	58	5760	9360
154	2	0	11340	413	25	48	7740	11340
155	4	0	9180	415	19	96	5580	9180
156	5	5040	18600	419	5	76	15000	18600
157	1	9000	22800	424	62	85	19200	22800
158	2	14820	27060	425	6	13	23460	27060
159	4	12600	26220	427	91	79	22620	26220
160	1	12300	25560	431	49	99	21960	25560
161	9	4740	18600	432	40	93	15000	18600
162	4	0	8520	441	1	39	4920	8520
163	1	0	13140	445	92	7	9540	13140
164	1	13800	24840	446	72	5	21240	24840
165	1	11640	23760	447	16	33	20160	23760
166	1	8820	21060	448	36	94	17460	21060
167	3	3240	15300	449	79	24	11700	15300
168	1	240	12840	452	6	0	9240	12840
169	2	0	9840	453	62	3	6240	9840
170	1	0	10500	455	69	58	6900	10500
171	7	0	12720	456	36	95	9120	12720
172	2	6180	18960	463	87	94	15360	18960
173	7	2040	14460	465	12	34	10860	14460
174	1	0	13680	472	11	68	10080	13680
175	6	13920	28260	473	41	29	24660	28260
176	5	1560	14340	479	79	23	10740	14340
177	5	12900	27000	484	71	54	23400	27000
178	2	1260	13860	489	56	29	10260	13860
179	2	13680	26940	491	29	68	23340	26940
180	2	1980	13680	493	7	46	10080	13680
181	2	14280	27180	495	44	2	23580	27180
182	1	0	9600	497	21	86	6000	9600
