//NbLocations
222
//NbProducts
367
//K: NbBoxesTrolley
8
//NbDimensionsCapacity
1
//B: CapaBox 
40
//A box can accept mixed orders(0: no, 1: yes)
1
//Products
//Idx Location Volume
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 8 1
10 9 1
11 10 1
12 11 1
13 12 1
14 13 1
15 14 1
16 15 1
17 16 1
18 17 1
19 18 1
20 18 1
21 19 1
22 20 1
23 21 1
24 22 1
25 23 1
26 24 1
27 25 1
28 26 1
29 27 1
30 28 1
31 29 1
32 30 1
33 31 1
34 32 1
35 33 1
36 34 1
37 35 1
38 4 1
39 36 1
40 37 1
41 38 1
42 39 1
43 40 1
44 41 1
45 42 1
46 21 1
47 1 1
48 43 1
49 44 1
50 45 1
51 8 1
52 46 1
53 47 1
54 48 1
55 49 1
56 50 1
57 51 1
58 52 1
59 53 1
60 54 1
61 55 1
62 56 1
63 57 1
64 58 1
65 59 1
66 60 1
67 61 1
68 62 1
69 20 1
70 63 1
71 20 1
72 39 1
73 64 1
74 65 1
75 66 1
76 67 1
77 68 1
78 26 1
79 69 1
80 70 1
81 71 1
82 72 1
83 73 1
84 74 1
85 75 1
86 76 1
87 17 1
88 77 1
89 78 1
90 40 1
91 79 1
92 69 1
93 80 1
94 12 1
95 81 1
96 82 1
97 83 1
98 84 1
99 20 1
100 85 1
101 86 1
102 16 1
103 87 1
104 88 1
105 89 1
106 57 1
107 90 1
108 28 1
109 91 1
110 92 1
111 31 1
112 93 1
113 94 1
114 95 1
115 96 1
116 97 1
117 18 1
118 55 1
119 98 1
120 68 1
121 99 1
122 100 1
123 101 1
124 74 1
125 102 1
126 103 1
127 40 1
128 104 1
129 105 1
130 106 1
131 107 1
132 108 1
133 109 1
134 110 1
135 62 1
136 91 1
137 6 1
138 111 1
139 112 1
140 113 1
141 114 1
142 24 1
143 115 1
144 67 1
145 116 1
146 100 1
147 117 1
148 69 1
149 50 1
150 118 1
151 119 1
152 44 1
153 95 1
154 15 1
155 120 1
156 54 1
157 121 1
158 122 1
159 72 1
160 82 1
161 123 1
162 6 1
163 31 1
164 124 1
165 64 1
166 50 1
167 49 1
168 25 1
169 87 1
170 39 1
171 79 1
172 57 1
173 76 1
174 98 1
175 125 1
176 56 1
177 56 1
178 78 1
179 126 1
180 127 1
181 127 1
182 128 1
183 15 1
184 109 1
185 92 1
186 129 1
187 31 1
188 62 1
189 43 1
190 130 1
191 125 1
192 131 1
193 65 1
194 132 1
195 123 1
196 133 1
197 129 1
198 134 1
199 115 1
200 130 1
201 135 1
202 136 1
203 137 1
204 14 1
205 113 1
206 136 1
207 128 1
208 82 1
209 60 1
210 138 1
211 135 1
212 139 1
213 81 1
214 140 1
215 32 1
216 141 1
217 142 1
218 143 1
219 144 1
220 2 1
221 69 1
222 145 1
223 73 1
224 47 1
225 122 1
226 146 1
227 147 1
228 148 1
229 149 1
230 35 1
231 150 1
232 51 1
233 151 1
234 145 1
235 152 1
236 31 1
237 153 1
238 154 1
239 18 1
240 63 1
241 155 1
242 12 1
243 81 1
244 73 1
245 156 1
246 157 1
247 158 1
248 75 1
249 159 1
250 160 1
251 161 1
252 162 1
253 116 1
254 56 1
255 163 1
256 29 1
257 117 1
258 97 1
259 24 1
260 59 1
261 164 1
262 35 1
263 5 1
264 165 1
265 166 1
266 116 1
267 167 1
268 54 1
269 70 1
270 33 1
271 168 1
272 49 1
273 90 1
274 76 1
275 169 1
276 170 1
277 29 1
278 171 1
279 157 1
280 172 1
281 173 1
282 174 1
283 153 1
284 165 1
285 175 1
286 11 1
287 13 1
288 63 1
289 25 1
290 19 1
291 176 1
292 26 1
293 60 1
294 44 1
295 64 1
296 177 1
297 33 1
298 178 1
299 179 1
300 121 1
301 160 1
302 101 1
303 29 1
304 180 1
305 73 1
306 83 1
307 7 1
308 165 1
309 133 1
310 64 1
311 181 1
312 173 1
313 13 1
314 182 1
315 183 1
316 45 1
317 152 1
318 184 1
319 179 1
320 48 1
321 185 1
322 121 1
323 186 1
324 2 1
325 100 1
326 80 1
327 44 1
328 45 1
329 152 1
330 154 1
331 111 1
332 136 1
333 181 1
334 138 1
335 187 1
336 16 1
337 3 1
338 94 1
339 188 1
340 44 1
341 64 1
342 136 1
343 115 1
344 3 1
345 127 1
346 146 1
347 70 1
348 145 1
349 189 1
350 190 1
351 124 1
352 191 1
353 85 1
354 154 1
355 192 1
356 193 1
357 176 1
358 157 1
359 194 1
360 73 1
361 195 1
362 84 1
363 196 1
364 103 1
365 186 1
366 174 1
367 197 1
//Orders
//Nb Orders
28
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
