//alpha
1
//NbLocations
42
//NbProducts
23
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 126000 0 5 1 1 2 1 3 1 4 1 5 1
2 36000 0 8 6 1 7 1 8 1 9 1 10 1 11 1 12 1 13 1
3 54000 0 1 14 1
4 72000 0 1 15 1
5 90000 0 3 16 1 17 1 18 1
6 108000 0 5 19 1 20 1 21 1 22 1 23 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
42
//Arcs
//Start End Distance
0 24 120
1 20 130
1 36 141
2 13 338
2 16 13
3 11 52
3 25 50
4 5 286
4 25 89
5 4 286
5 26 76
6 7 221
6 11 13
7 6 221
7 17 13
8 39 323
8 40 128
9 10 52
9 21 65
10 9 52
10 35 154
11 3 52
11 6 13
12 14 260
12 23 0
13 2 338
13 29 50
14 12 260
14 30 128
15 18 91
15 38 89
16 2 13
16 28 50
17 7 13
17 24 102
18 15 91
18 37 271
19 22 195
19 31 206
20 1 130
20 37 180
21 9 65
21 34 180
22 19 195
22 32 50
23 12 0
23 31 63
24 17 102
24 27 48
24 42 120
25 3 50
25 4 89
25 28 48
26 5 76
26 29 48
27 24 48
27 28 451
27 30 48
28 16 50
28 25 48
28 27 451
28 31 48
29 13 50
29 26 48
29 32 48
30 14 128
30 27 48
30 33 48
31 19 206
31 23 63
31 28 48
31 34 48
32 22 50
32 29 48
32 35 48
33 30 48
33 34 451
33 36 48
34 21 180
34 31 48
34 33 451
34 37 48
35 10 154
35 32 48
35 38 48
36 1 141
36 33 48
36 39 48
37 18 271
37 20 180
37 34 48
37 40 48
38 15 89
38 35 48
38 41 48
39 8 323
39 36 48
40 8 128
40 37 48
40 41 451
41 38 48
41 40 451
//LocStart LocEnd ShortestPath
0 0 0
0 1 453
0 2 682
0 3 521
0 4 660
0 5 946
0 6 456
0 7 235
0 8 683
0 9 960
0 10 1012
0 11 469
0 12 604
0 13 1020
0 14 344
0 15 1125
0 16 669
0 17 222
0 18 1034
0 19 873
0 20 583
0 21 895
0 22 1068
0 23 604
0 24 120
0 25 571
0 26 1022
0 27 168
0 28 619
0 29 1070
0 30 216
0 31 667
0 32 1118
0 33 264
0 34 715
0 35 1166
0 36 312
0 37 763
0 38 1214
0 39 360
0 40 811
0 41 1262
0 42 0
1 0 453
1 1 0
1 2 517
1 3 552
1 4 591
1 5 877
1 6 617
1 7 448
1 8 486
1 9 603
1 10 655
1 11 604
1 12 469
1 13 855
1 14 365
1 15 672
1 16 504
1 17 435
1 18 581
1 19 612
1 20 130
1 21 538
1 22 807
1 23 469
1 24 333
1 25 502
1 26 953
1 27 285
1 28 454
1 29 905
1 30 237
1 31 406
1 32 857
1 33 189
1 34 358
1 35 809
1 36 141
1 37 310
1 38 761
1 39 189
1 40 358
1 41 809
1 42 453
2 0 682
2 1 517
2 2 0
2 3 161
2 4 200
2 5 486
2 6 226
2 7 447
2 8 383
2 9 404
2 10 456
2 11 213
2 12 174
2 13 338
2 14 434
2 15 569
2 16 13
2 17 460
2 18 478
2 19 317
2 20 387
2 21 339
2 22 486
2 23 174
2 24 562
2 25 111
2 26 436
2 27 514
2 28 63
2 29 388
2 30 562
2 31 111
2 32 436
2 33 610
2 34 159
2 35 484
2 36 658
2 37 207
2 38 532
2 39 706
2 40 255
2 41 580
2 42 682
3 0 521
3 1 552
3 2 161
3 3 0
3 4 139
3 5 425
3 6 65
3 7 286
3 8 418
3 9 439
3 10 491
3 11 52
3 12 209
3 13 499
3 14 469
3 15 604
3 16 148
3 17 299
3 18 513
3 19 352
3 20 422
3 21 374
3 22 547
3 23 209
3 24 401
3 25 50
3 26 501
3 27 449
3 28 98
3 29 549
3 30 497
3 31 146
3 32 597
3 33 545
3 34 194
3 35 645
3 36 593
3 37 242
3 38 693
3 39 641
3 40 290
3 41 741
3 42 521
4 0 660
4 1 591
4 2 200
4 3 139
4 4 0
4 5 286
4 6 204
4 7 425
4 8 457
4 9 478
4 10 530
4 11 191
4 12 248
4 13 460
4 14 508
4 15 643
4 16 187
4 17 438
4 18 552
4 19 391
4 20 461
4 21 413
4 22 508
4 23 248
4 24 540
4 25 89
4 26 362
4 27 588
4 28 137
4 29 410
4 30 636
4 31 185
4 32 458
4 33 684
4 34 233
4 35 506
4 36 732
4 37 281
4 38 554
