//alpha
1
//NbLocations
77
//NbProducts
22
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 144000 0 3 1 1 2 1 3 1
2 36000 0 8 4 1 5 1 6 1 7 1 8 1 9 1 10 1 11 1
3 144000 0 4 12 1 13 1 14 1 15 1
4 126000 0 1 16 1
5 36000 0 3 17 1 18 1 19 1
6 108000 0 3 20 1 21 1 22 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
54
//DepartingDepot
0
//ArrivalDepot
77
//Arcs
//Start End Distance
0 23 120
1 33 1116
1 34 115
2 59 128
2 60 1103
3 41 791
3 42 440
4 42 336
4 43 895
5 9 780
5 11 143
6 14 104
6 26 466
7 13 364
7 24 258
8 50 1012
8 51 219
9 5 780
9 48 154
10 36 882
10 37 349
11 5 143
11 47 154
12 14 455
12 27 206
13 7 364
13 25 609
14 6 104
14 12 455
15 39 817
15 40 414
16 27 635
16 28 596
17 32 804
17 33 427
18 30 830
18 31 401
19 71 375
19 72 856
20 22 520
20 30 193
21 44 102
21 45 1129
22 20 520
22 29 518
23 24 1231
23 26 48
23 77 120
24 7 258
24 23 1231
24 27 48
25 13 609
25 28 48
26 6 466
26 23 48
26 29 48
27 12 206
27 16 635
27 24 48
27 30 48
28 16 596
28 25 48
28 31 48
29 22 518
29 26 48
29 32 48
30 18 830
30 20 193
30 27 48
30 33 48
31 18 401
31 28 48
31 34 48
32 17 804
32 29 48
32 35 48
33 1 1116
33 17 427
33 30 48
33 36 48
34 1 115
34 31 48
34 37 48
35 32 48
35 36 1231
35 38 48
36 10 882
36 33 48
36 35 1231
36 39 48
37 10 349
37 34 48
37 40 48
38 35 48
38 39 1231
38 41 48
39 15 817
39 36 48
39 38 1231
39 42 48
40 15 414
40 37 48
40 43 48
41 3 791
41 38 48
41 44 48
42 3 440
42 4 336
42 39 48
42 45 48
43 4 895
43 40 48
43 46 48
44 21 102
44 41 48
44 47 48
45 21 1129
45 42 48
45 46 1231
45 48 48
46 43 48
46 45 1231
46 49 48
47 11 154
47 44 48
47 50 48
48 9 154
48 45 48
48 49 1231
48 51 48
49 46 48
49 48 1231
49 52 48
50 8 1012
50 47 48
50 53 48
51 8 219
51 48 48
51 52 1231
51 54 48
52 49 48
52 51 1231
52 55 48
53 50 48
53 54 1231
53 56 48
54 51 48
54 53 1231
54 55 1231
54 57 48
55 52 48
55 54 1231
55 58 48
56 53 48
56 57 1231
56 59 48
57 54 48
57 56 1231
57 58 1231
57 60 48
58 55 48
58 57 1231
58 61 48
59 2 128
59 56 48
59 62 48
60 2 1103
60 57 48
60 61 1231
60 63 48
61 58 48
61 60 1231
61 64 48
62 59 48
62 63 1231
62 65 48
63 60 48
63 62 1231
63 64 1231
63 66 48
64 61 48
64 63 1231
64 67 48
65 62 48
65 66 1231
65 68 48
66 63 48
66 65 1231
66 67 1231
66 69 48
67 64 48
67 66 1231
67 70 48
68 65 48
68 69 1231
68 71 48
69 66 48
69 68 1231
69 70 1231
69 72 48
70 67 48
70 69 1231
70 73 48
71 19 375
71 68 48
71 74 48
72 19 856
72 69 48
72 73 1231
72 75 48
73 70 48
73 72 1231
73 76 48
74 71 48
74 75 1231
75 72 48
75 74 1231
75 76 1231
76 73 48
76 75 1231
//LocStart LocEnd ShortestPath
0 0 0
0 1 2611
0 2 824
0 3 1199
0 4 1975
0 5 801
0 6 634
0 7 1609
0 8 1564
0 9 1581
0 10 2425
0 11 658
0 12 1193
0 13 1973
0 14 738
0 15 2408
0 16 2034
0 17 1068
0 18 2277
0 19 1263
0 20 1254
0 21 558
0 22 734
0 23 120
0 24 1351
0 25 2582
0 26 168
0 27 1399
0 28 2630
0 29 216
0 30 1447
0 31 2678
0 32 264
0 33 1495
0 34 2726
0 35 312
0 36 1543
0 37 2774
0 38 360
0 39 1591
0 40 2822
0 41 408
0 42 1639
0 43 2870
0 44 456
0 45 1687
0 46 2918
0 47 504
0 48 1735
0 49 2966
0 50 552
0 51 1783
0 52 3014
0 53 600
0 54 1831
0 55 3062
0 56 648
0 57 1879
0 58 3110
0 59 696
0 60 1927
0 61 3158
0 62 744
0 63 1975
0 64 3206
0 65 792
0 66 2023
0 67 3254
0 68 840
0 69 2071
0 70 3302
0 71 888
0 72 2119
0 73 3350
0 74 936
0 75 2167
0 76 3398
0 77 0
1 0 2611
1 1 0
