//alpha
1
//NbLocations
41
//NbProducts
22
//NbPickers
2
//CapaPicker
4
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 4 1 1 2 1 3 1 4 1
2 144000 0 4 5 1 6 1 7 1 8 1
3 72000 0 3 9 1 10 1 11 1
4 54000 0 3 12 1 13 1 14 1
5 108000 0 4 15 1 16 1 17 1 18 1
6 144000 0 4 19 1 20 1 21 1 22 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
41
//Arcs
//Start End Distance
0 23 120
1 24 232
1 25 219
2 11 65
2 35 323
3 8 130
3 37 193
4 6 39
4 23 115
5 18 26
5 21 195
6 4 39
6 24 297
7 26 336
7 27 115
8 3 130
8 10 65
9 12 52
9 32 76
10 8 65
10 36 63
11 2 65
11 36 63
12 9 52
12 33 323
13 16 247
13 38 154
14 39 297
14 40 154
15 19 26
15 21 65
16 13 247
16 39 50
17 22 169
17 31 232
18 5 26
18 28 76
19 15 26
19 27 63
20 33 37
20 34 414
21 5 195
21 15 65
22 17 169
22 30 50
23 4 115
23 26 48
23 41 120
24 1 232
24 6 297
24 27 48
25 1 219
25 28 48
26 7 336
26 23 48
26 29 48
27 7 115
27 19 63
27 24 48
27 30 48
28 18 76
28 25 48
28 31 48
29 26 48
29 30 451
29 32 48
30 22 50
30 27 48
30 29 451
30 33 48
31 17 232
31 28 48
31 34 48
32 9 76
32 29 48
32 35 48
33 12 323
33 20 37
33 30 48
33 36 48
34 20 414
34 31 48
34 37 48
35 2 323
35 32 48
35 38 48
36 10 63
36 11 63
36 33 48
36 39 48
37 3 193
37 34 48
37 40 48
38 13 154
38 35 48
39 14 297
39 16 50
39 36 48
40 14 154
40 37 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 803
0 2 635
0 3 1021
0 4 235
0 5 968
0 6 274
0 7 504
0 8 891
0 9 340
0 10 826
0 11 700
0 12 392
0 13 514
0 14 1108
0 15 708
0 16 761
0 17 886
0 18 994
0 19 682
0 20 752
0 21 773
0 22 717
0 23 120
0 24 571
0 25 1022
0 26 168
0 27 619
0 28 1070
0 29 216
0 30 667
0 31 1118
0 32 264
0 33 715
0 34 1166
0 35 312
0 36 763
0 37 1214
0 38 360
0 39 811
0 40 1262
0 41 0
1 0 803
1 1 0
1 2 552
1 3 604
1 4 568
1 5 369
1 6 529
1 7 395
1 8 552
1 9 751
1 10 487
1 11 487
1 12 699
1 13 769
1 14 613
1 15 369
1 16 522
1 17 547
1 18 343
1 19 343
1 20 413
1 21 434
1 22 378
1 23 683
1 24 232
1 25 219
1 26 731
1 27 280
1 28 267
1 29 779
1 30 328
1 31 315
1 32 827
1 33 376
1 34 363
1 35 875
1 36 424
1 37 411
1 38 923
1 39 472
1 40 459
1 41 803
2 0 635
2 1 552
2 2 0
2 3 386
2 4 630
2 5 621
2 6 617
2 7 387
2 8 256
2 9 447
2 10 191
2 11 65
2 12 499
2 13 473
2 14 473
2 15 361
2 16 226
2 17 443
2 18 647
2 19 335
2 20 213
2 21 426
2 22 274
2 23 515
2 24 320
2 25 771
2 26 467
2 27 272
2 28 723
2 29 419
2 30 224
2 31 675
2 32 371
2 33 176
2 34 627
2 35 323
2 36 128
2 37 579
2 38 371
2 39 176
2 40 627
2 41 635
3 0 1021
3 1 604
3 2 386
3 3 0
3 4 786
3 5 439
3 6 747
3 7 517
3 8 130
3 9 681
3 10 195
3 11 321
3 12 629
3 13 603
3 14 395
3 15 491
3 16 356
3 17 521
3 18 413
3 19 465
3 20 343
3 21 556
3 22 404
3 23 901
3 24 450
3 25 385
3 26 853
3 27 402
3 28 337
3 29 805
3 30 354
3 31 289
3 32 757
3 33 306
3 34 241
3 35 709
3 36 258
3 37 193
3 38 757
3 39 306
3 40 241
3 41 1021
4 0 235
4 1 568
4 2 630
4 3 786
4 4 0
4 5 733
4 6 39
4 7 499
4 8 656
4 9 335
4 10 591
4 11 591
4 12 387
4 13 509
4 14 873
4 15 473
4 16 626
4 17 651
4 18 759
4 19 447
4 20 517
4 21 538
4 22 482
4 23 115
4 24 336
4 25 787
4 26 163
4 27 384
4 28 835
4 29 211
4 30 432
4 31 883
4 32 259
4 33 480
4 34 931
4 35 307
4 36 528
4 37 979
4 38 355
4 39 576
4 40 1027
4 41 235
5 0 968
5 1 369
5 2 621
5 3 439
5 4 733
