//alpha
1
//NbLocations
43
//NbProducts
26
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 4 1
14 13 1
15 14 1
16 15 1
17 16 1
18 17 1
19 18 1
20 4 1
21 19 1
22 20 1
23 21 1
24 22 1
25 23 1
26 24 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 5 1 1 2 1 3 1 4 1 5 1
2 90000 0 2 6 1 7 1
3 108000 0 7 8 1 9 1 10 1 11 1 12 1 13 1 14 1
4 72000 0 1 15 1
5 90000 0 8 16 1 17 1 18 1 19 1 20 1 21 1 22 1 23 1
6 108000 0 3 24 1 25 1 26 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
43
//Arcs
//Start End Distance
0 25 120
1 2 13
1 25 50
2 1 13
2 24 39
3 19 117
3 30 206
4 9 26
4 21 78
5 8 13
5 22 13
6 15 26
6 26 50
7 17 26
7 27 76
8 5 13
8 14 13
9 4 26
9 14 91
10 16 156
10 23 65
11 28 180
11 29 271
12 13 39
12 24 104
13 12 39
13 18 52
14 8 13
14 9 91
15 6 26
15 18 78
16 10 156
16 32 50
17 7 26
17 21 52
18 13 52
18 15 78
19 3 117
19 29 128
20 31 180
20 32 271
21 4 78
21 17 52
22 5 13
22 26 63
23 10 65
23 33 180
24 2 39
24 12 104
25 1 50
25 28 48
25 43 120
26 6 50
26 22 63
26 29 48
27 7 76
27 30 48
28 11 180
28 25 48
28 31 48
29 11 271
29 19 128
29 26 48
29 32 48
30 3 206
30 27 48
30 33 48
31 20 180
31 28 48
31 34 48
32 16 50
32 20 271
32 29 48
32 35 48
33 23 180
33 30 48
33 36 48
34 31 48
34 35 451
34 37 48
35 32 48
35 34 451
35 36 451
35 38 48
36 33 48
36 35 451
36 39 48
37 34 48
37 38 451
37 40 48
38 35 48
38 37 451
38 39 451
38 41 48
39 36 48
39 38 451
39 42 48
40 37 48
40 41 451
41 38 48
41 40 451
41 42 451
42 39 48
42 41 451
//LocStart LocEnd ShortestPath
0 0 0
0 1 170
0 2 183
0 3 864
0 4 790
0 5 647
0 6 521
0 7 946
0 8 660
0 9 764
0 10 873
0 11 348
0 12 326
0 13 365
0 14 673
0 15 495
0 16 717
0 17 920
0 18 417
0 19 747
0 20 396
0 21 868
0 22 634
0 23 938
0 24 222
0 25 120
0 26 571
0 27 1022
0 28 168
0 29 619
0 30 1070
0 31 216
0 32 667
0 33 1118
0 34 264
0 35 715
0 36 1166
0 37 312
0 38 763
0 39 1214
0 40 360
0 41 811
0 42 1262
0 43 0
1 0 170
1 1 0
1 2 13
1 3 694
1 4 620
1 5 477
1 6 351
1 7 776
1 8 490
1 9 594
1 10 703
1 11 278
1 12 156
1 13 195
1 14 503
1 15 325
1 16 547
1 17 750
1 18 247
1 19 577
1 20 326
1 21 698
1 22 464
1 23 768
1 24 52
1 25 50
1 26 401
1 27 852
1 28 98
1 29 449
1 30 900
1 31 146
1 32 497
1 33 948
1 34 194
1 35 545
1 36 996
1 37 242
1 38 593
1 39 1044
1 40 290
1 41 641
1 42 1092
1 43 170
2 0 183
2 1 13
2 2 0
2 3 681
2 4 607
2 5 464
2 6 338
2 7 763
2 8 477
2 9 581
2 10 690
2 11 291
2 12 143
2 13 182
2 14 490
2 15 312
2 16 534
2 17 737
2 18 234
2 19 564
2 20 339
2 21 685
2 22 451
2 23 755
2 24 39
2 25 63
2 26 388
2 27 839
2 28 111
2 29 436
2 30 887
2 31 159
2 32 484
2 33 935
2 34 207
2 35 532
2 36 983
2 37 255
2 38 580
2 39 1031
2 40 303
2 41 628
2 42 1079
2 43 183
3 0 864
3 1 694
3 2 681
3 3 0
3 4 486
3 5 369
3 6 343
3 7 330
3 8 382
3 9 486
3 10 499
3 11 516
3 12 538
3 13 499
3 14 395
3 15 369
3 16 343
3 17 356
3 18 447
3 19 117
3 20 564
3 21 408
3 22 356
3 23 434
3 24 642
3 25 744
3 26 293
3 27 254
3 28 696
3 29 245
3 30 206
3 31 744
3 32 293
3 33 254
3 34 792
3 35 341
3 36 302
3 37 840
3 38 389
3 39 350
3 40 888
3 41 437
3 42 398
3 43 864
4 0 790
4 1 620
4 2 607
4 3 486
4 4 0
4 5 143
4 6 269
4 7 156
4 8 130
4 9 26
4 10 521
4 11 538
4 12 464
4 13 425
4 14 117
4 15 295
4 16 365
4 17 130
4 18 373
4 19 395
4 20 586
4 21 78
4 22 156
4 23 508
4 24 568
4 25 670
4 26 219
4 27 232
