//alpha
1
//NbLocations
34
//NbProducts
15
//NbPickers
2
//CapaPicker
4
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 54000 0 4 1 1 2 1 3 1 4 1
2 72000 0 1 5 1
3 126000 0 1 6 1
4 36000 0 4 7 1 8 1 9 1 10 1
5 72000 0 4 11 1 12 1 13 1 14 1
6 144000 0 1 15 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
34
//Arcs
//Start End Distance
0 16 120
1 10 104
1 23 271
2 22 349
2 23 102
3 7 26
3 14 143
4 5 39
4 13 52
5 4 39
5 11 52
6 9 104
6 18 115
7 3 26
7 20 193
8 14 39
8 21 50
9 6 104
9 17 232
10 1 104
10 24 76
11 5 52
11 12 143
12 11 143
12 17 50
13 4 52
13 16 115
14 3 143
14 8 39
15 19 271
15 20 180
16 13 115
16 19 48
16 34 120
17 9 232
17 12 50
17 20 48
18 6 115
18 21 48
19 15 271
19 16 48
19 22 48
20 7 193
20 15 180
20 17 48
20 23 48
21 8 50
21 18 48
21 24 48
22 2 349
22 19 48
22 25 48
23 1 271
23 2 102
23 20 48
23 26 48
24 10 76
24 21 48
24 27 48
25 22 48
25 26 451
25 28 48
26 23 48
26 25 451
26 27 451
26 29 48
27 24 48
27 26 451
27 30 48
28 25 48
28 29 451
28 31 48
29 26 48
29 28 451
29 30 451
29 32 48
30 27 48
30 29 451
30 33 48
31 28 48
31 32 451
32 29 48
32 31 451
32 33 451
33 30 48
33 32 451
//LocStart LocEnd ShortestPath
0 0 0
0 1 938
0 2 565
0 3 838
0 4 287
0 5 326
0 6 907
0 7 812
0 8 1020
0 9 803
0 10 1042
0 11 378
0 12 521
0 13 235
0 14 981
0 15 439
0 16 120
0 17 571
0 18 1022
0 19 168
0 20 619
0 21 1070
0 22 216
0 23 667
0 24 1118
0 25 264
0 26 715
0 27 1166
0 28 312
0 29 763
0 30 1214
0 31 360
0 32 811
0 33 1262
0 34 0
1 0 938
1 1 0
1 2 373
1 3 460
1 4 651
1 5 612
1 6 391
1 7 486
1 8 278
1 9 495
1 10 104
1 11 560
1 12 417
1 13 703
1 14 317
1 15 499
1 16 818
1 17 367
1 18 276
1 19 770
1 20 319
1 21 228
1 22 722
1 23 271
1 24 180
1 25 770
1 26 319
1 27 228
1 28 818
1 29 367
1 30 276
1 31 866
1 32 415
1 33 324
1 34 938
2 0 565
2 1 373
2 2 0
2 3 369
2 4 482
2 5 443
2 6 534
2 7 343
2 8 551
2 9 430
2 10 477
2 11 391
2 12 248
2 13 534
2 14 512
2 15 330
2 16 445
2 17 198
2 18 649
2 19 397
2 20 150
2 21 601
2 22 349
2 23 102
2 24 553
2 25 397
2 26 150
2 27 601
2 28 445
2 29 198
2 30 649
2 31 493
2 32 246
2 33 697
2 34 565
3 0 838
3 1 460
3 2 369
3 3 0
3 4 551
3 5 512
3 6 395
3 7 26
3 8 182
3 9 499
3 10 356
3 11 460
3 12 317
3 13 603
3 14 143
3 15 399
3 16 718
3 17 267
3 18 280
3 19 670
3 20 219
3 21 232
3 22 718
3 23 267
3 24 280
3 25 766
3 26 315
3 27 328
3 28 814
3 29 363
3 30 376
3 31 862
3 32 411
3 33 424
3 34 838
4 0 287
4 1 651
4 2 482
4 3 551
4 4 0
4 5 39
4 6 620
4 7 525
4 8 733
4 9 516
4 10 755
4 11 91
4 12 234
4 13 52
4 14 694
4 15 486
4 16 167
4 17 284
4 18 735
4 19 215
4 20 332
4 21 783
4 22 263
4 23 380
4 24 831
4 25 311
4 26 428
4 27 879
4 28 359
4 29 476
4 30 927
4 31 407
4 32 524
4 33 975
4 34 287
5 0 326
5 1 612
5 2 443
5 3 512
5 4 39
5 5 0
5 6 581
5 7 486
5 8 694
5 9 477
5 10 716
5 11 52
5 12 195
5 13 91
5 14 655
5 15 473
5 16 206
5 17 245
5 18 696
5 19 254
5 20 293
5 21 744
5 22 302
5 23 341
5 24 792
5 25 350
5 26 389
5 27 840
5 28 398
5 29 437
5 30 888
5 31 446
5 32 485
5 33 936
5 34 326
6 0 907
6 1 391
6 2 534
6 3 395
6 4 620
6 5 581
6 6 0
6 7 421
6 8 213
6 9 104
6 10 287
6 11 529
6 12 386
6 13 672
6 14 252
6 15 564
6 16 787
6 17 336
6 18 115
6 19 835
6 20 384
6 21 163
6 22 883
6 23 432
6 24 211
6 25 931
6 26 480
6 27 259
6 28 979
6 29 528
6 30 307
