//alpha
1
//NbLocations
74
//NbProducts
19
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 72000 0 3 1 1 2 1 3 1
2 126000 0 5 4 1 5 1 6 1 7 1 8 1
3 72000 0 1 9 1
4 144000 0 6 10 1 11 1 12 1 13 1 14 1 15 1
5 126000 0 2 16 1 17 1
6 126000 0 2 18 1 19 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
54
//DepartingDepot
0
//ArrivalDepot
74
//Arcs
//Start End Distance
0 20 120
1 60 1116
1 61 115
2 36 635
2 37 596
3 19 442
3 41 50
4 32 1142
4 33 89
5 53 921
5 54 310
6 42 271
6 43 960
7 57 1194
7 58 37
8 10 182
8 51 635
9 27 895
9 28 336
10 8 182
10 50 414
11 24 661
11 25 570
12 48 518
12 49 713
13 71 492
13 72 739
14 51 960
14 52 271
15 35 349
15 36 882
16 33 583
16 34 648
17 44 375
17 45 856
18 30 1155
18 31 76
19 3 442
19 42 739
20 21 1231
20 23 48
20 74 120
21 20 1231
21 22 1231
21 24 48
22 21 1231
22 25 48
23 20 48
23 24 1231
23 26 48
24 11 661
24 21 48
24 23 1231
24 27 48
25 11 570
25 22 48
25 28 48
26 23 48
26 27 1231
26 29 48
27 9 895
27 24 48
27 26 1231
27 30 48
28 9 336
28 25 48
28 31 48
29 26 48
29 30 1231
29 32 48
30 18 1155
30 27 48
30 29 1231
30 33 48
31 18 76
31 28 48
31 34 48
32 4 1142
32 29 48
32 35 48
33 4 89
33 16 583
33 30 48
33 36 48
34 16 648
34 31 48
34 37 48
35 15 349
35 32 48
35 38 48
36 2 635
36 15 882
36 33 48
36 39 48
37 2 596
37 34 48
37 40 48
38 35 48
38 39 1231
38 41 48
39 36 48
39 38 1231
39 40 1231
39 42 48
40 37 48
40 39 1231
40 43 48
41 3 50
41 38 48
41 44 48
42 6 271
42 19 739
42 39 48
42 45 48
43 6 960
43 40 48
43 46 48
44 17 375
44 41 48
44 47 48
45 17 856
45 42 48
45 46 1231
45 48 48
46 43 48
46 45 1231
46 49 48
47 44 48
47 48 1231
47 50 48
48 12 518
48 45 48
48 47 1231
48 51 48
49 12 713
49 46 48
49 52 48
50 10 414
50 47 48
50 53 48
51 8 635
51 14 960
51 48 48
51 54 48
52 14 271
52 49 48
52 55 48
53 5 921
53 50 48
53 56 48
54 5 310
54 51 48
54 55 1231
54 57 48
55 52 48
55 54 1231
55 58 48
56 53 48
56 57 1231
56 59 48
57 7 1194
57 54 48
57 56 1231
57 60 48
58 7 37
58 55 48
58 61 48
59 56 48
59 60 1231
59 62 48
60 1 1116
60 57 48
60 59 1231
60 63 48
61 1 115
61 58 48
61 64 48
62 59 48
62 63 1231
62 65 48
63 60 48
63 62 1231
63 64 1231
63 66 48
64 61 48
64 63 1231
64 67 48
65 62 48
65 66 1231
65 68 48
66 63 48
66 65 1231
66 67 1231
66 69 48
67 64 48
67 66 1231
67 70 48
68 65 48
68 69 1231
68 71 48
69 66 48
69 68 1231
69 70 1231
69 72 48
70 67 48
70 69 1231
70 73 48
71 13 492
71 68 48
72 13 739
72 69 48
72 73 1231
73 70 48
73 72 1231
//LocStart LocEnd ShortestPath
0 0 0
0 1 3091
0 2 2226
0 3 506
0 4 1454
0 5 1569
0 6 1958
0 7 3121
0 8 1196
0 9 2342
0 10 1014
0 11 2060
0 12 2301
0 13 1428
0 14 2791
0 15 709
0 16 2126
0 17 879
0 18 2650
0 19 948
0 20 120
0 21 1351
0 22 2582
0 23 168
0 24 1399
0 25 2630
0 26 216
0 27 1447
0 28 2678
0 29 264
0 30 1495
0 31 2726
0 32 312
0 33 1543
0 34 2774
0 35 360
0 36 1591
0 37 2822
0 38 408
0 39 1639
0 40 2870
0 41 456
0 42 1687
0 43 2918
0 44 504
0 45 1735
0 46 2966
0 47 552
0 48 1783
0 49 3014
0 50 600
0 51 1831
0 52 3062
0 53 648
0 54 1879
0 55 3110
0 56 696
0 57 1927
0 58 3158
0 59 744
0 60 1975
0 61 3206
0 62 792
0 63 2023
0 64 3254
0 65 840
0 66 2071
0 67 3302
0 68 888
0 69 2119
0 70 3350
0 71 936
0 72 2167
0 73 3398
0 74 0
1 0 3091
1 1 0
1 2 1095
1 3 2585
1 4 1637
1 5 1522
1 6 1363
1 7 200
1 8 1895
1 9 979
1 10 2077
1 11 1261
1 12 1020
1 13 2047
1 14 530
