//alpha
1
//NbLocations
73
//NbProducts
36
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 1
29 29 1
30 30 1
31 31 1
32 32 1
33 33 1
34 34 1
35 35 1
36 36 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 72000 0 1 1 1
2 108000 0 3 2 1 3 1 4 1
3 72000 0 8 5 1 6 1 7 1 8 1 9 1 10 1 11 1 12 1
4 90000 0 8 13 1 14 1 15 1 16 1 17 1 18 1 19 1 20 1
5 72000 0 8 21 1 22 1 23 1 24 1 25 1 26 1 27 1 28 1
6 144000 0 8 29 1 30 1 31 1 32 1 33 1 34 1 35 1 36 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
73
//Arcs
//Start End Distance
0 37 120
1 49 440
1 50 401
2 32 169
2 66 310
3 13 13
3 56 115
4 30 195
4 71 50
5 35 221
5 44 323
6 27 117
6 72 427
7 29 91
7 38 37
8 50 206
8 51 635
9 55 63
9 56 778
10 58 310
10 59 531
11 35 221
11 43 76
12 34 52
12 67 50
13 3 13
13 57 713
14 59 297
14 60 544
15 17 650
15 36 26
16 28 169
16 29 91
17 15 650
17 65 50
18 53 336
18 54 505
19 34 403
19 68 336
20 70 141
20 71 700
21 44 401
21 45 440
22 33 104
22 69 583
23 41 50
23 42 791
24 26 26
24 61 50
25 33 39
25 68 115
26 24 26
26 62 765
27 6 117
27 30 52
28 16 169
28 39 453
29 7 91
29 16 91
30 4 195
30 27 52
31 52 128
31 53 713
32 2 169
32 65 362
33 22 104
33 25 39
34 12 52
34 19 403
35 5 221
35 11 221
36 15 26
36 64 115
37 38 841
37 40 48
37 73 120
38 7 37
38 37 841
38 41 48
39 28 453
39 42 48
40 37 48
40 41 841
40 43 48
41 23 50
41 38 48
41 40 841
41 44 48
42 23 791
42 39 48
42 45 48
43 11 76
43 40 48
43 46 48
44 5 323
44 21 401
44 41 48
44 47 48
45 21 440
45 42 48
45 48 48
46 43 48
46 47 841
46 49 48
47 44 48
47 46 841
47 48 841
47 50 48
48 45 48
48 47 841
48 51 48
49 1 440
49 46 48
49 52 48
50 1 401
50 8 206
50 47 48
50 53 48
51 8 635
51 48 48
51 54 48
52 31 128
52 49 48
52 55 48
53 18 336
53 31 713
53 50 48
53 56 48
54 18 505
54 51 48
54 57 48
55 9 63
55 52 48
55 58 48
56 3 115
56 9 778
56 53 48
56 59 48
57 13 713
57 54 48
57 60 48
58 10 310
58 55 48
58 61 48
59 10 531
59 14 297
59 56 48
59 62 48
60 14 544
60 57 48
60 63 48
61 24 50
61 58 48
61 64 48
62 26 765
62 59 48
62 63 841
62 65 48
63 60 48
63 62 841
63 66 48
64 36 115
64 61 48
64 67 48
65 17 50
65 32 362
65 62 48
65 68 48
66 2 310
66 63 48
66 69 48
67 12 50
67 64 48
67 70 48
68 19 336
68 25 115
68 65 48
68 71 48
69 22 583
69 66 48
69 72 48
70 20 141
70 67 48
71 4 50
71 20 700
71 68 48
72 6 427
72 69 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 752
0 2 1924
0 3 1364
0 4 1539
0 5 734
0 6 1903
0 7 998
0 8 1359
0 9 471
0 10 766
0 11 292
0 12 650
0 13 1377
0 14 1594
0 15 693
0 16 1180
0 17 1343
0 18 1537
0 19 1105
0 20 789
0 21 1458
0 22 1699
0 23 1059
0 24 554
0 25 1556
0 26 580
0 27 1786
0 28 1349
0 29 1089
0 30 1734
0 31 488
0 32 1755
0 33 1595
0 34 702
0 35 513
0 36 667
0 37 120
0 38 961
0 39 1802
0 40 168
0 41 1009
0 42 1850
0 43 216
0 44 1057
0 45 1898
0 46 264
0 47 1105
0 48 1946
0 49 312
0 50 1153
0 51 1994
0 52 360
0 53 1201
0 54 2042
0 55 408
0 56 1249
0 57 2090
0 58 456
0 59 1297
0 60 2138
0 61 504
0 62 1345
0 63 2186
0 64 552
0 65 1393
0 66 2234
0 67 600
0 68 1441
0 69 2282
0 70 648
0 71 1489
0 72 2330
0 73 0
1 0 752
1 1 0
1 2 1172
1 3 612
1 4 787
1 5 820
1 6 1151
1 7 630
1 8 607
1 9 599
1 10 894
1 11 612
1 12 778
1 13 625
1 14 842
1 15 821
1 16 812
1 17 691
1 18 785
1 19 1025
1 20 917
1 21 898
1 22 947
1 23 595
