//alpha
1
//NbLocations
64
//NbProducts
27
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 5 1 1 2 1 3 1 4 1 5 1
2 108000 0 1 6 1
3 126000 0 8 7 1 8 1 9 1 10 1 11 1 12 1 13 1 14 1
4 108000 0 6 15 1 16 1 17 1 18 1 19 1 20 1
5 144000 0 2 21 1 22 1
6 90000 0 5 23 1 24 1 25 1 26 1 27 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
64
//Arcs
//Start End Distance
0 28 120
1 29 115
1 30 726
2 22 26
2 56 115
3 46 37
3 47 804
4 41 674
4 42 167
5 13 52
5 44 700
6 18 0
6 37 128
7 17 247
7 53 427
8 32 89
8 33 752
9 28 115
9 29 726
10 49 141
10 50 700
11 44 76
11 45 765
12 18 26
12 38 687
13 5 52
13 23 13
14 34 232
14 35 609
15 16 208
15 51 596
16 15 208
16 50 37
17 7 247
17 52 167
18 6 0
18 12 26
19 20 91
19 62 63
20 19 91
20 21 247
21 20 247
21 63 440
22 2 26
22 26 13
23 13 13
23 43 76
24 58 115
24 59 726
25 55 336
25 56 505
26 22 13
26 57 687
27 35 297
27 36 544
28 9 115
28 31 48
28 64 120
29 1 115
29 9 726
29 32 48
30 1 726
30 33 48
31 28 48
31 32 841
31 34 48
32 8 89
32 29 48
32 31 841
32 35 48
33 8 752
33 30 48
33 36 48
34 14 232
34 31 48
34 37 48
35 14 609
35 27 297
35 32 48
35 38 48
36 27 544
36 33 48
36 39 48
37 6 128
37 34 48
37 40 48
38 12 687
38 35 48
38 39 841
38 41 48
39 36 48
39 38 841
39 42 48
40 37 48
40 41 841
40 43 48
41 4 674
41 38 48
41 40 841
41 44 48
42 4 167
42 39 48
42 45 48
43 23 76
43 40 48
43 46 48
44 5 700
44 11 76
44 41 48
44 47 48
45 11 765
45 42 48
45 48 48
46 3 37
46 43 48
46 49 48
47 3 804
47 44 48
47 48 841
47 50 48
48 45 48
48 47 841
48 51 48
49 10 141
49 46 48
49 52 48
50 10 700
50 16 37
50 47 48
50 53 48
51 15 596
51 48 48
51 54 48
52 17 167
52 49 48
52 55 48
53 7 427
53 50 48
53 54 841
53 56 48
54 51 48
54 53 841
54 57 48
55 25 336
55 52 48
55 58 48
56 2 115
56 25 505
56 53 48
56 59 48
57 26 687
57 54 48
57 60 48
58 24 115
58 55 48
58 61 48
59 24 726
59 56 48
59 60 841
59 62 48
60 57 48
60 59 841
60 63 48
61 58 48
61 62 841
62 19 63
62 59 48
62 61 841
63 21 440
63 60 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 1076
0 2 1508
0 3 445
0 4 1827
0 5 501
0 6 392
0 7 918
0 8 1098
0 9 235
0 10 597
0 11 1277
0 12 418
0 13 449
0 14 448
0 15 1542
0 16 1334
0 17 671
0 18 392
0 19 1552
0 20 1643
0 21 1890
0 22 1534
0 23 436
0 24 715
0 25 888
0 26 1547
0 27 1354
0 28 120
0 29 961
0 30 1802
0 31 168
0 32 1009
0 33 1850
0 34 216
0 35 1057
0 36 1898
0 37 264
0 38 1105
0 39 1946
0 40 312
0 41 1153
0 42 1994
0 43 360
0 44 1201
0 45 2042
0 46 408
0 47 1249
0 48 2090
0 49 456
0 50 1297
0 51 2138
0 52 504
0 53 1345
0 54 2186
0 55 552
0 56 1393
0 57 2234
0 58 600
0 59 1441
0 60 2282
0 61 648
0 62 1489
0 63 2330
0 64 0
1 0 1076
1 1 0
1 2 662
1 3 1207
1 4 981
1 5 1055
1 6 972
1 7 926
1 8 252
1 9 841
1 10 1151
1 11 431
1 12 946
1 13 1107
1 14 820
1 15 696
1 16 488
1 17 1173
1 18 972
1 19 706
1 20 797
1 21 1044
1 22 688
1 23 1120
1 24 1321
1 25 1052
1 26 701
1 27 508
1 28 956
1 29 115
1 30 726
1 31 1004
1 32 163
1 33 774
1 34 1052
1 35 211
1 36 822
1 37 1100
1 38 259
1 39 870
1 40 1148
1 41 307
1 42 918
1 43 1196
1 44 355
1 45 966
1 46 1244
1 47 403
1 48 1014
1 49 1292
1 50 451
1 51 1062
1 52 1340
1 53 499
1 54 1110
1 55 1388
1 56 547
1 57 1158
1 58 1436
1 59 595
1 60 1206
1 61 1484
1 62 643
