//alpha
1
//NbLocations
71
//NbProducts
16
//NbPickers
2
//CapaPicker
4
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 72000 0 1 1 1
2 144000 0 4 2 1 3 1 4 1 5 1
3 90000 0 3 6 1 7 1 8 1
4 72000 0 4 9 1 10 1 11 1 12 1
5 126000 0 1 13 1
6 126000 0 3 14 1 15 1 16 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
54
//DepartingDepot
0
//ArrivalDepot
71
//Arcs
//Start End Distance
0 17 120
1 68 128
1 69 1103
2 18 167
2 19 1064
3 17 37
3 18 1194
4 44 115
4 45 1116
5 59 63
5 60 1168
6 14 754
6 52 37
7 10 39
7 33 1038
8 26 154
8 27 1077
9 36 76
9 37 1155
10 7 39
10 32 154
11 21 89
11 22 1142
12 14 351
12 51 89
13 23 76
13 24 1155
14 6 754
14 12 351
15 39 63
15 40 1168
16 48 141
16 49 1090
17 3 37
17 20 48
17 71 120
18 2 167
18 3 1194
18 21 48
19 2 1064
19 22 48
20 17 48
20 21 1231
20 23 48
21 11 89
21 18 48
21 20 1231
21 24 48
22 11 1142
22 19 48
22 25 48
23 13 76
23 20 48
23 26 48
24 13 1155
24 21 48
24 25 1231
24 27 48
25 22 48
25 24 1231
25 28 48
26 8 154
26 23 48
26 29 48
27 8 1077
27 24 48
27 28 1231
27 30 48
28 25 48
28 27 1231
28 31 48
29 26 48
29 30 1231
29 32 48
30 27 48
30 29 1231
30 31 1231
30 33 48
31 28 48
31 30 1231
31 34 48
32 10 154
32 29 48
32 35 48
33 7 1038
33 30 48
33 34 1231
33 36 48
34 31 48
34 33 1231
34 37 48
35 32 48
35 36 1231
35 38 48
36 9 76
36 33 48
36 35 1231
36 39 48
37 9 1155
37 34 48
37 40 48
38 35 48
38 39 1231
38 41 48
39 15 63
39 36 48
39 38 1231
39 42 48
40 15 1168
40 37 48
40 43 48
41 38 48
41 42 1231
41 44 48
42 39 48
42 41 1231
42 43 1231
42 45 48
43 40 48
43 42 1231
43 46 48
44 4 115
44 41 48
44 47 48
45 4 1116
45 42 48
45 46 1231
45 48 48
46 43 48
46 45 1231
46 49 48
47 44 48
47 48 1231
47 50 48
48 16 141
48 45 48
48 47 1231
48 51 48
49 16 1090
49 46 48
49 52 48
50 47 48
50 51 1231
50 53 48
51 12 89
51 48 48
51 50 1231
51 54 48
52 6 37
52 49 48
52 55 48
53 50 48
53 54 1231
53 56 48
54 51 48
54 53 1231
54 55 1231
54 57 48
55 52 48
55 54 1231
55 58 48
56 53 48
56 57 1231
56 59 48
57 54 48
57 56 1231
57 58 1231
57 60 48
58 55 48
58 57 1231
58 61 48
59 5 63
59 56 48
59 62 48
60 5 1168
60 57 48
60 61 1231
60 63 48
61 58 48
61 60 1231
61 64 48
62 59 48
62 63 1231
62 65 48
63 60 48
63 62 1231
63 64 1231
63 66 48
64 61 48
64 63 1231
64 67 48
65 62 48
65 66 1231
65 68 48
66 63 48
66 65 1231
66 67 1231
66 69 48
67 64 48
67 66 1231
67 70 48
68 1 128
68 65 48
69 1 1103
69 66 48
69 70 1231
70 67 48
70 69 1231
//LocStart LocEnd ShortestPath
0 0 0
0 1 1064
0 2 1518
0 3 157
0 4 667
0 5 855
0 6 3073
0 7 553
0 8 418
0 9 1715
0 10 514
0 11 1488
0 12 1968
0 13 292
0 14 2319
0 15 1750
0 16 1972
0 17 120
0 18 1351
0 19 2582
0 20 168
0 21 1399
0 22 2630
0 23 216
0 24 1447
0 25 2678
0 26 264
0 27 1495
0 28 2726
0 29 312
0 30 1543
0 31 2774
0 32 360
0 33 1591
0 34 2822
0 35 408
0 36 1639
0 37 2870
0 38 456
0 39 1687
0 40 2918
0 41 504
0 42 1735
0 43 2966
0 44 552
0 45 1783
0 46 3014
0 47 600
0 48 1831
0 49 3062
0 50 648
0 51 1879
0 52 3110
0 53 696
0 54 1927
0 55 3158
0 56 744
0 57 1975
0 58 3206
0 59 792
0 60 2023
0 61 3254
0 62 840
0 63 2071
0 64 3302
0 65 888
0 66 2119
0 67 3350
0 68 936
0 69 2167
0 70 3398
0 71 0
1 0 1064
1 1 0
1 2 2086
1 3 981
1 4 627
1 5 335
1 6 2585
1 7 897
1 8 954
1 9 1707
1 10 858
1 11 1960
1 12 1480
1 13 924
1 14 1831
1 15 1646
1 16 1580
1 17 944
1 18 1919
1 19 3150
1 20 896
1 21 1871
1 22 3102
1 23 848
1 24 1823
