//alpha
1
//NbLocations
55
//NbProducts
19
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 5 1
15 14 1
16 15 1
17 16 1
18 17 1
19 18 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 90000 0 2 1 1 2 1
2 108000 0 8 3 1 4 1 5 1 6 1 7 1 8 1 9 1 10 1
3 108000 0 1 11 1
4 72000 0 5 12 1 13 1 14 1 15 1 16 1
5 144000 0 2 17 1 18 1
6 144000 0 1 19 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
55
//Arcs
//Start End Distance
0 19 120
1 7 442
1 26 232
2 15 182
2 47 479
3 29 622
3 30 219
4 31 453
4 32 388
5 8 26
5 18 299
6 28 180
6 29 661
7 1 442
7 25 167
8 5 26
8 22 154
9 49 674
9 50 167
10 50 258
10 51 583
11 18 143
11 23 219
12 40 193
12 41 648
13 14 416
13 44 336
14 13 416
14 43 89
15 2 182
15 48 180
16 20 752
16 21 89
17 53 674
17 54 167
18 5 299
18 11 143
19 20 841
19 22 48
19 55 120
20 16 752
20 19 841
20 23 48
21 16 89
21 24 48
22 8 154
22 19 48
22 25 48
23 11 219
23 20 48
23 24 841
23 26 48
24 21 48
24 23 841
24 27 48
25 7 167
25 22 48
25 28 48
26 1 232
26 23 48
26 27 841
26 29 48
27 24 48
27 26 841
27 30 48
28 6 180
28 25 48
28 31 48
29 3 622
29 6 661
29 26 48
29 32 48
30 3 219
30 27 48
30 33 48
31 4 453
31 28 48
31 34 48
32 4 388
32 29 48
32 33 841
32 35 48
33 30 48
33 32 841
33 36 48
34 31 48
34 35 841
34 37 48
35 32 48
35 34 841
35 36 841
35 38 48
36 33 48
36 35 841
36 39 48
37 34 48
37 38 841
37 40 48
38 35 48
38 37 841
38 39 841
38 41 48
39 36 48
39 38 841
39 42 48
40 12 193
40 37 48
40 43 48
41 12 648
41 38 48
41 42 841
41 44 48
42 39 48
42 41 841
42 45 48
43 14 89
43 40 48
43 46 48
44 13 336
44 41 48
44 45 841
44 47 48
45 42 48
45 44 841
45 48 48
46 43 48
46 47 841
46 49 48
47 2 479
47 44 48
47 46 841
47 50 48
48 15 180
48 45 48
48 51 48
49 9 674
49 46 48
49 52 48
50 9 167
50 10 258
50 47 48
50 53 48
51 10 583
51 48 48
51 54 48
52 49 48
52 53 841
53 17 674
53 50 48
53 52 841
54 17 167
54 51 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 825
0 2 1872
0 3 1727
0 4 765
0 5 348
0 6 444
0 7 383
0 8 322
0 9 1274
0 10 1699
0 11 790
0 12 649
0 13 1009
0 14 593
0 15 2054
0 16 1713
0 17 2163
0 18 647
0 19 120
0 20 961
0 21 1802
0 22 168
0 23 1009
0 24 1850
0 25 216
0 26 1057
0 27 1898
0 28 264
0 29 1105
0 30 1946
0 31 312
0 32 1153
0 33 1994
0 34 360
0 35 1201
0 36 2042
0 37 408
0 38 1249
0 39 2090
0 40 456
0 41 1297
0 42 2138
0 43 504
0 44 1345
0 45 2186
0 46 552
0 47 1393
0 48 2234
0 49 600
0 50 1441
0 51 2282
0 52 648
0 53 1489
0 54 2330
0 55 0
1 0 825
1 1 0
1 2 1047
1 3 902
1 4 716
1 5 837
1 6 837
1 7 442
1 8 811
1 9 783
1 10 874
1 11 499
1 12 1042
1 13 856
1 14 986
1 15 1229
1 16 1080
1 17 1338
1 18 642
1 19 705
1 20 328
1 21 1169
1 22 657
1 23 280
1 24 1121
1 25 609
1 26 232
1 27 1073
1 28 657
1 29 280
1 30 1121
1 31 705
1 32 328
1 33 1169
1 34 753
1 35 376
1 36 1217
1 37 801
1 38 424
1 39 1265
1 40 849
1 41 472
1 42 1313
1 43 897
1 44 520
1 45 1361
1 46 945
1 47 568
1 48 1409
1 49 993
1 50 616
1 51 1457
1 52 1041
1 53 664
1 54 1505
1 55 825
2 0 1872
2 1 1047
2 2 0
2 3 869
2 4 1107
2 5 1524
2 6 1428
2 7 1489
2 8 1550
2 9 694
2 10 785
2 11 1082
2 12 1223
2 13 863
2 14 1279
2 15 182
2 16 883
2 17 625
2 18 1225
2 19 1752
2 20 911
2 21 794
2 22 1704
2 23 863
2 24 746
2 25 1656
2 26 815
2 27 698
2 28 1608
2 29 767
2 30 650
2 31 1560
2 32 719
2 33 602
2 34 1512
2 35 671
2 36 554
2 37 1464
2 38 623
2 39 506
2 40 1416
2 41 575
2 42 458
2 43 1368
2 44 527
2 45 410
