//alpha
1
//NbLocations
54
//NbProducts
17
//NbPickers
2
//CapaPicker
4
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 2 1 1 2 1
2 144000 0 4 3 1 4 1 5 1 6 1
3 126000 0 2 7 1 8 1
4 144000 0 1 9 1
5 108000 0 4 10 1 11 1 12 1 13 1
6 144000 0 4 14 1 15 1 16 1 17 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
54
//Arcs
//Start End Distance
0 18 120
1 15 13
1 40 622
2 16 247
2 44 193
3 7 546
3 30 206
4 5 91
4 34 258
5 4 91
5 33 492
6 18 232
6 19 609
7 3 546
7 31 89
8 51 76
8 52 765
9 14 26
9 28 336
10 31 635
10 32 206
11 49 336
11 50 505
12 21 791
12 22 50
13 19 544
13 20 297
14 9 26
14 27 479
15 1 13
15 39 206
16 2 247
16 43 401
17 48 713
17 49 128
18 6 232
18 21 48
18 54 120
19 6 609
19 13 544
19 22 48
20 13 297
20 23 48
21 12 791
21 18 48
21 24 48
22 12 50
22 19 48
22 23 841
22 25 48
23 20 48
23 22 841
23 26 48
24 21 48
24 25 841
24 27 48
25 22 48
25 24 841
25 26 841
25 28 48
26 23 48
26 25 841
26 29 48
27 14 479
27 24 48
27 30 48
28 9 336
28 25 48
28 29 841
28 31 48
29 26 48
29 28 841
29 32 48
30 3 206
30 27 48
30 33 48
31 7 89
31 10 635
31 28 48
31 34 48
32 10 206
32 29 48
32 35 48
33 5 492
33 30 48
33 36 48
34 4 258
34 31 48
34 35 841
34 37 48
35 32 48
35 34 841
35 38 48
36 33 48
36 37 841
36 39 48
37 34 48
37 36 841
37 38 841
37 40 48
38 35 48
38 37 841
38 41 48
39 15 206
39 36 48
39 42 48
40 1 622
40 37 48
40 41 841
40 43 48
41 38 48
41 40 841
41 44 48
42 39 48
42 43 841
42 45 48
43 16 401
43 40 48
43 42 841
43 46 48
44 2 193
44 41 48
44 47 48
45 42 48
45 46 841
45 48 48
46 43 48
46 45 841
46 47 841
46 49 48
47 44 48
47 46 841
47 50 48
48 17 713
48 45 48
48 51 48
49 11 336
49 17 128
49 46 48
49 52 48
50 11 505
50 47 48
50 53 48
51 8 76
51 48 48
52 8 765
52 49 48
52 53 841
53 50 48
53 52 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 675
0 2 1993
0 3 518
0 4 943
0 5 852
0 6 352
0 7 1064
0 8 724
0 9 769
0 10 1788
0 11 1777
0 12 959
0 13 1505
0 14 743
0 15 662
0 16 1746
0 17 1313
0 18 120
0 19 961
0 20 1802
0 21 168
0 22 1009
0 23 1850
0 24 216
0 25 1057
0 26 1898
0 27 264
0 28 1105
0 29 1946
0 30 312
0 31 1153
0 32 1994
0 33 360
0 34 1201
0 35 2042
0 36 408
0 37 1249
0 38 2090
0 39 456
0 40 1297
0 41 2138
0 42 504
0 43 1345
0 44 2186
0 45 552
0 46 1393
0 47 2234
0 48 600
0 49 1441
0 50 2282
0 51 648
0 52 1489
0 53 2330
0 54 0
1 0 675
1 1 0
1 2 1318
1 3 569
1 4 898
1 5 807
1 6 787
1 7 855
1 8 487
1 9 916
1 10 1401
1 11 1102
1 12 960
1 13 1502
1 14 890
1 15 13
1 16 1071
1 17 894
1 18 555
1 19 958
1 20 1799
1 21 507
1 22 910
1 23 1751
1 24 459
1 25 862
1 26 1703
1 27 411
1 28 814
1 29 1655
1 30 363
1 31 766
1 32 1607
1 33 315
1 34 718
1 35 1559
1 36 267
1 37 670
1 38 1511
1 39 219
1 40 622
1 41 1463
1 42 267
1 43 670
1 44 1511
1 45 315
1 46 718
1 47 1559
1 48 363
1 49 766
1 50 1607
1 51 411
1 52 814
1 53 1655
1 54 675
2 0 1993
2 1 1318
2 2 0
2 3 1475
2 4 1050
2 5 1141
2 6 1641
2 7 929
2 8 1557
2 9 1224
2 10 591
2 11 794
2 12 1034
2 13 874
2 14 1250
2 15 1331
2 16 247
2 17 872
2 18 1873
2 19 1032
2 20 577
2 21 1825
2 22 984
2 23 529
2 24 1777
2 25 936
2 26 481
2 27 1729
2 28 888
2 29 433
2 30 1681
2 31 840
2 32 385
2 33 1633
2 34 792
2 35 337
2 36 1585
2 37 744
2 38 289
2 39 1537
2 40 696
2 41 241
2 42 1489
2 43 648
2 44 193
2 45 1537
2 46 696
2 47 241
2 48 1585
2 49 744
2 50 289
2 51 1633
2 52 792
