//alpha
1
//NbLocations
57
//NbProducts
20
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 144000 0 1 1 1
2 36000 0 2 2 1 3 1
3 54000 0 2 4 1 5 1
4 72000 0 6 6 1 7 1 8 1 9 1 10 1 11 1
5 72000 0 1 12 1
6 54000 0 8 13 1 14 1 15 1 16 1 17 1 18 1 19 1 20 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
57
//Arcs
//Start End Distance
0 21 120
1 30 258
1 31 583
2 18 130
2 20 390
3 12 117
3 25 193
4 14 78
4 17 377
5 14 299
5 21 50
6 10 117
6 26 349
7 52 362
7 53 479
8 13 65
8 24 180
9 46 193
9 47 648
10 6 117
10 12 65
11 27 531
11 28 310
12 3 117
12 10 65
13 8 65
13 15 234
14 4 78
14 5 299
15 13 234
15 19 208
16 34 778
16 35 63
17 4 377
17 22 37
18 2 130
18 22 232
19 15 208
19 25 154
20 2 390
20 23 89
21 5 50
21 24 48
21 57 120
22 17 37
22 18 232
22 25 48
23 20 89
23 26 48
24 8 180
24 21 48
24 27 48
25 3 193
25 19 154
25 22 48
25 28 48
26 6 349
26 23 48
26 29 48
27 11 531
27 24 48
27 30 48
28 11 310
28 25 48
28 29 841
28 31 48
29 26 48
29 28 841
29 32 48
30 1 258
30 27 48
30 33 48
31 1 583
31 28 48
31 32 841
31 34 48
32 29 48
32 31 841
32 35 48
33 30 48
33 34 841
33 36 48
34 16 778
34 31 48
34 33 841
34 37 48
35 16 63
35 32 48
35 38 48
36 33 48
36 37 841
36 39 48
37 34 48
37 36 841
37 38 841
37 40 48
38 35 48
38 37 841
38 41 48
39 36 48
39 40 841
39 42 48
40 37 48
40 39 841
40 41 841
40 43 48
41 38 48
41 40 841
41 44 48
42 39 48
42 43 841
42 45 48
43 40 48
43 42 841
43 44 841
43 46 48
44 41 48
44 43 841
44 47 48
45 42 48
45 46 841
45 48 48
46 9 193
46 43 48
46 45 841
46 49 48
47 9 648
47 44 48
47 50 48
48 45 48
48 49 841
48 51 48
49 46 48
49 48 841
49 50 841
49 52 48
50 47 48
50 49 841
50 53 48
51 48 48
51 52 841
51 54 48
52 7 362
52 49 48
52 51 841
52 55 48
53 7 479
53 50 48
53 56 48
54 51 48
54 55 841
55 52 48
55 54 841
55 56 841
56 53 48
56 55 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 522
0 2 1323
0 3 1202
0 4 547
0 5 170
0 6 1501
0 7 1803
0 8 348
0 9 1538
0 10 1384
0 11 747
0 12 1319
0 13 413
0 14 469
0 15 647
0 16 1931
0 17 924
0 18 1193
0 19 855
0 20 1713
0 21 120
0 22 961
0 23 1802
0 24 168
0 25 1009
0 26 1850
0 27 216
0 28 1057
0 29 1898
0 30 264
0 31 1105
0 32 1946
0 33 312
0 34 1153
0 35 1994
0 36 360
0 37 1201
0 38 2042
0 39 408
0 40 1249
0 41 2090
0 42 456
0 43 1297
0 44 2138
0 45 504
0 46 1345
0 47 2186
0 48 552
0 49 1393
0 50 2234
0 51 600
0 52 1441
0 53 2282
0 54 648
0 55 1489
0 56 2330
0 57 0
1 0 522
1 1 0
1 2 1089
1 3 872
1 4 829
1 5 452
1 6 1171
1 7 1281
1 8 534
1 9 1016
1 10 1054
1 11 837
1 12 989
1 13 599
1 14 751
1 15 833
1 16 1409
1 17 764
1 18 959
1 19 833
1 20 1479
1 21 402
1 22 727
1 23 1568
1 24 354
1 25 679
1 26 1520
1 27 306
1 28 631
1 29 1472
1 30 258
1 31 583
1 32 1424
1 33 306
1 34 631
1 35 1472
1 36 354
1 37 679
1 38 1520
1 39 402
1 40 727
1 41 1568
1 42 450
1 43 775
1 44 1616
1 45 498
1 46 823
1 47 1664
1 48 546
1 49 871
1 50 1712
1 51 594
1 52 919
1 53 1760
1 54 642
1 55 967
1 56 1808
1 57 522
2 0 1323
2 1 1089
2 2 0
2 3 603
2 4 776
2 5 1153
2 6 876
2 7 1204
2 8 1071
2 9 939
2 10 785
2 11 768
2 12 720
2 13 1006
2 14 854
2 15 772
2 16 734
2 17 399
2 18 130
2 19 564
2 20 390
2 21 1203
2 22 362
2 23 479
2 24 1251
2 25 410
2 26 527
2 27 1299
2 28 458
2 29 575
2 30 1347
2 31 506
2 32 623
2 33 1395
2 34 554
2 35 671
2 36 1443
