//alpha
1
//NbLocations
63
//NbProducts
46
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 10 1
15 14 1
16 15 1
17 16 1
18 17 1
19 18 1
20 19 1
21 20 1
22 21 1
23 22 1
24 23 1
25 24 1
26 15 1
27 25 1
28 26 1
29 27 1
30 28 1
31 29 1
32 30 1
33 31 1
34 32 1
35 33 1
36 34 1
37 35 1
38 36 1
39 37 1
40 38 1
41 39 1
42 40 1
43 41 1
44 42 1
45 43 1
46 44 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 12 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9 1 10 1 11 1 12 1
2 72000 0 8 13 1 14 1 15 1 16 1 17 1 18 1 19 1 20 1
3 90000 0 3 21 1 22 1 23 1
4 54000 0 7 24 1 25 1 26 1 27 1 28 1 29 1 30 1
5 108000 0 12 31 1 32 1 33 1 34 1 35 1 36 1 37 1 38 1 39 1 40 1 41 1 42 1
6 72000 0 4 43 1 44 1 45 1 46 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
63
//Arcs
//Start End Distance
0 45 120
1 27 39
1 45 310
2 34 26
2 38 91
3 30 130
3 62 167
4 15 338
4 56 63
5 29 0
5 57 63
6 9 169
6 48 154
7 9 13
7 49 115
8 42 169
8 55 50
9 6 169
9 7 13
10 36 13
10 49 50
11 33 143
11 60 63
12 29 78
12 35 39
13 16 91
13 35 117
14 33 52
14 61 193
15 4 338
15 55 50
16 13 91
16 58 63
17 32 26
17 51 63
18 20 91
18 38 26
19 39 182
19 58 128
20 18 91
20 43 0
21 24 221
21 52 102
22 31 91
22 37 39
23 32 260
23 52 102
24 21 221
24 28 78
25 41 0
25 42 13
26 37 0
26 40 26
27 1 39
27 46 102
28 24 78
28 53 50
29 5 0
29 12 78
30 3 130
30 44 65
31 22 91
31 50 63
32 17 26
32 23 260
33 11 143
33 14 52
34 2 26
34 46 167
35 12 39
35 13 117
36 10 13
36 40 169
37 22 39
37 26 0
38 2 91
38 18 26
39 19 182
39 59 141
40 26 26
40 36 169
41 25 0
41 54 219
42 8 169
42 25 13
43 20 0
43 47 50
44 30 65
44 61 89
45 1 310
45 48 48
45 63 120
46 27 102
46 34 167
46 49 48
47 43 50
47 50 48
48 6 154
48 45 48
48 51 48
49 7 115
49 10 50
49 46 48
49 52 48
50 31 63
50 47 48
50 53 48
51 17 63
51 48 48
51 54 48
52 21 102
52 23 102
52 49 48
52 55 48
53 28 50
53 50 48
53 56 48
54 41 219
54 51 48
54 57 48
55 8 50
55 15 50
55 52 48
55 58 48
56 4 63
56 53 48
56 59 48
57 5 63
57 54 48
57 60 48
58 16 63
58 19 128
58 55 48
58 61 48
59 39 141
59 56 48
59 62 48
60 11 63
60 57 48
61 14 193
61 44 89
61 58 48
62 3 167
62 59 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 430
0 2 764
0 3 1095
0 4 1103
0 5 375
0 6 322
0 7 504
0 8 665
0 9 491
0 10 669
0 11 423
0 12 453
0 13 609
0 14 618
0 15 765
0 16 700
0 17 279
0 18 881
0 19 891
0 20 972
0 21 769
0 22 916
0 23 565
0 24 990
0 25 483
0 26 877
0 27 469
0 28 1068
0 29 375
0 30 965
0 31 1007
0 32 305
0 33 566
0 34 738
0 35 492
0 36 682
0 37 877
0 38 855
0 39 1073
0 40 851
0 41 483
0 42 496
0 43 972
0 44 900
0 45 120
0 46 571
0 47 1022
0 48 168
0 49 619
0 50 1070
0 51 216
0 52 667
0 53 1118
0 54 264
0 55 715
0 56 1166
0 57 312
0 58 763
0 59 1214
0 60 360
0 61 811
0 62 1262
0 63 0
1 0 430
1 1 0
1 2 334
1 3 665
1 4 673
1 5 565
1 6 486
1 7 304
1 8 335
1 9 317
1 10 239
1 11 613
1 12 643
1 13 487
1 14 574
1 15 335
1 16 396
1 17 469
1 18 451
1 19 461
1 20 542
1 21 339
1 22 486
1 23 339
1 24 560
1 25 517
1 26 447
1 27 39
1 28 638
1 29 565
1 30 535
1 31 577
1 32 495
1 33 626
1 34 308
1 35 604
1 36 252
1 37 447
1 38 425
1 39 643
1 40 421
1 41 517
1 42 504
1 43 542
1 44 470
1 45 310
1 46 141
1 47 592
1 48 358
1 49 189
1 50 640
1 51 406
1 52 237
1 53 688
1 54 454
1 55 285
1 56 736
1 57 502
1 58 333
1 59 784
1 60 550
1 61 381
1 62 832
1 63 430
2 0 764
2 1 334
2 2 0
