//alpha
1
//NbLocations
56
//NbProducts
19
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 36000 0 7 1 1 2 1 3 1 4 1 5 1 6 1 7 1
2 144000 0 1 8 1
3 126000 0 1 9 1
4 90000 0 5 10 1 11 1 12 1 13 1 14 1
5 90000 0 4 15 1 16 1 17 1 18 1
6 90000 0 1 19 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
56
//Arcs
//Start End Distance
0 20 120
1 10 78
1 30 63
2 17 208
2 38 63
3 15 156
3 36 115
4 18 520
4 21 167
5 9 481
5 26 232
6 17 507
6 39 63
7 12 91
7 40 180
8 33 193
8 34 648
9 5 481
9 27 128
10 1 78
10 31 700
11 51 193
11 52 648
12 7 91
12 39 570
13 47 531
13 48 310
14 41 232
14 42 609
15 3 156
15 37 570
16 42 622
16 43 219
17 2 208
17 6 507
18 4 520
18 20 154
19 21 206
19 22 635
20 18 154
20 23 48
20 56 120
21 4 167
21 19 206
21 24 48
22 19 635
22 25 48
23 20 48
23 24 841
23 26 48
24 21 48
24 23 841
24 25 841
24 27 48
25 22 48
25 24 841
25 28 48
26 5 232
26 23 48
26 29 48
27 9 128
27 24 48
27 28 841
27 30 48
28 25 48
28 27 841
28 31 48
29 26 48
29 30 841
29 32 48
30 1 63
30 27 48
30 29 841
30 33 48
31 10 700
31 28 48
31 34 48
32 29 48
32 33 841
32 35 48
33 8 193
33 30 48
33 32 841
33 36 48
34 8 648
34 31 48
34 37 48
35 32 48
35 36 841
35 38 48
36 3 115
36 33 48
36 35 841
36 39 48
37 15 570
37 34 48
37 40 48
38 2 63
38 35 48
38 41 48
39 6 63
39 12 570
39 36 48
39 42 48
40 7 180
40 37 48
40 43 48
41 14 232
41 38 48
41 44 48
42 14 609
42 16 622
42 39 48
42 45 48
43 16 219
43 40 48
43 46 48
44 41 48
44 45 841
44 47 48
45 42 48
45 44 841
45 46 841
45 48 48
46 43 48
46 45 841
46 49 48
47 13 531
47 44 48
47 50 48
48 13 310
48 45 48
48 49 841
48 51 48
49 46 48
49 48 841
49 52 48
50 47 48
50 51 841
50 53 48
51 11 193
51 48 48
51 50 841
51 54 48
52 11 648
52 49 48
52 55 48
53 50 48
53 54 841
54 51 48
54 53 841
54 55 841
55 52 48
55 54 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 1168
0 2 471
0 3 1316
0 4 794
0 5 448
0 6 1186
0 7 1910
0 8 1346
0 9 929
0 10 1246
0 11 1634
0 12 1819
0 13 1083
0 14 688
0 15 1472
0 16 1919
0 17 679
0 18 274
0 19 1167
0 20 120
0 21 961
0 22 1802
0 23 168
0 24 1009
0 25 1850
0 26 216
0 27 1057
0 28 1898
0 29 264
0 30 1105
0 31 1946
0 32 312
0 33 1153
0 34 1994
0 35 360
0 36 1201
0 37 2042
0 38 408
0 39 1249
0 40 2090
0 41 456
0 42 1297
0 43 2138
0 44 504
0 45 1345
0 46 2186
0 47 552
0 48 1393
0 49 2234
0 50 600
0 51 1441
0 52 2282
0 53 648
0 54 1489
0 55 2330
0 56 0
1 0 1168
1 1 0
1 2 985
1 3 274
1 4 374
1 5 720
1 6 270
1 7 868
1 8 304
1 9 239
1 10 78
1 11 592
1 12 777
1 13 661
1 14 864
1 15 430
1 16 877
1 17 777
1 18 894
1 19 413
1 20 1048
1 21 207
1 22 922
1 23 1000
1 24 159
1 25 874
1 26 952
1 27 111
1 28 826
1 29 904
1 30 63
1 31 778
1 32 952
1 33 111
1 34 826
1 35 1000
1 36 159
1 37 874
1 38 1048
1 39 207
1 40 922
1 41 1096
1 42 255
1 43 970
1 44 1144
1 45 303
1 46 1018
1 47 1192
1 48 351
1 49 1066
1 50 1240
1 51 399
1 52 1114
1 53 1288
1 54 447
1 55 1162
1 56 1168
2 0 471
2 1 985
2 2 0
2 3 941
2 4 1025
2 5 487
2 6 715
2 7 1439
2 8 1067
2 9 968
2 10 1063
2 11 1163
2 12 1348
2 13 738
2 14 343
2 15 1097
2 16 1448
2 17 208
2 18 505
2 19 1272
2 20 351
2 21 1066
2 22 1907
2 23 303
2 24 1018
2 25 1859
2 26 255
2 27 970
2 28 1811
2 29 207
2 30 922
2 31 1763
2 32 159
2 33 874
2 34 1715
2 35 111
2 36 826
2 37 1667
2 38 63
2 39 778
2 40 1619
2 41 111
