//alpha
1
//NbLocations
62
//NbProducts
25
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 72000 0 4 1 1 2 1 3 1 4 1
2 72000 0 4 5 1 6 1 7 1 8 1
3 54000 0 1 9 1
4 36000 0 1 10 1
5 54000 0 8 11 1 12 1 13 1 14 1 15 1 16 1 17 1 18 1
6 54000 0 7 19 1 20 1 21 1 22 1 23 1 24 1 25 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
62
//Arcs
//Start End Distance
0 26 120
1 4 195
1 27 180
2 15 455
2 46 115
3 21 364
3 22 247
4 1 195
4 10 26
5 16 234
5 43 375
6 48 427
6 49 414
7 25 39
7 44 518
8 14 78
8 24 143
9 57 180
9 58 661
10 4 26
10 26 440
11 35 427
11 36 414
12 24 13
12 39 557
13 53 440
13 54 401
14 8 78
14 38 50
15 2 455
15 45 271
16 5 234
16 42 232
17 56 492
17 57 349
18 25 234
18 45 50
19 41 115
19 42 726
20 47 375
20 48 466
21 3 364
21 51 115
22 3 247
22 52 115
23 33 401
23 34 440
24 8 143
24 12 13
25 7 39
25 18 234
26 10 440
26 29 48
26 62 120
27 1 180
27 28 841
27 30 48
28 27 841
28 31 48
29 26 48
29 30 841
29 32 48
30 27 48
30 29 841
30 31 841
30 33 48
31 28 48
31 30 841
31 34 48
32 29 48
32 33 841
32 35 48
33 23 401
33 30 48
33 32 841
33 36 48
34 23 440
34 31 48
34 37 48
35 11 427
35 32 48
35 38 48
36 11 414
36 33 48
36 37 841
36 39 48
37 34 48
37 36 841
37 40 48
38 14 50
38 35 48
38 41 48
39 12 557
39 36 48
39 40 841
39 42 48
40 37 48
40 39 841
40 43 48
41 19 115
41 38 48
41 44 48
42 16 232
42 19 726
42 39 48
42 45 48
43 5 375
43 40 48
43 46 48
44 7 518
44 41 48
44 47 48
45 15 271
45 18 50
45 42 48
45 48 48
46 2 115
46 43 48
46 49 48
47 20 375
47 44 48
47 50 48
48 6 427
48 20 466
48 45 48
48 51 48
49 6 414
49 46 48
49 52 48
50 47 48
50 51 841
50 53 48
51 21 115
51 48 48
51 50 841
51 54 48
52 22 115
52 49 48
52 55 48
53 13 440
53 50 48
53 56 48
54 13 401
54 51 48
54 55 841
54 57 48
55 52 48
55 54 841
55 58 48
56 17 492
56 53 48
56 59 48
57 9 180
57 17 349
57 54 48
57 60 48
58 9 661
58 55 48
58 61 48
59 56 48
59 60 841
60 57 48
60 59 841
60 61 841
61 58 48
61 60 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 781
0 2 1975
0 3 1824
0 4 586
0 5 1667
0 6 1724
0 7 926
0 8 440
0 9 1621
0 10 560
0 11 691
0 12 596
0 13 992
0 14 362
0 15 1520
0 16 1433
0 17 1092
0 18 1199
0 19 475
0 20 831
0 21 1460
0 22 2071
0 23 1458
0 24 583
0 25 965
0 26 120
0 27 961
0 28 1802
0 29 168
0 30 1009
0 31 1850
0 32 216
0 33 1057
0 34 1898
0 35 264
0 36 1105
0 37 1946
0 38 312
0 39 1153
0 40 1994
0 41 360
0 42 1201
0 43 2042
0 44 408
0 45 1249
0 46 2090
0 47 456
0 48 1297
0 49 2138
0 50 504
0 51 1345
0 52 2186
0 53 552
0 54 1393
0 55 2234
0 56 600
0 57 1441
0 58 2282
0 59 648
0 60 1489
0 61 2330
0 62 0
1 0 781
1 1 0
1 2 1194
1 3 1043
1 4 195
1 5 886
1 6 943
1 7 791
1 8 981
1 9 840
1 10 221
1 11 738
1 12 929
1 13 1013
1 14 903
1 15 739
1 16 652
1 17 1009
1 18 518
1 19 1016
1 20 982
1 21 679
1 22 1290
1 23 677
1 24 942
1 25 752
1 26 661
1 27 180
1 28 1021
1 29 709
1 30 228
1 31 1069
1 32 757
1 33 276
1 34 1117
1 35 805
1 36 324
1 37 1165
1 38 853
1 39 372
1 40 1213
1 41 901
1 42 420
1 43 1261
1 44 949
1 45 468
1 46 1309
1 47 997
1 48 516
1 49 1357
1 50 1045
1 51 564
1 52 1405
1 53 1093
1 54 612
1 55 1453
1 56 1141
1 57 660
1 58 1501
1 59 1189
1 60 708
1 61 1549
1 62 781
2 0 1975
2 1 1194
2 2 0
2 3 573
2 4 1389
2 5 538
2 6 577
2 7 1049
2 8 1535
