//alpha
1
//NbLocations
76
//NbProducts
39
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 1
29 29 1
30 30 1
31 31 1
32 32 1
33 33 1
34 34 1
35 35 1
36 36 1
37 37 1
38 38 1
39 39 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 72000 0 2 1 1 2 1
2 144000 0 12 3 1 4 1 5 1 6 1 7 1 8 1 9 1 10 1 11 1 12 1 13 1 14 1
3 108000 0 5 15 1 16 1 17 1 18 1 19 1
4 126000 0 4 20 1 21 1 22 1 23 1
5 144000 0 12 24 1 25 1 26 1 27 1 28 1 29 1 30 1 31 1 32 1 33 1 34 1 35 1
6 90000 0 4 36 1 37 1 38 1 39 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
76
//Arcs
//Start End Distance
0 40 120
1 4 429
1 23 26
2 38 104
2 47 336
3 23 39
3 43 37
4 1 429
4 44 310
5 37 52
5 39 130
6 20 65
6 29 13
7 56 479
7 57 362
8 16 13
8 34 39
9 35 390
9 53 50
10 28 156
10 52 206
11 27 104
11 30 117
12 55 76
12 56 765
13 21 182
13 42 323
14 32 26
14 47 219
15 26 104
15 45 206
16 8 13
16 30 78
17 62 609
17 63 232
18 67 297
18 68 544
19 25 78
19 34 182
20 6 65
20 37 65
21 13 182
21 33 182
22 27 26
22 41 89
23 1 26
23 3 39
24 26 104
24 39 26
25 19 78
25 40 115
26 15 104
26 24 104
27 11 104
27 22 26
28 10 156
28 53 479
29 6 13
29 44 76
30 11 117
30 16 78
31 49 50
31 50 791
32 14 26
32 48 596
33 21 182
33 36 117
34 8 39
34 19 182
35 9 390
35 54 401
36 33 117
36 41 37
37 5 52
37 20 65
38 2 104
38 46 401
39 5 130
39 24 26
40 25 115
40 43 48
40 76 120
41 22 89
41 36 37
41 44 48
42 13 323
42 45 48
43 3 37
43 40 48
43 46 48
44 4 310
44 29 76
44 41 48
44 47 48
45 15 206
45 42 48
45 48 48
46 38 401
46 43 48
46 49 48
47 2 336
47 14 219
47 44 48
47 50 48
48 32 596
48 45 48
48 51 48
49 31 50
49 46 48
49 52 48
50 31 791
50 47 48
50 51 841
50 53 48
51 48 48
51 50 841
51 54 48
52 10 206
52 49 48
52 55 48
53 9 50
53 28 479
53 50 48
53 56 48
54 35 401
54 51 48
54 57 48
55 12 76
55 52 48
55 58 48
56 7 479
56 12 765
56 53 48
56 59 48
57 7 362
57 54 48
57 60 48
58 55 48
58 59 841
58 61 48
59 56 48
59 58 841
59 60 841
59 62 48
60 57 48
60 59 841
60 63 48
61 58 48
61 62 841
61 64 48
62 17 609
62 59 48
62 61 841
62 65 48
63 17 232
63 60 48
63 66 48
64 61 48
64 65 841
64 67 48
65 62 48
65 64 841
65 66 841
65 68 48
66 63 48
66 65 841
66 69 48
67 18 297
67 64 48
67 70 48
68 18 544
68 65 48
68 69 841
68 71 48
69 66 48
69 68 841
69 72 48
70 67 48
70 71 841
70 73 48
71 68 48
71 70 841
71 72 841
71 74 48
72 69 48
72 71 841
72 75 48
73 70 48
73 74 841
74 71 48
74 73 841
74 75 841
75 72 48
75 74 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 270
0 2 721
0 3 205
0 4 699
0 5 1280
0 6 1098
0 7 1680
0 8 534
0 9 1203
0 10 518
0 11 742
0 12 436
0 13 1479
0 14 1276
0 15 1644
0 16 547
0 17 1906
0 18 849
0 19 313
0 20 1163
0 21 1297
0 22 872
0 23 244
0 24 1436
0 25 235
0 26 1540
0 27 846
0 28 674
0 29 1085
0 30 625
0 31 314
0 32 1302
0 33 1115
0 34 495
0 35 1593
0 36 998
0 37 1228
0 38 617
0 39 1410
0 40 120
0 41 961
0 42 1802
0 43 168
0 44 1009
0 45 1850
0 46 216
0 47 1057
0 48 1898
0 49 264
0 50 1105
0 51 1946
0 52 312
0 53 1153
0 54 1994
0 55 360
0 56 1201
0 57 2042
0 58 408
0 59 1249
0 60 2090
0 61 456
0 62 1297
0 63 2138
0 64 504
0 65 1345
0 66 2186
0 67 552
0 68 1393
0 69 2234
0 70 600
0 71 1441
0 72 2282
0 73 648
0 74 1489
0 75 2330
0 76 0
1 0 270
1 1 0
1 2 655
1 3 65
1 4 429
1 5 1010
1 6 828
1 7 1410
1 8 564
1 9 933
