//alpha
1
//NbLocations
89
//NbProducts
34
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 1
29 29 1
30 30 1
31 31 1
32 32 1
33 33 1
34 34 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 36000 0 8 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1
2 72000 0 2 9 1 10 1
3 54000 0 4 11 1 12 1 13 1 14 1
4 108000 0 5 15 1 16 1 17 1 18 1 19 1
5 72000 0 8 20 1 21 1 22 1 23 1 24 1 25 1 26 1 27 1
6 108000 0 7 28 1 29 1 30 1 31 1 32 1 33 1 34 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
54
//DepartingDepot
0
//ArrivalDepot
89
//Arcs
//Start End Distance
0 35 120
1 81 1155
1 82 76
2 25 91
2 84 752
3 45 180
3 46 1051
4 32 52
4 40 362
5 75 50
5 76 1181
6 30 195
6 77 141
7 14 312
7 87 167
8 33 884
8 75 180
9 78 544
9 79 687
10 16 689
10 57 193
11 31 559
11 42 427
12 57 791
12 58 440
13 15 494
13 81 479
14 7 312
14 86 752
15 13 494
15 80 258
16 10 689
16 17 195
17 16 195
17 56 154
18 54 544
18 55 687
19 34 273
19 45 271
20 26 1040
20 47 141
21 32 143
21 39 674
22 59 830
22 60 401
23 29 754
23 48 102
24 28 403
24 36 752
25 2 91
25 83 388
26 20 1040
26 48 50
27 35 557
27 36 674
28 24 403
28 37 76
29 23 754
29 49 375
30 6 195
30 78 895
31 11 559
31 41 245
32 4 52
32 21 143
33 8 884
33 74 167
34 19 273
34 44 687
35 27 557
35 38 48
35 89 120
36 24 752
36 27 674
36 39 48
37 28 76
37 40 48
38 35 48
38 39 1231
38 41 48
39 21 674
39 36 48
39 38 1231
39 42 48
40 4 362
40 37 48
40 43 48
41 31 245
41 38 48
41 44 48
42 11 427
42 39 48
42 43 1231
42 45 48
43 40 48
43 42 1231
43 46 48
44 34 687
44 41 48
44 47 48
45 3 180
45 19 271
45 42 48
45 48 48
46 3 1051
46 43 48
46 49 48
47 20 141
47 44 48
47 50 48
48 23 102
48 26 50
48 45 48
48 51 48
49 29 375
49 46 48
49 52 48
50 47 48
50 51 1231
50 53 48
51 48 48
51 50 1231
51 52 1231
51 54 48
52 49 48
52 51 1231
52 55 48
53 50 48
53 54 1231
53 56 48
54 18 544
54 51 48
54 53 1231
54 57 48
55 18 687
55 52 48
55 58 48
56 17 154
56 53 48
56 59 48
57 10 193
57 12 791
57 54 48
57 60 48
58 12 440
58 55 48
58 61 48
59 22 830
59 56 48
59 62 48
60 22 401
60 57 48
60 61 1231
60 63 48
61 58 48
61 60 1231
61 64 48
62 59 48
62 63 1231
62 65 48
63 60 48
63 62 1231
63 64 1231
63 66 48
64 61 48
64 63 1231
64 67 48
65 62 48
65 66 1231
65 68 48
66 63 48
66 65 1231
66 67 1231
66 69 48
67 64 48
67 66 1231
67 70 48
68 65 48
68 69 1231
68 71 48
69 66 48
69 68 1231
69 70 1231
69 72 48
70 67 48
70 69 1231
70 73 48
71 68 48
71 72 1231
71 74 48
72 69 48
72 71 1231
72 73 1231
72 75 48
73 70 48
73 72 1231
73 76 48
74 33 167
74 71 48
74 77 48
75 5 50
75 8 180
75 72 48
75 78 48
76 5 1181
76 73 48
76 79 48
77 6 141
77 74 48
77 80 48
78 9 544
78 30 895
78 75 48
78 81 48
79 9 687
79 76 48
79 82 48
80 15 258
80 77 48
80 83 48
81 1 1155
81 13 479
81 78 48
81 84 48
82 1 76
82 79 48
82 85 48
83 25 388
83 80 48
83 86 48
84 2 752
84 81 48
84 85 1231
84 87 48
85 82 48
85 84 1231
85 88 48
86 14 752
86 83 48
87 7 167
87 84 48
87 88 1231
88 85 48
88 87 1231
//LocStart LocEnd ShortestPath
0 0 0
0 1 3226
0 2 1367
0 3 1675
0 4 2268
0 5 2025
0 6 933
0 7 2000
0 8 1795
0 9 2567
0 10 1494
0 11 1020
0 12 2478
0 13 1592
0 14 1688
0 15 1098
0 16 805
0 17 610
0 18 2183
0 19 1224
0 20 453
0 21 2073
0 22 1334
0 23 1645
0 24 2103
0 25 1276
0 26 1493
0 27 677
0 28 2506
0 29 2399
0 30 1128
0 31 461
0 32 2216
0 33 911
0 34 951
0 35 120
0 36 1351
0 37 2582
0 38 168
0 39 1399
0 40 2630
