//alpha
1
//NbLocations
57
//NbProducts
41
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 12 1
23 22 1
24 23 1
25 24 1
26 25 1
27 26 1
28 27 1
29 28 1
30 29 1
31 30 1
32 31 1
33 32 1
34 33 1
35 34 1
36 2 1
37 35 1
38 36 1
39 37 1
40 18 1
41 38 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 36000 0 1 1 1
2 90000 0 12 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9 1 10 1 11 1 12 1 13 1
3 90000 0 3 14 1 15 1 16 1
4 54000 0 2 17 1 18 1
5 54000 0 12 19 1 20 1 21 1 22 1 23 1 24 1 25 1 26 1 27 1 28 1 29 1 30 1
6 36000 0 11 31 1 32 1 33 1 34 1 35 1 36 1 37 1 38 1 39 1 40 1 41 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
18
//DepartingDepot
0
//ArrivalDepot
57
//Arcs
//Start End Distance
0 39 120
1 25 104
1 27 130
2 14 0
2 40 50
3 20 52
3 41 76
4 17 26
4 39 193
5 14 13
5 19 13
6 16 0
6 31 13
7 8 234
7 43 128
8 7 234
8 44 89
9 52 154
9 53 297
10 11 65
10 32 91
11 10 65
11 20 39
12 23 26
12 31 39
13 15 234
13 54 167
14 2 0
14 5 13
15 13 234
15 55 50
16 6 0
16 33 13
17 4 26
17 33 26
18 23 39
18 40 76
19 5 13
19 30 0
20 3 52
20 11 39
21 24 78
21 46 232
22 28 130
22 45 37
23 12 26
23 18 39
24 21 78
24 47 141
25 1 104
25 28 0
26 37 13
26 42 63
27 1 130
27 46 50
28 22 130
28 25 0
29 36 65
29 37 169
30 19 0
30 38 39
31 6 13
31 12 39
32 10 91
32 38 13
33 16 13
33 17 26
34 35 65
34 56 141
35 34 65
35 55 245
36 29 65
36 43 141
37 26 13
37 29 169
38 30 39
38 32 13
39 4 193
39 42 48
39 57 120
40 2 50
40 18 76
40 43 48
41 3 76
41 44 48
42 26 63
42 39 48
42 45 48
43 7 128
43 36 141
43 40 48
43 46 48
44 8 89
44 41 48
44 47 48
45 22 37
45 42 48
45 48 48
46 21 232
46 27 50
46 43 48
46 49 48
47 24 141
47 44 48
47 50 48
48 45 48
48 49 451
48 51 48
49 46 48
49 48 451
49 50 451
49 52 48
50 47 48
50 49 451
50 53 48
51 48 48
51 52 451
51 54 48
52 9 154
52 49 48
52 51 451
52 55 48
53 9 297
53 50 48
53 56 48
54 13 167
54 51 48
55 15 50
55 35 245
55 52 48
56 34 141
56 53 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 487
0 2 621
0 3 946
0 4 313
0 5 634
0 6 378
0 7 747
0 8 981
0 9 917
0 10 790
0 11 855
0 12 430
0 13 527
0 14 621
0 15 761
0 16 378
0 17 339
0 18 495
0 19 647
0 20 894
0 21 899
0 22 253
0 23 456
0 24 977
0 25 383
0 26 231
0 27 617
0 28 383
0 29 413
0 30 647
0 31 391
0 32 699
0 33 365
0 34 1121
0 35 1056
0 36 478
0 37 244
0 38 686
0 39 120
0 40 571
0 41 1022
0 42 168
0 43 619
0 44 1070
0 45 216
0 46 667
0 47 1118
0 48 264
0 49 715
0 50 1166
0 51 312
0 52 763
0 53 1214
0 54 360
0 55 811
0 56 1262
0 57 0
1 0 487
1 1 0
1 2 326
1 3 651
1 4 534
1 5 339
1 6 469
1 7 356
1 8 590
1 9 430
1 10 495
1 11 560
1 12 417
1 13 582
1 14 326
1 15 374
1 16 469
1 17 508
1 18 352
1 19 352
1 20 599
1 21 412
1 22 234
1 23 391
1 24 490
1 25 104
1 26 382
1 27 130
1 28 104
1 29 434
1 30 352
1 31 456
1 32 404
1 33 482
1 34 634
1 35 569
1 36 369
1 37 395
1 38 391
1 39 367
1 40 276
1 41 727
1 42 319
1 43 228
1 44 679
1 45 271
1 46 180
1 47 631
1 48 319
1 49 228
1 50 679
1 51 367
1 52 276
1 53 727
1 54 415
1 55 324
1 56 775
1 57 487
2 0 621
2 1 326
2 2 0
2 3 325
2 4 308
2 5 13
2 6 243
2 7 226
2 8 460
2 9 396
2 10 169
2 11 234
2 12 191
2 13 574
2 14 0
2 15 340
2 16 243
2 17 282
2 18 126
2 19 26
2 20 273
2 21 378
2 22 560
2 23 165
2 24 456
2 25 430
2 26 486
2 27 196
2 28 430
2 29 304
2 30 26
2 31 230
2 32 78
2 33 256
2 34 600
2 35 535
