//alpha
1
//NbLocations
58
//NbProducts
21
//NbPickers
2
//CapaPicker
12
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 108000 0 6 1 1 2 1 3 1 4 1 5 1 6 1
2 126000 0 1 7 1
3 108000 0 1 8 1
4 72000 0 5 9 1 10 1 11 1 12 1 13 1
5 54000 0 3 14 1 15 1 16 1
6 90000 0 5 17 1 18 1 19 1 20 1 21 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
58
//Arcs
//Start End Distance
0 22 120
1 28 713
1 29 128
2 47 284
2 48 557
3 11 494
3 12 169
4 22 453
4 23 388
5 10 182
5 17 104
6 46 310
6 47 531
7 31 414
7 32 427
8 56 375
8 57 466
9 15 26
9 21 91
10 5 182
10 23 336
11 3 494
11 35 76
12 3 169
12 36 102
13 18 442
13 26 284
14 29 167
14 30 674
15 9 26
15 20 182
16 49 284
16 50 557
17 5 104
17 24 219
18 13 442
18 25 115
19 43 479
19 44 362
20 15 182
20 26 492
21 9 91
21 27 50
22 4 453
22 25 48
22 58 120
23 4 388
23 10 336
23 26 48
24 17 219
24 27 48
25 18 115
25 22 48
25 28 48
26 13 284
26 20 492
26 23 48
26 29 48
27 21 50
27 24 48
27 30 48
28 1 713
28 25 48
28 31 48
29 1 128
29 14 167
29 26 48
29 32 48
30 14 674
30 27 48
30 33 48
31 7 414
31 28 48
31 34 48
32 7 427
32 29 48
32 33 841
32 35 48
33 30 48
33 32 841
33 36 48
34 31 48
34 35 841
34 37 48
35 11 76
35 32 48
35 34 841
35 38 48
36 12 102
36 33 48
36 39 48
37 34 48
37 38 841
37 40 48
38 35 48
38 37 841
38 39 841
38 41 48
39 36 48
39 38 841
39 42 48
40 37 48
40 41 841
40 43 48
41 38 48
41 40 841
41 42 841
41 44 48
42 39 48
42 41 841
42 45 48
43 19 479
43 40 48
43 46 48
44 19 362
44 41 48
44 45 841
44 47 48
45 42 48
45 44 841
45 48 48
46 6 310
46 43 48
46 49 48
47 2 284
47 6 531
47 44 48
47 50 48
48 2 557
48 45 48
48 51 48
49 16 284
49 46 48
49 52 48
50 16 557
50 47 48
50 51 841
50 53 48
51 48 48
51 50 841
51 54 48
52 49 48
52 53 841
52 55 48
53 50 48
53 52 841
53 54 841
53 56 48
54 51 48
54 53 841
54 57 48
55 52 48
55 56 841
56 8 375
56 53 48
56 55 841
57 8 466
57 54 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 929
0 2 1629
0 3 1723
0 4 573
0 5 1479
0 6 814
0 7 678
0 8 1864
0 9 1709
0 10 1297
0 11 1229
0 12 1892
0 13 725
0 14 1224
0 15 1683
0 16 836
0 17 1583
0 18 283
0 19 935
0 20 1501
0 21 1800
0 22 120
0 23 961
0 24 1802
0 25 168
0 26 1009
0 27 1850
0 28 216
0 29 1057
0 30 1898
0 31 264
0 32 1105
0 33 1946
0 34 312
0 35 1153
0 36 1994
0 37 360
0 38 1201
0 39 2042
0 40 408
0 41 1249
0 42 2090
0 43 456
0 44 1297
0 45 2138
0 46 504
0 47 1345
0 48 2186
0 49 552
0 50 1393
0 51 2234
0 52 600
0 53 1441
0 54 2282
0 55 648
0 56 1489
0 57 2330
0 58 0
1 0 929
1 1 0
1 2 700
1 3 794
1 4 612
1 5 742
1 6 947
1 7 603
1 8 935
1 9 876
1 10 560
1 11 300
1 12 963
1 13 460
1 14 295
1 15 850
1 16 1021
1 17 846
1 18 876
1 19 730
1 20 668
1 21 967
1 22 809
1 23 224
1 24 1065
1 25 761
1 26 176
1 27 1017
1 28 713
1 29 128
1 30 969
1 31 761
1 32 176
1 33 1017
1 34 809
1 35 224
1 36 1065
1 37 857
1 38 272
1 39 1113
1 40 905
1 41 320
1 42 1161
1 43 953
1 44 368
1 45 1209
1 46 1001
1 47 416
1 48 1257
1 49 1049
1 50 464
1 51 1305
1 52 1097
1 53 512
1 54 1353
1 55 1145
1 56 560
1 57 1401
1 58 929
2 0 1629
2 1 700
2 2 0
2 3 1020
2 4 1056
2 5 1186
2 6 815
2 7 951
2 8 803
2 9 1034
2 10 1004
2 11 552
2 12 851
2 13 904
2 14 739
2 15 1060
2 16 889
2 17 1160
2 18 1346
2 19 694
2 20 1112
2 21 943
2 22 1509
2 23 668
2 24 941
2 25 1461
2 26 620
2 27 893
2 28 1413
2 29 572
2 30 845
