//alpha
1
//NbLocations
73
//NbProducts
18
//NbPickers
2
//CapaPicker
8
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 126000 0 8 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1
2 108000 0 2 9 1 10 1
3 54000 0 1 11 1
4 54000 0 3 12 1 13 1 14 1
5 72000 0 3 15 1 16 1 17 1
6 144000 0 1 18 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
54
//DepartingDepot
0
//ArrivalDepot
73
//Arcs
//Start End Distance
0 19 120
1 37 1038
1 38 193
2 16 247
2 66 791
3 64 219
3 65 1012
4 13 65
4 19 141
5 56 791
5 57 440
6 68 414
6 69 817
7 53 167
7 54 1064
8 50 466
8 51 765
9 67 180
9 68 1051
10 18 39
10 32 50
11 34 986
11 35 245
12 47 180
12 48 1051
13 4 65
13 20 1025
14 38 596
14 39 635
15 71 245
15 72 986
16 2 247
16 65 193
17 31 544
17 32 687
18 10 39
18 33 1142
19 4 141
19 22 48
19 73 120
20 13 1025
20 21 1231
20 23 48
21 20 1231
21 24 48
22 19 48
22 23 1231
22 25 48
23 20 48
23 22 1231
23 24 1231
23 26 48
24 21 48
24 23 1231
24 27 48
25 22 48
25 26 1231
25 28 48
26 23 48
26 25 1231
26 27 1231
26 29 48
27 24 48
27 26 1231
27 30 48
28 25 48
28 29 1231
28 31 48
29 26 48
29 28 1231
29 30 1231
29 32 48
30 27 48
30 29 1231
30 33 48
31 17 544
31 28 48
31 34 48
32 10 50
32 17 687
32 29 48
32 35 48
33 18 1142
33 30 48
33 36 48
34 11 986
34 31 48
34 37 48
35 11 245
35 32 48
35 36 1231
35 38 48
36 33 48
36 35 1231
36 39 48
37 1 1038
37 34 48
37 40 48
38 1 193
38 14 596
38 35 48
38 41 48
39 14 635
39 36 48
39 42 48
40 37 48
40 41 1231
40 43 48
41 38 48
41 40 1231
41 42 1231
41 44 48
42 39 48
42 41 1231
42 45 48
43 40 48
43 44 1231
43 46 48
44 41 48
44 43 1231
44 45 1231
44 47 48
45 42 48
45 44 1231
45 48 48
46 43 48
46 47 1231
46 49 48
47 12 180
47 44 48
47 46 1231
47 50 48
48 12 1051
48 45 48
48 51 48
49 46 48
49 50 1231
49 52 48
50 8 466
50 47 48
50 49 1231
50 53 48
51 8 765
51 48 48
51 54 48
52 49 48
52 53 1231
52 55 48
53 7 167
53 50 48
53 52 1231
53 56 48
54 7 1064
54 51 48
54 57 48
55 52 48
55 56 1231
55 58 48
56 5 791
56 53 48
56 55 1231
56 59 48
57 5 440
57 54 48
57 60 48
58 55 48
58 59 1231
58 61 48
59 56 48
59 58 1231
59 60 1231
59 62 48
60 57 48
60 59 1231
60 63 48
61 58 48
61 62 1231
61 64 48
62 59 48
62 61 1231
62 63 1231
62 65 48
63 60 48
63 62 1231
63 66 48
64 3 219
64 61 48
64 67 48
65 3 1012
65 16 193
65 62 48
65 68 48
66 2 791
66 63 48
66 69 48
67 9 180
67 64 48
67 70 48
68 6 414
68 9 1051
68 65 48
68 71 48
69 6 817
69 66 48
69 72 48
70 67 48
70 71 1231
71 15 245
71 68 48
71 70 1231
72 15 986
72 69 48
//LocStart LocEnd ShortestPath
0 0 0
0 1 1446
0 2 2511
0 3 1059
0 4 261
0 5 2718
0 6 2533
0 7 2046
0 8 2297
0 9 1068
0 10 1593
0 11 1346
0 12 1963
0 13 326
0 14 2235
0 15 2412
0 16 2264
0 17 856
0 18 1632
0 19 120
0 20 1351
0 21 2582
0 22 168
0 23 1399
0 24 2630
0 25 216
0 26 1447
0 27 2678
0 28 264
0 29 1495
0 30 2726
0 31 312
0 32 1543
0 33 2774
0 34 360
0 35 1591
0 36 2822
0 37 408
0 38 1639
0 39 2870
0 40 456
0 41 1687
0 42 2918
0 43 504
0 44 1735
0 45 2966
0 46 552
0 47 1783
0 48 3014
0 49 600
0 50 1831
0 51 3062
0 52 648
0 53 1879
0 54 3110
0 55 696
0 56 1927
0 57 3158
0 58 744
0 59 1975
0 60 3206
0 61 792
0 62 2023
0 63 3254
0 64 840
0 65 2071
0 66 3302
0 67 888
0 68 2119
0 69 3350
0 70 936
0 71 2167
0 72 3398
0 73 0
1 0 1446
1 1 0
1 2 1065
1 3 1637
1 4 1467
1 5 1272
1 6 1087
1 7 600
1 8 851
1 9 1698
1 10 339
1 11 486
1 12 517
1 13 1506
1 14 789
1 15 966
1 16 818
1 17 976
