//alpha
1
//NbLocations
61
//NbProducts
24
//NbPickers
2
//CapaPicker
4
//TimeToTravelOneDistanceUnit
3
//SetupTime
5400
//PickTime
300
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
//Orders
//NbOrders
6
//Idx DueDate TardinessPenalty NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ...
1 36000 0 4 1 1 2 1 3 1 4 1
2 54000 0 4 5 1 6 1 7 1 8 1
3 54000 0 4 9 1 10 1 11 1 12 1
4 54000 0 4 13 1 14 1 15 1 16 1
5 72000 0 4 17 1 18 1 19 1 20 1
6 54000 0 4 21 1 22 1 23 1 24 1
//Graph (Products are vertices indexed from 1 to NbProducts)
//NbVerticesIntersections
36
//DepartingDepot
0
//ArrivalDepot
61
//Arcs
//Start End Distance
0 25 120
1 52 492
1 53 349
2 40 557
2 41 284
3 7 65
3 32 206
4 21 299
4 38 375
5 23 338
5 50 401
6 26 544
6 27 297
7 3 65
7 31 570
8 58 440
8 59 401
9 25 531
9 26 310
10 43 609
10 44 232
11 38 50
11 39 791
12 56 232
12 57 609
13 16 364
13 34 167
14 50 284
14 51 557
15 35 219
15 36 622
16 13 364
16 35 310
17 29 518
17 30 323
18 24 546
18 54 37
19 32 245
19 33 596
20 28 531
20 29 310
21 4 299
21 37 167
22 41 297
22 42 544
23 5 338
23 49 102
24 18 546
24 53 258
25 9 531
25 28 48
25 61 120
26 6 544
26 9 310
26 29 48
27 6 297
27 30 48
28 20 531
28 25 48
28 31 48
29 17 518
29 20 310
29 26 48
29 32 48
30 17 323
30 27 48
30 33 48
31 7 570
31 28 48
31 34 48
32 3 206
32 19 245
32 29 48
32 35 48
33 19 596
33 30 48
33 36 48
34 13 167
34 31 48
34 37 48
35 15 219
35 16 310
35 32 48
35 38 48
36 15 622
36 33 48
36 39 48
37 21 167
37 34 48
37 40 48
38 4 375
38 11 50
38 35 48
38 41 48
39 11 791
39 36 48
39 42 48
40 2 557
40 37 48
40 43 48
41 2 284
41 22 297
41 38 48
41 44 48
42 22 544
42 39 48
42 45 48
43 10 609
43 40 48
43 46 48
44 10 232
44 41 48
44 45 841
44 47 48
45 42 48
45 44 841
45 48 48
46 43 48
46 47 841
46 49 48
47 44 48
47 46 841
47 48 841
47 50 48
48 45 48
48 47 841
48 51 48
49 23 102
49 46 48
49 52 48
50 5 401
50 14 284
50 47 48
50 53 48
51 14 557
51 48 48
51 54 48
52 1 492
52 49 48
52 55 48
53 1 349
53 24 258
53 50 48
53 56 48
54 18 37
54 51 48
54 57 48
55 52 48
55 56 841
55 58 48
56 12 232
56 53 48
56 55 841
56 59 48
57 12 609
57 54 48
57 60 48
58 8 440
58 55 48
59 8 401
59 56 48
59 60 841
60 57 48
60 59 841
//LocStart LocEnd ShortestPath
0 0 0
0 1 1044
0 2 917
0 3 851
0 4 778
0 5 944
0 6 1505
0 7 786
0 8 1088
0 9 651
0 10 1017
0 11 1203
0 12 1673
0 13 431
0 14 1629
0 15 1324
0 16 795
0 17 1527
0 18 2197
0 19 1302
0 20 699
0 21 479
0 22 1498
0 23 606
0 24 1651
0 25 120
0 26 961
0 27 1802
0 28 168
0 29 1009
0 30 1850
0 31 216
0 32 1057
0 33 1898
0 34 264
0 35 1105
0 36 1946
0 37 312
0 38 1153
0 39 1994
0 40 360
0 41 1201
0 42 2042
0 43 408
0 44 1249
0 45 2090
0 46 456
0 47 1297
0 48 2138
0 49 504
0 50 1345
0 51 2186
0 52 552
0 53 1393
0 54 2234
0 55 600
0 56 1441
0 57 2282
0 58 648
0 59 1489
0 60 2330
0 61 0
1 0 1044
1 1 0
1 2 825
1 3 891
1 4 964
1 5 798
1 6 1325
1 7 956
1 8 846
1 9 1091
1 10 725
1 11 639
1 12 629
1 13 947
1 14 681
1 15 856
1 16 947
1 17 1251
1 18 1153
1 19 930
1 20 1043
1 21 899
1 22 838
1 23 642
1 24 607
1 25 924
1 26 781
1 27 1622
1 28 876
1 29 733
1 30 1574
1 31 828
1 32 685
1 33 1526
1 34 780
1 35 637
1 36 1478
1 37 732
1 38 589
1 39 1430
1 40 684
1 41 541
1 42 1382
1 43 636
1 44 493
1 45 1334
1 46 588
1 47 445
1 48 1286
1 49 540
1 50 397
1 51 1238
1 52 492
1 53 349
1 54 1190
1 55 540
1 56 397
1 57 1238
1 58 588
1 59 445
1 60 1286
1 61 1044
2 0 917
2 1 825
2 2 0
2 3 634
2 4 707
2 5 829
2 6 1068
2 7 699
2 8 973
2 9 834
2 10 564
2 11 382
2 12 756
2 13 820
2 14 712
2 15 599
