//alpha
1
//NbLocations
378
//NbProducts
966
//NbPickers
4
//CapaPicker
15
//TimeToTravelOneDistanceUnit
1
//SetupTime
1800
//PickTime
100
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 1
29 3 1
30 29 1
31 7 1
32 30 1
33 31 1
34 32 1
35 33 1
36 26 1
37 34 1
38 35 1
39 36 1
40 20 1
41 37 1
42 38 1
43 39 1
44 40 1
45 41 1
46 42 1
47 43 1
48 44 1
49 42 1
50 45 1
51 46 1
52 47 1
53 48 1
54 49 1
55 50 1
56 27 1
57 51 1
58 15 1
59 52 1
60 53 1
61 48 1
62 54 1
63 55 1
64 42 1
65 56 1
66 57 1
67 58 1
68 59 1
69 60 1
70 61 1
71 62 1
72 63 1
73 64 1
74 65 1
75 66 1
76 67 1
77 68 1
78 69 1
79 11 1
80 70 1
81 71 1
82 35 1
83 72 1
84 73 1
85 74 1
86 75 1
87 76 1
88 57 1
89 77 1
90 78 1
91 17 1
92 68 1
93 48 1
94 79 1
95 80 1
96 81 1
97 82 1
98 62 1
99 83 1
100 84 1
101 85 1
102 86 1
103 87 1
104 88 1
105 89 1
106 90 1
107 65 1
108 91 1
109 92 1
110 84 1
111 93 1
112 94 1
113 95 1
114 96 1
115 97 1
116 36 1
117 98 1
118 99 1
119 100 1
120 101 1
121 37 1
122 102 1
123 23 1
124 42 1
125 25 1
126 103 1
127 55 1
128 104 1
129 59 1
130 105 1
131 104 1
132 106 1
133 34 1
134 107 1
135 108 1
136 109 1
137 110 1
138 111 1
139 112 1
140 113 1
141 52 1
142 114 1
143 115 1
144 116 1
145 56 1
146 117 1
147 118 1
148 45 1
149 110 1
150 119 1
151 120 1
152 121 1
153 122 1
154 123 1
155 124 1
156 125 1
157 126 1
158 127 1
159 128 1
160 100 1
161 129 1
162 130 1
163 131 1
164 132 1
165 133 1
166 134 1
167 135 1
168 43 1
169 136 1
170 32 1
171 137 1
172 138 1
173 139 1
174 104 1
175 5 1
176 7 1
177 122 1
178 140 1
179 141 1
180 142 1
181 1 1
182 143 1
183 144 1
184 32 1
185 145 1
186 146 1
187 147 1
188 148 1
189 25 1
190 37 1
191 149 1
192 104 1
193 73 1
194 150 1
195 151 1
196 152 1
197 24 1
198 94 1
199 153 1
200 154 1
201 76 1
202 155 1
203 156 1
204 157 1
205 112 1
206 158 1
207 159 1
208 151 1
209 160 1
210 161 1
211 162 1
212 163 1
213 52 1
214 164 1
215 165 1
216 166 1
217 167 1
218 168 1
219 112 1
220 169 1
221 170 1
222 171 1
223 35 1
224 172 1
225 173 1
226 169 1
227 174 1
228 85 1
229 85 1
230 7 1
231 175 1
232 18 1
233 172 1
234 176 1
235 150 1
236 177 1
237 2 1
238 178 1
239 143 1
240 179 1
241 3 1
242 102 1
243 61 1
244 180 1
245 112 1
246 181 1
247 113 1
248 126 1
249 182 1
250 160 1
251 77 1
252 183 1
253 184 1
254 71 1
255 185 1
256 115 1
257 155 1
258 186 1
259 161 1
260 187 1
261 32 1
262 188 1
263 172 1
264 1 1
265 189 1
266 190 1
267 191 1
268 16 1
269 192 1
270 150 1
271 66 1
272 184 1
273 193 1
274 46 1
275 194 1
276 195 1
277 63 1
278 42 1
279 196 1
280 1 1
281 80 1
282 197 1
283 16 1
284 198 1
285 107 1
286 111 1
287 199 1
288 113 1
289 200 1
290 201 1
291 99 1
292 114 1
293 28 1
294 4 1
295 195 1
296 202 1
297 203 1
298 204 1
299 61 1
300 146 1
301 140 1
302 142 1
303 16 1
304 205 1
305 116 1
306 155 1
307 95 1
308 168 1
309 45 1
310 206 1
311 156 1
312 52 1
313 207 1
314 34 1
315 208 1
316 209 1
317 165 1
318 210 1
319 57 1
320 32 1
321 211 1
322 176 1
323 184 1
324 34 1
325 175 1
326 130 1
327 65 1
328 19 1
329 23 1
330 163 1
331 52 1
332 199 1
333 192 1
334 212 1
335 159 1
336 173 1
337 150 1
338 108 1
339 66 1
340 213 1
341 75 1
342 78 1
343 24 1
344 84 1
345 214 1
346 215 1
347 216 1
348 81 1
349 188 1
350 156 1
351 217 1
352 143 1
353 218 1
354 175 1
355 75 1
356 219 1
357 178 1
358 187 1
359 220 1
360 150 1
361 147 1
362 221 1
363 216 1
364 222 1
365 129 1
366 223 1
367 224 1
368 225 1
369 141 1
370 3 1
371 32 1
372 159 1
373 143 1
374 35 1
375 109 1
376 226 1
377 180 1
378 45 1
379 227 1
380 28 1
381 34 1
382 228 1
383 208 1
384 110 1
385 49 1
386 181 1
387 229 1
388 114 1
389 230 1
