//alpha
1
//NbLocations
341
//NbProducts
677
//NbPickers
3
//CapaPicker
15
//TimeToTravelOneDistanceUnit
1
//SetupTime
1800
//PickTime
100
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 6 1
11 10 1
12 11 1
13 12 1
14 13 1
15 14 1
16 15 1
17 16 1
18 17 1
19 18 1
20 19 1
21 20 1
22 21 1
23 7 1
24 22 1
25 23 1
26 24 1
27 25 1
28 26 1
29 27 1
30 28 1
31 29 1
32 3 1
33 30 1
34 31 1
35 32 1
36 33 1
37 34 1
38 35 1
39 36 1
40 21 1
41 37 1
42 5 1
43 38 1
44 39 1
45 40 1
46 41 1
47 42 1
48 43 1
49 44 1
50 45 1
51 46 1
52 47 1
53 48 1
54 22 1
55 49 1
56 25 1
57 50 1
58 51 1
59 52 1
60 53 1
61 54 1
62 55 1
63 56 1
64 27 1
65 57 1
66 19 1
67 58 1
68 59 1
69 30 1
70 60 1
71 61 1
72 31 1
73 62 1
74 63 1
75 64 1
76 39 1
77 65 1
78 66 1
79 67 1
80 68 1
81 69 1
82 70 1
83 71 1
84 8 1
85 72 1
86 73 1
87 74 1
88 75 1
89 76 1
90 77 1
91 59 1
92 38 1
93 78 1
94 79 1
95 80 1
96 30 1
97 81 1
98 82 1
99 66 1
100 83 1
101 84 1
102 85 1
103 44 1
104 86 1
105 21 1
106 87 1
107 88 1
108 89 1
109 69 1
110 65 1
111 36 1
112 90 1
113 91 1
114 92 1
115 93 1
116 94 1
117 95 1
118 31 1
119 96 1
120 97 1
121 98 1
122 34 1
123 99 1
124 100 1
125 101 1
126 102 1
127 103 1
128 104 1
129 105 1
130 106 1
131 58 1
132 13 1
133 107 1
134 108 1
135 109 1
136 54 1
137 17 1
138 28 1
139 110 1
140 111 1
141 60 1
142 112 1
143 113 1
144 20 1
145 114 1
146 115 1
147 82 1
148 116 1
149 117 1
150 118 1
151 119 1
152 44 1
153 120 1
154 121 1
155 5 1
156 41 1
157 122 1
158 123 1
159 124 1
160 3 1
161 125 1
162 41 1
163 126 1
164 127 1
165 95 1
166 127 1
167 40 1
168 128 1
169 124 1
170 129 1
171 130 1
172 131 1
173 132 1
174 34 1
175 133 1
176 134 1
177 108 1
178 109 1
179 135 1
180 136 1
181 137 1
182 138 1
183 139 1
184 140 1
185 141 1
186 5 1
187 142 1
188 59 1
189 143 1
190 98 1
191 39 1
192 32 1
193 144 1
194 145 1
195 146 1
196 119 1
197 147 1
198 61 1
199 123 1
200 148 1
201 60 1
202 149 1
203 150 1
204 151 1
205 152 1
206 153 1
207 54 1
208 154 1
209 93 1
210 62 1
211 105 1
212 155 1
213 106 1
214 156 1
215 143 1
216 58 1
217 96 1
218 157 1
219 31 1
220 44 1
221 158 1
222 101 1
223 159 1
224 116 1
225 160 1
226 161 1
227 162 1
228 163 1
229 60 1
230 164 1
231 165 1
232 39 1
233 3 1
234 166 1
235 167 1
236 168 1
237 63 1
238 169 1
239 170 1
240 171 1
241 172 1
242 61 1
243 119 1
244 97 1
245 173 1
246 98 1
247 174 1
248 46 1
249 175 1
250 134 1
251 176 1
252 58 1
253 177 1
254 178 1
255 179 1
256 30 1
257 180 1
258 181 1
259 18 1
260 182 1
261 149 1
262 183 1
263 184 1
264 185 1
265 186 1
266 187 1
267 111 1
268 170 1
269 65 1
270 188 1
271 8 1
272 189 1
273 190 1
274 191 1
275 165 1
276 175 1
277 189 1
278 192 1
279 109 1
280 193 1
281 194 1
282 135 1
283 195 1
284 196 1
285 71 1
286 3 1
287 197 1
288 198 1
289 199 1
290 200 1
291 201 1
292 202 1
293 203 1
294 127 1
295 204 1
296 158 1
297 205 1
298 39 1
299 9 1
300 206 1
301 207 1
302 208 1
303 41 1
304 11 1
305 209 1
306 210 1
307 62 1
308 211 1
309 29 1
310 212 1
311 46 1
312 182 1
313 98 1
314 213 1
315 118 1
316 214 1
317 35 1
318 215 1
319 84 1
320 216 1
321 60 1
322 217 1
323 190 1
324 192 1
325 133 1
326 218 1
327 111 1
328 48 1
329 219 1
330 220 1
331 221 1
332 94 1
333 116 1
334 189 1
335 51 1
336 39 1
337 108 1
338 179 1
339 111 1
340 102 1
341 222 1
342 223 1
343 60 1
344 224 1
345 2 1
346 225 1
347 214 1
348 226 1
349 166 1
350 227 1
351 228 1
352 229 1
353 230 1
354 18 1
355 71 1
356 66 1
357 167 1
358 163 1
359 24 1
360 66 1
361 231 1
362 143 1
363 123 1
364 71 1
365 232 1
366 233 1
367 234 1
368 235 1
369 236 1
370 164 1
371 111 1
372 237 1
373 20 1
374 238 1
375 114 1
376 14 1
377 239 1
378 195 1
379 194 1
380 90 1
381 112 1
382 149 1
383 151 1
384 240 1
385 241 1
386 100 1
387 177 1
388 242 1
389 29 1
