//alpha
1
//NbLocations
381
//NbProducts
860
//NbPickers
3
//CapaPicker
45
//TimeToTravelOneDistanceUnit
1
//SetupTime
1800
//PickTime
100
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 23 1
24 24 1
25 25 1
26 26 1
27 27 1
28 28 1
29 29 1
30 17 1
31 30 1
32 31 1
33 32 1
34 33 1
35 34 1
36 35 1
37 36 1
38 37 1
39 38 1
40 39 1
41 40 1
42 41 1
43 42 1
44 43 1
45 44 1
46 29 1
47 45 1
48 46 1
49 47 1
50 48 1
51 49 1
52 50 1
53 51 1
54 52 1
55 53 1
56 54 1
57 55 1
58 56 1
59 57 1
60 58 1
61 59 1
62 60 1
63 55 1
64 56 1
65 61 1
66 62 1
67 53 1
68 63 1
69 64 1
70 65 1
71 66 1
72 67 1
73 68 1
74 69 1
75 70 1
76 71 1
77 34 1
78 72 1
79 73 1
80 74 1
81 75 1
82 76 1
83 77 1
84 78 1
85 79 1
86 80 1
87 81 1
88 43 1
89 82 1
90 83 1
91 84 1
92 85 1
93 17 1
94 86 1
95 87 1
96 88 1
97 89 1
98 15 1
99 18 1
100 29 1
101 53 1
102 90 1
103 91 1
104 92 1
105 93 1
106 94 1
107 64 1
108 95 1
109 96 1
110 97 1
111 52 1
112 98 1
113 99 1
114 100 1
115 71 1
116 101 1
117 102 1
118 103 1
119 104 1
120 105 1
121 106 1
122 35 1
123 103 1
124 107 1
125 108 1
126 109 1
127 110 1
128 111 1
129 112 1
130 99 1
131 111 1
132 113 1
133 114 1
134 115 1
135 80 1
136 116 1
137 117 1
138 118 1
139 108 1
140 99 1
141 119 1
142 120 1
143 121 1
144 122 1
145 3 1
146 110 1
147 123 1
148 95 1
149 124 1
150 125 1
151 53 1
152 126 1
153 93 1
154 109 1
155 127 1
156 128 1
157 61 1
158 129 1
159 130 1
160 131 1
161 116 1
162 132 1
163 133 1
164 102 1
165 134 1
166 135 1
167 136 1
168 30 1
169 137 1
170 11 1
171 138 1
172 139 1
173 140 1
174 141 1
175 142 1
176 143 1
177 144 1
178 37 1
179 99 1
180 145 1
181 46 1
182 80 1
183 146 1
184 58 1
185 147 1
186 148 1
187 149 1
188 150 1
189 151 1
190 33 1
191 152 1
192 153 1
193 116 1
194 154 1
195 155 1
196 156 1
197 157 1
198 158 1
199 29 1
200 159 1
201 160 1
202 161 1
203 129 1
204 131 1
205 74 1
206 162 1
207 163 1
208 164 1
209 50 1
210 52 1
211 165 1
212 166 1
213 167 1
214 11 1
215 168 1
216 169 1
217 34 1
218 99 1
219 170 1
220 171 1
221 172 1
222 173 1
223 174 1
224 175 1
225 176 1
226 177 1
227 178 1
228 160 1
229 81 1
230 179 1
231 86 1
232 180 1
233 48 1
234 181 1
235 115 1
236 182 1
237 157 1
238 183 1
239 184 1
240 185 1
241 186 1
242 157 1
243 187 1
244 188 1
245 189 1
246 109 1
247 190 1
248 191 1
249 66 1
250 192 1
251 30 1
252 193 1
253 90 1
254 160 1
255 194 1
256 195 1
257 112 1
258 103 1
259 192 1
260 80 1
261 37 1
262 196 1
263 168 1
264 197 1
265 133 1
266 198 1
267 199 1
268 200 1
269 201 1
270 134 1
271 157 1
272 202 1
273 57 1
274 24 1
275 199 1
276 86 1
277 26 1
278 122 1
279 203 1
280 175 1
281 59 1
282 204 1
283 205 1
284 111 1
285 206 1
286 207 1
287 22 1
288 108 1
289 208 1
290 204 1
291 209 1
292 136 1
293 210 1
294 53 1
295 175 1
296 211 1
297 212 1
298 90 1
299 197 1
300 213 1
301 4 1
302 214 1
303 215 1
304 211 1
305 171 1
306 216 1
307 217 1
308 29 1
309 52 1
310 218 1
311 34 1
312 107 1
313 23 1
314 7 1
315 219 1
316 157 1
317 73 1
318 18 1
319 220 1
320 178 1
321 221 1
322 12 1
323 113 1
324 222 1
325 194 1
326 160 1
327 223 1
328 224 1
329 53 1
330 3 1
331 225 1
332 210 1
333 69 1
334 81 1
335 99 1
336 157 1
337 200 1
338 226 1
339 227 1
340 136 1
341 64 1
342 228 1
343 134 1
344 179 1
345 229 1
346 22 1
347 230 1
348 128 1
349 231 1
350 138 1
351 216 1
352 55 1
353 117 1
354 232 1
355 150 1
356 233 1
357 95 1
358 234 1
359 55 1
360 125 1
361 33 1
362 235 1
363 193 1
364 236 1
365 237 1
366 122 1
367 238 1
368 117 1
369 239 1
370 240 1
371 241 1
372 242 1
373 134 1
374 243 1
375 115 1
376 244 1
377 50 1
378 103 1
379 245 1
380 246 1
381 175 1
382 247 1
383 121 1
384 133 1
385 248 1
386 249 1
387 33 1
388 250 1
389 121 1
