//alpha
1
//NbLocations
572
//NbProducts
1030
//NbPickers
3
//CapaPicker
45
//TimeToTravelOneDistanceUnit
1
//SetupTime
1800
//PickTime
100
//Products
//Idx Location Size
1 1 1
2 2 1
3 3 1
4 4 1
5 5 1
6 6 1
7 7 1
8 8 1
9 9 1
10 10 1
11 11 1
12 12 1
13 13 1
14 14 1
15 15 1
16 16 1
17 17 1
18 18 1
19 19 1
20 20 1
21 21 1
22 22 1
23 5 1
24 23 1
25 24 1
26 25 1
27 26 1
28 27 1
29 28 1
30 29 1
31 30 1
32 31 1
33 32 1
34 33 1
35 34 1
36 35 1
37 36 1
38 37 1
39 38 1
40 39 1
41 40 1
42 41 1
43 42 1
44 43 1
45 44 1
46 45 1
47 25 1
48 46 1
49 47 1
50 48 1
51 49 1
52 50 1
53 51 1
54 52 1
55 53 1
56 54 1
57 55 1
58 56 1
59 57 1
60 58 1
61 59 1
62 60 1
63 12 1
64 61 1
65 62 1
66 63 1
67 64 1
68 65 1
69 66 1
70 67 1
71 68 1
72 14 1
73 69 1
74 70 1
75 71 1
76 72 1
77 3 1
78 73 1
79 74 1
80 75 1
81 76 1
82 77 1
83 78 1
84 79 1
85 80 1
86 71 1
87 81 1
88 82 1
89 83 1
90 84 1
91 85 1
92 86 1
93 87 1
94 88 1
95 89 1
96 90 1
97 91 1
98 92 1
99 93 1
100 94 1
101 95 1
102 96 1
103 97 1
104 98 1
105 99 1
106 100 1
107 101 1
108 102 1
109 103 1
110 104 1
111 105 1
112 106 1
113 32 1
114 107 1
115 108 1
116 109 1
117 110 1
118 111 1
119 112 1
120 29 1
121 113 1
122 114 1
123 115 1
124 92 1
125 116 1
126 117 1
127 118 1
128 119 1
129 120 1
130 121 1
131 21 1
132 122 1
133 123 1
134 124 1
135 125 1
136 126 1
137 30 1
138 127 1
139 128 1
140 129 1
141 130 1
142 131 1
143 132 1
144 133 1
145 4 1
146 134 1
147 135 1
148 136 1
149 39 1
150 137 1
151 138 1
152 139 1
153 140 1
154 141 1
155 142 1
156 66 1
157 134 1
158 143 1
159 66 1
160 144 1
161 145 1
162 146 1
163 35 1
164 147 1
165 148 1
166 149 1
167 150 1
168 151 1
169 152 1
170 105 1
171 153 1
172 154 1
173 155 1
174 28 1
175 156 1
176 157 1
177 34 1
178 42 1
179 16 1
180 158 1
181 159 1
182 138 1
183 101 1
184 160 1
185 161 1
186 162 1
187 163 1
188 98 1
189 164 1
190 165 1
191 166 1
192 167 1
193 168 1
194 66 1
195 169 1
196 170 1
197 171 1
198 172 1
199 173 1
200 174 1
201 159 1
202 175 1
203 154 1
204 176 1
205 60 1
206 177 1
207 178 1
208 179 1
209 180 1
210 181 1
211 182 1
212 183 1
213 184 1
214 153 1
215 185 1
216 186 1
217 7 1
218 187 1
219 188 1
220 189 1
221 190 1
222 108 1
223 191 1
224 192 1
225 193 1
226 176 1
227 194 1
228 56 1
229 195 1
230 196 1
231 40 1
232 197 1
233 198 1
234 199 1
235 200 1
236 201 1
237 15 1
238 120 1
239 68 1
240 202 1
241 203 1
242 204 1
243 161 1
244 205 1
245 206 1
246 207 1
247 41 1
248 208 1
249 128 1
250 209 1
251 210 1
252 211 1
253 212 1
254 12 1
255 213 1
256 146 1
257 214 1
258 215 1
259 216 1
260 217 1
261 218 1
262 189 1
263 219 1
264 220 1
265 148 1
266 221 1
267 213 1
268 222 1
269 223 1
270 84 1
271 224 1
272 225 1
273 226 1
274 227 1
275 204 1
276 168 1
277 228 1
278 201 1
279 229 1
280 142 1
281 230 1
282 231 1
283 100 1
284 232 1
285 233 1
286 234 1
287 90 1
288 235 1
289 117 1
290 236 1
291 75 1
292 51 1
293 58 1
294 237 1
295 238 1
296 239 1
297 240 1
298 3 1
299 241 1
300 52 1
301 164 1
302 242 1
303 243 1
304 244 1
305 245 1
306 246 1
307 93 1
308 247 1
309 60 1
310 146 1
311 76 1
312 248 1
313 249 1
314 141 1
315 182 1
316 250 1
317 168 1
318 251 1
319 252 1
320 253 1
321 188 1
322 226 1
323 38 1
324 254 1
325 255 1
326 164 1
327 256 1
328 257 1
329 258 1
330 259 1
331 260 1
332 261 1
333 262 1
334 263 1
335 264 1
336 265 1
337 266 1
338 267 1
339 268 1
340 269 1
341 31 1
342 270 1
343 123 1
344 271 1
345 242 1
346 121 1
347 227 1
348 245 1
349 272 1
350 273 1
351 44 1
352 199 1
353 255 1
354 183 1
355 242 1
356 10 1
357 155 1
358 91 1
359 274 1
360 275 1
361 276 1
362 233 1
363 10 1
364 82 1
365 250 1
366 155 1
367 117 1
368 63 1
369 15 1
370 277 1
371 194 1
372 278 1
373 270 1
374 5 1
375 15 1
376 279 1
377 94 1
378 280 1
379 281 1
380 282 1
381 283 1
382 284 1
383 231 1
384 285 1
385 33 1
386 286 1
387 139 1
388 287 1
389 288 1
