;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
30;70;1;17355;True;17355.00;0.19;17361;0.15;17355;0.13;22787;True;22787.00;0.01;22787;0.02;22787;0.02;17511;True;17511.00;0.01;17511;0.01;17511;0.01;16517;True;16517.00;0.03;16517;0.03;16517;0.03;15962;True;15962.00;0.11;15962;0.04;15962;0.03;15004;True;15004.00;0.03;15004;0.03;15004;0.03
30;70;2;18193;False;18141.30;TL;18193;0.08;18193;120.00;24188;True;24188.00;0.96;24188;0.56;24188;0.42;17933;True;17933.00;0.57;17933;0.58;17933;0.24;16910;True;16910.00;0.42;16910;0.64;16910;0.18;16626;True;16626.00;1.36;16631;0.60;16626;0.68;15560;True;15560.00;0.30;15560;0.38;15560;0.31
30;70;3;17199;True;17199.00;0.01;17199;0.02;17199;0.01;22191;True;22191.00;0.02;22191;0.02;22191;0.05;17067;True;17067.00;0.03;17067;0.03;17067;0.03;16046;True;16046.00;0.03;16046;0.03;16046;0.03;15720;True;15720.00;0.02;15720;0.03;15720;0.02;14634;True;14634.00;0.03;14634;0.03;14634;0.03
30;70;4;18803;True;18803.00;0.01;18803;0.01;18803;0.00;24410;True;24410.00;0.01;24410;0.01;24410;0.01;18672;True;18672.00;0.01;18672;0.02;18672;0.01;17600;True;17600.00;0.02;17600;0.02;17600;0.01;17192;True;17192.00;0.02;17192;0.01;17192;0.02;16186;True;16186.00;0.02;16186;0.02;16186;0.03
30;70;5;20368;True;20368.00;0.00;20368;0.01;20368;0.00;26016;True;26016.00;0.01;26016;0.01;26016;0.01;19920;True;19920.00;0.01;19920;0.01;19920;0.01;18762;True;18762.00;0.02;18762;0.02;18762;0.01;18476;True;18476.00;0.01;18476;0.01;18476;0.01;17132;True;17132.00;0.02;17132;0.02;17132;0.02
30;70;6;19524;True;19524.00;0.04;19524;0.05;19524;0.04;25502;True;25502.00;0.01;25502;0.01;25502;0.01;19064;True;19064.00;0.01;19064;0.02;19064;0.02;18073;True;18073.00;0.02;18073;0.02;18073;0.03;17657;True;17657.00;0.02;17657;0.02;17657;0.02;16664;True;16664.00;0.03;16664;0.03;16664;0.03
30;70;7;19012;True;19012.00;0.00;19012;0.00;19012;0.00;24730;True;24730.00;0.01;24730;0.01;24730;0.01;18795;True;18795.00;0.01;18795;0.01;18795;0.01;17667;True;17667.00;0.01;17667;0.01;17667;0.01;17526;True;17526.00;0.01;17526;0.01;17526;0.01;16302;True;16302.00;0.02;16302;0.02;16302;0.02
30;70;8;18417;False;18396.50;TL;18417;0.04;18435;120.00;23469;True;23469.00;0.01;23469;0.02;23469;0.01;18096;True;18096.00;0.01;18096;0.01;18096;0.02;17152;True;17152.00;0.18;17152;0.08;17152;0.22;16975;True;16975.00;0.13;16975;0.13;16975;0.12;15871;True;15871.00;0.06;15871;0.08;15871;0.09
30;70;9;18544;True;18544.00;0.01;18544;0.01;18544;0.01;23615;True;23615.00;0.01;23615;0.01;23615;0.01;17132;True;17132.00;0.01;17132;0.01;17132;0.01;16453;True;16453.00;0.02;16453;0.01;16453;0.01;16565;True;16565.00;0.01;16565;0.01;16565;0.01;15326;True;15326.00;0.02;15326;0.03;15326;0.03
30;70;10;17332;True;17332.00;0.18;17332;0.06;17332;0.06;22998;True;22998.00;0.01;22998;0.02;22998;0.01;17384;True;17384.00;0.01;17384;0.02;17384;0.02;16299;True;16299.00;0.02;16299;0.03;16299;0.03;15939;True;15939.00;0.02;15939;0.02;15939;0.02;14995;True;14995.00;0.02;14995;0.02;14995;0.03
30;70;11;18586;True;18586.00;0.00;18586;0.01;18586;0.01;24499;True;24499.00;0.01;24499;0.01;24499;0.01;18156;True;18156.00;0.01;18156;0.01;18156;0.01;17189;True;17189.00;0.02;17189;0.02;17189;0.02;16700;True;16700.00;0.01;16700;0.01;16700;0.01;15652;True;15652.00;0.02;15652;0.02;15652;0.03
30;70;12;16458;True;16458.00;0.03;16458;0.03;16458;0.06;21361;True;21361.00;0.03;21361;0.04;21361;0.04;16398;True;16398.00;0.04;16398;0.05;16398;0.05;15480;True;15480.00;0.05;15480;0.05;15480;0.04;15201;True;15201.00;0.33;15201;0.50;15201;0.17;14211;True;14211.00;0.06;14211;0.06;14211;0.07
30;70;13;20137;True;20137.00;0.00;20137;0.01;20137;0.00;26127;True;26127.00;0.01;26127;0.01;26127;0.01;19459;True;19459.00;0.01;19459;0.01;19459;0.01;18507;True;18507.00;0.01;18507;0.01;18507;0.01;18595;True;18595.00;0.01;18595;0.01;18595;0.01;17131;True;17131.00;0.02;17131;0.02;17131;0.02
30;70;14;18516;True;18516.00;0.01;18516;0.01;18516;0.01;23556;True;23556.00;0.03;23556;0.03;23556;0.03;18064;True;18064.00;0.01;18064;0.01;18064;0.02;17159;True;17159.00;0.02;17159;0.02;17159;0.02;16774;True;16774.00;0.03;16774;0.03;16774;0.02;15703;True;15703.00;0.09;15703;0.05;15703;0.07
30;70;15;21578;True;21578.00;0.01;21578;0.01;21578;0.01;26863;True;26863.00;0.01;26863;0.01;26863;0.01;21034;True;21034.00;0.01;21034;0.01;21034;0.01;19958;True;19958.00;0.01;19958;0.01;19958;0.01;19373;True;19373.00;0.01;19373;0.01;19373;0.01;18314;True;18314.00;0.02;18314;0.02;18314;0.02
30;70;16;18679;True;18679.00;0.00;18679;0.01;18679;0.01;23787;True;23787.00;0.07;23787;0.04;23787;0.04;18126;True;18126.00;0.01;18126;0.01;18126;0.01;17126;True;17126.00;0.02;17126;0.02;17126;0.01;16852;True;16852.00;0.01;16852;0.01;16852;0.01;15801;True;15801.00;0.02;15801;0.02;15801;0.03
30;70;17;18945;True;18945.00;0.01;18945;0.01;18945;0.01;23908;True;23908.00;0.02;23908;0.01;23908;0.02;18299;True;18299.00;0.02;18299;0.02;18299;0.03;17293;True;17293.00;0.02;17293;0.02;17293;0.03;17000;True;17000.00;0.71;17000;0.08;17000;0.36;15954;True;15954.00;0.03;15954;0.03;15954;0.06
30;70;18;16977;True;16977.00;0.01;16977;0.02;16977;0.02;22544;True;22544.00;0.48;22544;0.14;22544;0.10;16758;True;16758.00;1.08;16758;0.58;16758;0.41;15857;True;15857.00;0.04;15857;0.04;15857;0.09;15735;True;15735.00;0.21;15735;0.14;15735;0.07;14541;True;14541.00;0.05;14541;0.05;14541;0.14
30;70;19;15840;True;15840.00;0.03;15840;0.04;15840;0.03;21134;True;21134.00;0.22;21134;0.07;21134;0.08;16148;True;16148.00;0.18;16151;0.05;16148;0.07;15090;True;15090.00;0.22;15090;0.07;15090;0.08;14666;True;14666.00;0.02;14666;0.02;14666;0.02;13823;True;13823.00;0.04;13823;0.04;13823;0.06
30;70;20;19277;True;19277.00;0.00;19277;0.01;19277;0.01;25486;True;25486.00;0.02;25486;0.02;25486;0.02;18616;True;18616.00;0.02;18616;0.02;18616;0.02;17685;True;17685.00;0.01;17685;0.01;17685;0.02;17450;True;17450.00;0.02;17450;0.02;17450;0.01;16253;True;16253.00;0.02;16253;0.02;16253;0.03
30;70;21;16704;True;16704.00;0.66;16704;0.44;16704;0.38;21337;True;21337.00;0.02;21337;0.01;21337;0.01;16764;True;16764.00;0.04;16764;0.04;16764;0.05;15654;True;15654.00;0.21;15654;0.09;15654;0.09;15424;True;15424.00;0.02;15424;0.02;15424;0.02;14375;True;14375.00;0.05;14375;0.05;14375;0.10
30;70;22;15895;True;15895.00;0.80;15895;0.55;15895;0.78;20749;True;20749.00;0.95;20749;0.54;20749;0.32;15828;True;15828.00;0.14;15828;0.17;15828;0.09;14986;True;14986.00;0.08;14986;0.08;14986;0.09;14497;True;14497.00;0.11;14497;0.12;14497;0.09;13606;True;13606.00;0.23;13607;0.94;13606;0.20
30;70;23;20114;True;20114.00;0.01;20114;0.01;20114;0.01;26081;True;26081.00;0.01;26081;0.01;26081;0.01;19659;True;19659.00;0.01;19659;0.01;19659;0.01;18674;True;18674.00;0.01;18674;0.01;18674;0.01;18446;True;18446.00;0.01;18446;0.01;18446;0.01;17116;True;17116.00;0.02;17116;0.02;17116;0.03
30;70;24;17548;True;17548.00;0.01;17548;0.01;17548;0.01;23100;True;23100.00;0.10;23100;0.05;23100;0.05;17402;True;17402.00;0.02;17402;0.02;17402;0.02;16492;True;16492.00;0.01;16492;0.01;16492;0.02;16149;True;16149.00;0.01;16149;0.02;16149;0.01;15108;True;15108.00;0.09;15108;0.04;15108;0.05
30;70;25;16257;True;16257.00;0.01;16257;0.02;16257;0.02;21198;True;21198.00;0.04;21198;0.04;21198;0.09;16111;True;16111.00;0.03;16111;0.03;16111;0.03;15103;True;15103.00;0.03;15103;0.03;15103;0.11;14974;True;14974.00;0.02;14974;0.02;14974;0.02;13965;True;13965.00;0.15;13965;0.14;13965;0.13
30;70;26;16829;True;16829.00;1.38;16829;0.45;16829;0.46;22069;True;22069.00;0.03;22069;0.03;22069;0.03;16974;True;16974.00;0.47;16974;0.13;16974;0.27;16008;True;16008.00;0.04;16008;0.04;16008;0.05;15424;True;15424.00;0.08;15424;0.08;15424;0.08;14549;True;14549.00;0.14;14549;0.07;14549;0.09
30;70;27;17503;True;17503.00;0.02;17503;0.02;17503;0.02;22660;True;22660.00;0.02;22660;0.02;22660;0.02;16787;True;16787.00;0.01;16787;0.02;16787;0.01;16126;True;16126.00;0.02;16126;0.02;16126;0.02;16012;True;16012.00;0.11;16016;0.07;16012;0.04;14911;True;14911.00;0.03;14911;0.03;14911;0.03
30;70;28;15253;True;15253.00;0.41;15253;0.08;15253;0.41;19923;True;19923.00;0.05;19923;0.05;19923;0.05;15410;True;15410.00;0.35;15410;0.14;15410;0.16;14641;True;14641.00;0.03;14641;0.03;14641;0.20;14135;True;14135.00;0.53;14138;0.18;14135;0.26;13377;True;13377.00;0.26;13380;0.12;13377;0.31
30;70;29;19866;True;19866.00;0.00;19866;0.00;19866;0.00;25443;True;25443.00;0.01;25443;0.01;25443;0.01;19070;True;19070.00;0.02;19070;0.01;19070;0.01;18145;True;18145.00;0.01;18145;0.01;18145;0.01;18067;True;18067.00;0.04;18067;0.02;18067;0.02;16851;True;16851.00;0.02;16851;0.02;16851;0.03
30;70;30;19449;True;19449.00;0.00;19449;0.00;19449;0.00;24998;True;24998.00;0.01;24998;0.01;24998;0.01;18906;True;18906.00;0.01;18906;0.01;18906;0.01;17995;True;17995.00;0.01;17995;0.01;17995;0.01;17558;True;17558.00;0.01;17558;0.01;17558;0.01;16242;True;16242.00;0.02;16242;0.02;16242;0.03
30;70;31;16653;True;16653.00;0.10;16653;0.07;16653;0.04;21816;True;21816.00;0.04;21816;0.04;21816;0.06;16793;True;16793.00;0.10;16793;0.09;16793;0.04;15841;True;15841.00;0.04;15841;0.04;15841;0.08;15343;True;15343.00;0.02;15343;0.02;15343;0.02;14504;True;14504.00;0.28;14504;0.10;14504;0.12
30;70;32;19749;True;19749.00;0.01;19749;0.01;19749;0.01;25336;True;25336.00;0.01;25336;0.01;25336;0.01;19451;True;19451.00;0.01;19451;0.01;19451;0.01;18046;True;18046.00;0.01;18046;0.01;18046;0.01;17725;True;17725.00;0.01;17725;0.01;17725;0.01;16631;True;16631.00;0.02;16631;0.02;16631;0.03
30;70;33;16827;True;16827.00;0.14;16827;0.09;16827;0.07;21818;True;21818.00;1.91;21819;0.47;21818;0.88;16252;True;16252.00;0.13;16252;0.57;16252;0.07;15425;True;15425.00;0.06;15425;0.06;15425;0.10;15265;True;15265.00;0.20;15265;0.57;15265;0.11;14291;True;14291.00;0.06;14291;0.06;14291;0.10
30;70;34;18214;True;18214.00;0.01;18214;0.01;18214;0.01;23809;True;23809.00;0.03;23809;0.03;23809;0.07;17910;True;17910.00;0.02;17910;0.02;17910;0.03;16930;True;16930.00;0.03;16930;0.03;16930;0.06;16527;True;16527.00;0.02;16527;0.02;16527;0.04;15511;True;15511.00;0.03;15511;0.03;15511;0.04
30;70;35;20138;True;20138.00;0.01;20138;0.01;20138;0.01;25200;True;25200.00;0.01;25200;0.01;25200;0.01;19965;True;19965.00;0.01;19965;0.01;19965;0.01;18727;True;18727.00;0.02;18727;0.02;18727;0.01;18322;True;18322.00;0.01;18322;0.01;18322;0.01;17140;True;17140.00;0.03;17140;0.03;17140;0.04
30;70;36;16808;True;16808.00;0.99;16810;0.08;16808;7.98;21915;True;21915.00;0.41;21926;0.08;21915;0.08;16667;True;16667.00;0.02;16667;0.02;16667;0.02;15845;True;15845.00;0.13;15845;0.06;15845;0.07;15446;True;15446.00;0.02;15446;0.02;15446;0.02;14606;True;14606.00;0.37;14606;0.07;14606;0.28
30;70;37;18719;True;18719.00;0.05;18719;0.02;18719;0.02;24406;True;24406.00;0.07;24407;0.02;24406;0.02;18413;True;18413.00;0.01;18413;0.01;18413;0.01;17380;True;17380.00;0.01;17380;0.01;17380;0.01;16963;True;16963.00;0.08;16963;0.03;16963;0.03;15991;True;15991.00;0.02;15991;0.02;15991;0.03
30;70;38;17836;True;17836.00;0.01;17836;0.01;17836;0.01;23036;True;23036.00;0.01;23036;0.01;23036;0.01;17342;True;17342.00;0.01;17342;0.01;17342;0.02;16464;True;16464.00;0.01;16464;0.02;16464;0.01;16042;True;16042.00;0.02;16042;0.02;16042;0.02;15143;True;15143.00;0.10;15143;0.06;15143;0.09
30;70;39;18812;True;18812.00;0.01;18812;0.01;18812;0.01;25131;True;25131.00;0.01;25131;0.01;25131;0.01;18426;True;18426.00;0.01;18426;0.01;18426;0.01;17569;True;17569.00;0.02;17569;0.02;17569;0.02;17408;True;17408.00;0.01;17408;0.01;17408;0.01;16332;True;16332.00;0.02;16332;0.02;16332;0.03
30;80;0;20387;True;20387.00;0.34;20387;0.06;20387;1.24;26551;True;26551.00;0.03;26551;0.02;26551;0.04;19614;True;19614.00;0.06;19614;0.05;19614;0.05;18583;True;18583.00;0.03;18583;0.03;18583;0.03;18402;True;18402.00;0.03;18402;0.02;18402;0.02;17161;True;17161.00;0.04;17161;0.05;17161;0.04
30;80;1;18427;True;18427.00;3.45;18440;0.45;18427;1.18;24156;True;24156.00;0.02;24156;0.03;24156;0.02;18188;True;18188.00;0.02;18188;0.03;18188;0.03;17274;True;17274.00;0.20;17275;0.09;17274;0.08;17014;True;17014.00;0.16;17014;0.06;17014;0.07;15900;True;15900.00;0.30;15900;0.09;15900;0.08
30;80;2;19084;True;19084.00;0.02;19084;0.03;19084;0.03;24772;True;24772.00;0.05;24772;0.05;24772;0.05;18957;True;18957.00;0.35;18957;0.12;18957;0.15;17896;True;17896.00;0.03;17896;0.03;17896;0.03;17556;True;17556.00;0.03;17556;0.03;17556;0.03;16372;True;16372.00;0.18;16372;0.09;16372;0.08
30;80;3;21943;True;21943.00;0.01;21943;0.01;21943;0.01;28432;True;28432.00;0.01;28432;0.01;28432;0.01;21512;True;21512.00;0.01;21512;0.01;21512;0.01;20325;True;20325.00;0.02;20325;0.02;20325;0.02;19747;True;19747.00;0.01;19747;0.01;19747;0.01;18538;True;18538.00;0.03;18538;0.03;18538;0.03
30;80;4;20075;True;20072.50;TL;20075;0.06;20077;120.00;26499;True;26499.00;0.04;26499;0.05;26499;0.05;19981;True;19981.00;0.02;19981;0.03;19981;0.03;18853;True;18853.00;0.24;18853;0.14;18853;0.06;18396;True;18396.00;0.03;18396;0.03;18396;0.03;17328;True;17328.00;0.04;17328;0.05;17328;0.05
30;80;5;19252;True;19252.00;0.01;19252;0.01;19252;0.02;25320;True;25320.00;0.02;25320;0.02;25320;0.02;18729;True;18729.00;0.38;18729;0.29;18729;0.19;17835;True;17835.00;0.07;17835;0.07;17835;0.07;17591;True;17591.00;0.02;17591;0.02;17591;0.02;16508;True;16508.00;0.28;16508;0.11;16508;0.10
30;80;6;19294;True;19294.00;0.34;19294;0.33;19294;0.21;25321;True;25321.00;0.23;25321;0.24;25321;0.12;19063;True;19063.00;0.17;19063;0.13;19063;0.14;18130;True;18130.00;0.18;18130;0.15;18130;0.11;17957;True;17957.00;0.20;17957;0.85;17957;0.11;16851;True;16851.00;0.23;16851;0.71;16851;0.18
30;80;7;18782;True;18782.00;0.19;18782;0.05;18782;0.06;24783;True;24783.00;0.02;24783;0.02;24783;0.02;18825;True;18825.00;0.73;18825;0.13;18825;0.23;17775;True;17775.00;0.03;17775;0.03;17775;0.04;17283;True;17283.00;0.36;17283;0.14;17283;0.12;16316;True;16316.00;0.17;16320;0.09;16316;0.14
30;80;8;19302;True;19302.00;0.02;19302;0.02;19302;0.02;25020;True;25020.00;0.02;25020;0.02;25020;0.02;19160;True;19160.00;0.02;19160;0.02;19160;0.02;18303;True;18303.00;0.17;18303;0.07;18303;0.07;17687;True;17687.00;0.02;17687;0.02;17687;0.02;16687;True;16687.00;0.06;16687;0.06;16687;0.07
30;80;9;21593;True;21593.00;0.01;21593;0.01;21593;0.01;28354;True;28354.00;0.03;28354;0.02;28354;0.02;21275;True;21275.00;0.02;21275;0.02;21275;0.02;20045;True;20045.00;0.05;20045;0.04;20045;0.05;19907;True;19907.00;0.02;19907;0.02;19907;0.02;18503;True;18503.00;0.47;18503;0.18;18503;0.24
30;80;10;23796;True;23796.00;0.29;23796;0.10;23796;0.30;30649;True;30649.00;0.02;30649;0.02;30649;0.02;23208;True;23208.00;0.02;23208;0.02;23208;0.06;21958;True;21958.00;0.02;21958;0.02;21958;0.02;21574;True;21574.00;0.02;21574;0.02;21574;0.02;19970;True;19970.00;0.03;19970;0.03;19970;0.04
30;80;11;21669;True;21669.00;0.01;21669;0.01;21669;0.01;28121;True;28121.00;0.01;28121;0.01;28121;0.01;21045;True;21045.00;0.02;21045;0.02;21045;0.02;19891;True;19891.00;0.02;19891;0.02;19891;0.02;19754;True;19754.00;0.01;19754;0.01;19754;0.02;18451;True;18451.00;0.02;18451;0.03;18451;0.03
30;80;12;20215;True;20215.00;0.02;20215;0.02;20215;0.03;26446;True;26446.00;0.03;26446;0.02;26446;0.02;20392;True;20392.00;0.02;20392;0.03;20392;0.03;19290;True;19290.00;0.31;19290;0.33;19290;0.10;18726;True;18726.00;0.04;18726;0.04;18726;0.05;17616;True;17616.00;0.04;17616;0.04;17616;0.05
30;80;13;18704;True;18704.00;1.60;18704;0.87;18704;79.88;24595;True;24595.00;0.23;24595;0.64;24595;0.11;18771;True;18771.00;0.06;18771;0.07;18771;0.07;17700;True;17700.00;0.19;17700;0.37;17700;0.13;17284;True;17284.00;0.18;17296;0.60;17284;0.16;16132;True;16132.00;0.29;16132;0.71;16132;0.22
30;80;14;20646;True;20646.00;0.01;20646;0.02;20646;0.11;27571;True;27571.00;0.02;27571;0.02;27571;0.02;20829;True;20829.00;0.04;20829;0.04;20829;0.05;19580;True;19580.00;0.02;19580;0.02;19580;0.02;18966;True;18966.00;0.02;18966;0.02;18966;0.02;17947;True;17947.00;0.04;17947;0.04;17947;0.25
30;80;15;23223;True;23223.00;0.01;23223;0.01;23223;0.01;30182;True;30182.00;0.02;30182;0.02;30182;0.03;22731;True;22731.00;0.01;22731;0.01;22731;0.01;21537;True;21537.00;0.02;21537;0.02;21537;0.02;21363;True;21363.00;0.02;21363;0.01;21363;0.02;19769;True;19769.00;0.02;19769;0.03;19769;0.02
30;80;16;20288;True;20283.00;TL;20288;0.22;20288;120.00;26660;True;26660.00;0.04;26660;0.03;26660;0.04;19854;True;19854.00;0.03;19854;0.03;19854;0.03;18727;True;18727.00;0.03;18727;0.04;18727;0.04;18506;True;18506.00;0.02;18506;0.02;18506;0.03;17219;True;17219.00;0.04;17219;0.04;17219;0.04
30;80;17;22482;True;22482.00;0.02;22482;0.01;22482;0.02;28679;True;28679.00;0.02;28679;0.02;28679;0.02;22323;True;22323.00;0.02;22323;0.02;22323;0.02;20922;True;20922.00;0.02;20922;0.02;20922;0.03;20424;True;20424.00;0.02;20424;0.02;20424;0.02;18892;True;18892.00;0.03;18892;0.03;18892;0.03
30;80;18;21433;True;21433.00;0.01;21433;0.01;21433;0.01;27326;True;27326.00;0.01;27326;0.01;27326;0.01;20763;True;20763.00;0.01;20763;0.01;20763;0.01;19566;True;19566.00;0.02;19566;0.02;19566;0.02;19507;True;19507.00;0.01;19507;0.01;19507;0.01;18235;True;18235.00;0.03;18235;0.03;18235;0.03
30;80;19;22460;True;22460.00;0.01;22460;0.01;22460;0.00;29048;True;29048.00;0.01;29048;0.01;29048;0.01;21056;True;21056.00;0.01;21056;0.02;21056;0.02;19783;True;19783.00;0.01;19783;0.02;19783;0.02;20126;True;20126.00;0.01;20126;0.01;20126;0.01;18561;True;18561.00;0.03;18561;0.03;18561;0.03
30;80;20;21694;True;21694.00;0.52;21694;0.45;21694;0.38;27863;True;27863.00;0.27;27863;0.08;27863;0.11;21233;True;21233.00;0.02;21233;0.02;21233;0.02;19820;True;19820.00;0.02;19820;0.02;19820;0.02;19493;True;19493.00;0.02;19493;0.02;19493;0.02;18169;True;18169.00;0.03;18169;0.03;18169;0.03
30;80;21;22084;True;22084.00;0.01;22084;0.01;22084;0.01;28432;True;28432.00;0.01;28432;0.02;28432;0.01;22125;True;22125.00;0.01;22125;0.02;22125;0.01;20786;True;20786.00;0.02;20786;0.02;20786;0.02;20283;True;20283.00;0.01;20283;0.01;20283;0.01;18938;True;18938.00;0.02;18938;0.02;18938;0.02
30;80;22;20387;True;20387.00;0.01;20387;0.01;20387;0.01;26303;True;26303.00;0.02;26303;0.03;26303;0.03;20952;True;20952.00;0.04;20952;0.05;20952;0.03;19449;True;19449.00;0.04;19449;0.04;19449;0.04;18620;True;18620.00;0.03;18620;0.03;18620;0.03;17514;True;17514.00;0.04;17514;0.04;17514;0.04
30;80;23;20459;True;20459.00;0.02;20459;0.02;20459;0.01;26654;True;26654.00;0.04;26654;0.04;26654;0.04;20263;True;20263.00;0.02;20263;0.02;20263;0.02;19305;True;19305.00;0.02;19305;0.02;19305;0.04;18709;True;18709.00;0.01;18709;0.02;18709;0.02;17511;True;17511.00;0.06;17511;0.06;17511;0.06
30;80;24;20758;True;20758.00;0.20;20758;0.16;20758;0.11;27126;True;27126.00;0.07;27126;0.06;27126;0.08;20836;True;20836.00;0.02;20836;0.02;20836;0.02;19399;True;19399.00;0.02;19399;0.02;19399;0.03;19000;True;19000.00;0.86;19000;0.14;19000;0.17;17828;True;17828.00;0.03;17828;0.03;17828;0.04
30;80;25;20345;True;20345.00;0.03;20345;0.02;20345;0.04;27083;True;27083.00;0.03;27083;0.03;27083;0.03;20140;True;20140.00;0.02;20140;0.03;20140;0.03;19014;True;19014.00;0.03;19014;0.04;19014;0.04;18386;True;18386.00;0.03;18386;0.02;18386;0.03;17257;True;17257.00;0.05;17257;0.05;17257;0.05
30;80;26;21001;True;21001.00;0.02;21001;0.02;21001;0.02;27771;True;27771.00;0.02;27771;0.02;27771;0.01;20765;True;20765.00;0.02;20765;0.01;20765;0.01;19372;True;19372.00;0.05;19372;0.03;19372;0.04;19128;True;19128.00;0.01;19128;0.01;19128;0.01;17734;True;17734.00;0.02;17734;0.02;17734;0.03
30;80;27;21627;True;21627.00;0.02;21627;0.02;21627;0.02;28364;True;28364.00;0.02;28364;0.02;28364;0.03;21495;True;21495.00;0.02;21495;0.02;21495;0.02;20392;True;20392.00;0.03;20392;0.03;20392;0.04;19881;True;19881.00;0.02;19881;0.02;19881;0.02;18607;True;18607.00;0.05;18607;0.05;18607;0.05
30;80;28;19470;True;19470.00;0.02;19470;0.02;19470;0.30;26146;True;26146.00;0.56;26146;0.46;26146;0.11;19471;True;19471.00;0.04;19471;0.04;19471;0.04;18212;True;18212.00;0.03;18212;0.04;18212;0.06;17903;True;17903.00;0.03;17903;0.02;17903;0.02;16722;True;16722.00;0.05;16722;0.05;16722;0.13
30;80;29;21220;True;21220.00;0.01;21220;0.01;21220;0.01;27097;True;27097.00;0.01;27097;0.01;27097;0.01;20905;True;20905.00;0.04;20905;0.05;20905;0.05;19777;True;19777.00;0.02;19777;0.02;19777;0.02;19341;True;19341.00;0.02;19341;0.02;19341;0.02;17991;True;17991.00;0.03;17991;0.02;17991;0.02
30;80;30;22713;True;22713.00;0.01;22713;0.01;22713;0.01;29052;True;29052.00;0.01;29052;0.01;29052;0.01;22012;True;22012.00;0.01;22012;0.01;22012;0.01;20626;True;20626.00;0.02;20626;0.01;20626;0.02;20231;True;20231.00;0.01;20231;0.01;20231;0.01;18804;True;18804.00;0.03;18804;0.03;18804;0.03
30;80;31;19574;True;19574.00;0.23;19574;0.52;19574;0.32;25721;True;25721.00;0.04;25721;0.04;25721;0.03;19395;True;19395.00;0.03;19395;0.03;19395;0.03;18452;True;18452.00;0.16;18452;0.47;18452;0.11;18145;True;18145.00;0.22;18145;0.43;18145;0.12;16827;True;16827.00;0.28;16829;0.60;16827;0.29
30;80;32;20904;True;20904.00;0.02;20904;0.02;20904;0.02;27293;True;27293.00;0.01;27293;0.01;27293;0.01;20086;True;20086.00;0.02;20086;0.02;20086;0.02;19113;True;19113.00;0.02;19113;0.02;19113;0.02;19148;True;19148.00;0.01;19148;0.01;19148;0.01;17581;True;17581.00;0.03;17581;0.03;17581;0.03
30;80;33;20714;True;20714.00;0.02;20714;0.02;20714;0.02;26955;True;26955.00;0.02;26955;0.02;26955;0.03;20682;True;20682.00;0.02;20682;0.02;20682;0.02;19454;True;19454.00;0.02;19454;0.02;19454;0.03;18992;True;18992.00;0.06;18992;0.06;18992;0.07;17783;True;17783.00;0.05;17783;0.05;17783;0.05
30;80;34;19990;True;19990.00;0.02;19990;0.01;19990;0.01;26257;True;26257.00;0.02;26257;0.02;26257;0.02;20017;True;20017.00;0.03;20017;0.04;20017;0.04;18752;True;18752.00;0.02;18752;0.02;18752;0.02;18346;True;18346.00;0.19;18346;0.05;18346;0.04;17150;True;17150.00;0.03;17150;0.03;17150;0.03
30;80;35;20499;True;20499.00;0.02;20499;0.02;20499;0.02;26406;True;26406.00;0.06;26406;0.06;26406;0.08;20222;True;20222.00;0.02;20222;0.03;20222;0.04;19183;True;19183.00;0.02;19183;0.03;19183;0.03;18785;True;18785.00;0.03;18785;0.03;18785;0.03;17593;True;17593.00;0.03;17593;0.03;17593;0.03
30;80;36;20449;True;20449.00;0.02;20449;0.02;20449;0.02;26278;True;26278.00;0.02;26278;0.02;26278;0.02;19753;True;19753.00;0.02;19753;0.03;19753;0.03;18591;True;18591.00;0.02;18591;0.02;18591;0.03;18580;True;18580.00;0.07;18580;0.07;18580;0.08;17264;True;17264.00;0.07;17264;0.07;17264;0.07
